,C,Accuracy,Std
0,1e-30,0.9878787878787879,0.03833063830507125
1,4.03701725859655e-30,0.9878787878787879,0.03833063830507125
2,1.6297508346206403e-29,0.9878787878787879,0.03833063830507125
3,6.579332246575709e-29,0.9878787878787879,0.03833063830507125
4,2.6560877829466947e-28,0.9878787878787879,0.03833063830507125
5,1.0722672220103253e-27,0.9878787878787879,0.03833063830507125
6,4.3287612810830615e-27,0.9878787878787879,0.03833063830507125
7,1.747528400007683e-26,0.9878787878787879,0.03833063830507125
8,7.054802310718631e-26,0.9878787878787879,0.03833063830507125
9,2.848035868435793e-25,0.9878787878787879,0.03833063830507125
10,1.1497569953977403e-24,0.9878787878787879,0.03833063830507125
11,4.6415888336127916e-24,0.9878787878787879,0.03833063830507125
12,1.873817422860387e-23,0.9878787878787879,0.03833063830507125
13,7.564633275546291e-23,0.9878787878787879,0.03833063830507125
14,3.0538555088334124e-22,0.9878787878787879,0.03833063830507125
15,1.2328467394420735e-21,0.9878787878787879,0.03833063830507125
16,4.9770235643320935e-21,0.9878787878787879,0.03833063830507125
17,2.009233002565054e-20,0.9878787878787879,0.03833063830507125
18,8.111308307896888e-20,0.9878787878787879,0.03833063830507125
19,3.2745491628777315e-19,0.9878787878787879,0.03833063830507125
20,1.3219411484660287e-18,0.9515151515151515,0.07569694543513208
21,5.336699231206302e-18,0.9757575757575758,0.04285495643554832
22,2.1544346900318954e-17,0.9818181818181819,0.05749595745760689
23,8.697490026177799e-17,0.993939393939394,0.01916531915253563
24,3.5111917342151415e-16,0.9878787878787879,0.03833063830507125
25,1.4174741629268076e-15,0.9878787878787879,0.03833063830507125
26,5.72236765935022e-15,0.9878787878787879,0.03833063830507125
27,2.310129700083158e-14,0.9878787878787879,0.03833063830507125
28,9.32603346883218e-14,0.9878787878787879,0.03833063830507125
29,3.7649358067924865e-13,0.9878787878787879,0.03833063830507125
30,1.5199110829529395e-12,0.9878787878787879,0.03833063830507125
31,6.135907273413188e-12,0.9878787878787879,0.03833063830507125
32,2.4770763559917138e-11,0.9878787878787879,0.03833063830507125
33,1e-10,0.9878787878787879,0.03833063830507125
34,4.03701725859655e-10,0.9878787878787879,0.03833063830507125
35,1.62975083462064e-09,0.9878787878787879,0.03833063830507125
36,6.5793322465757094e-09,0.9878787878787879,0.03833063830507125
37,2.656087782946695e-08,0.9878787878787879,0.03833063830507125
38,1.0722672220103253e-07,0.9878787878787879,0.03833063830507125
39,4.3287612810830616e-07,0.9878787878787879,0.03833063830507125
40,1.747528400007683e-06,0.9878787878787879,0.03833063830507125
41,7.054802310718631e-06,0.9878787878787879,0.03833063830507125
42,2.8480358684358163e-05,0.9878787878787879,0.03833063830507125
43,0.00011497569953977404,0.9878787878787879,0.03833063830507125
44,0.00046415888336127914,0.9878787878787879,0.03833063830507125
45,0.0018738174228603867,0.9878787878787879,0.03833063830507125
46,0.007564633275546291,0.9878787878787879,0.03833063830507125
47,0.030538555088334123,0.9636363636363637,0.07713892158398701
48,0.12328467394420735,0.9454545454545454,0.07422696190252055
49,0.4977023564332134,0.9454545454545454,0.07422696190252055
50,2.009233002565054,0.9454545454545454,0.07422696190252055
51,8.11130830789689,0.9454545454545454,0.07422696190252055
52,32.745491628777316,0.9454545454545454,0.07422696190252055
53,132.19411484660395,0.9454545454545454,0.07422696190252055
54,533.6699231206302,0.9454545454545454,0.07422696190252055
55,2154.4346900318956,0.9454545454545454,0.07422696190252055
56,8697.490026177798,0.9454545454545454,0.07422696190252055
57,35111.91734215142,0.9454545454545454,0.07422696190252055
58,141747.41629268194,0.9454545454545454,0.07422696190252055
59,572236.765935022,0.9454545454545454,0.07422696190252055
60,2310129.700083177,0.9454545454545454,0.07422696190252055
61,9326033.46883218,0.9454545454545454,0.07422696190252055
62,37649358.067924865,0.9454545454545454,0.07422696190252055
63,151991108.2952927,0.9454545454545454,0.07422696190252055
64,613590727.3413188,0.9454545454545454,0.07422696190252055
65,2477076355.991734,0.9454545454545454,0.07422696190252055
66,10000000000.0,0.9454545454545454,0.07422696190252055
67,40370172585.96583,0.9454545454545454,0.07422696190252055
68,162975083462.06403,0.9454545454545454,0.07422696190252055
69,657933224657.5709,0.9454545454545454,0.07422696190252055
70,2656087782946.6733,0.9454545454545454,0.07422696190252055
71,10722672220103.254,0.9454545454545454,0.07422696190252055
72,43287612810830.97,0.9454545454545454,0.07422696190252055
73,174752840000768.28,0.9454545454545454,0.07422696190252055
74,705480231071868.9,0.9454545454545454,0.07422696190252055
75,2848035868435793.0,0.9454545454545454,0.07422696190252055
76,1.1497569953977404e+16,0.9454545454545454,0.07422696190252055
77,4.6415888336128296e+16,0.9454545454545454,0.07422696190252055
78,1.873817422860387e+17,0.9454545454545454,0.07422696190252055
79,7.564633275546353e+17,0.9454545454545454,0.07422696190252055
80,3.0538555088334126e+18,0.9454545454545454,0.07422696190252055
81,1.2328467394420734e+19,0.9454545454545454,0.07422696190252055
82,4.9770235643320934e+19,0.9454545454545454,0.07422696190252055
83,2.009233002565054e+20,0.9454545454545454,0.07422696190252055
84,8.111308307896955e+20,0.9454545454545454,0.07422696190252055
85,3.2745491628777317e+21,0.9454545454545454,0.07422696190252055
86,1.3219411484660394e+22,0.9454545454545454,0.07422696190252055
87,5.336699231206302e+22,0.9454545454545454,0.07422696190252055
88,2.1544346900318955e+23,0.9454545454545454,0.07422696190252055
89,8.6974900261778e+23,0.9454545454545454,0.07422696190252055
90,3.511191734215142e+24,0.9454545454545454,0.07422696190252055
91,1.4174741629268193e+25,0.9454545454545454,0.07422696190252055
92,5.72236765935022e+25,0.9454545454545454,0.07422696190252055
93,2.310129700083177e+26,0.9454545454545454,0.07422696190252055
94,9.32603346883218e+26,0.9454545454545454,0.07422696190252055
95,3.7649358067924865e+27,0.9454545454545454,0.07422696190252055
96,1.5199110829529517e+28,0.9454545454545454,0.07422696190252055
