,C,Gamma,Accuracy,Std
70,359381.36638046405,1.0,0.2242424242424243,0.27008824188069325
71,359381.36638046405,0.0774263682681127,0.6606060606060606,0.2877352114053144
72,359381.36638046405,0.005994842503189409,0.9757575757575758,0.04285495643554832
73,359381.36638046405,0.00046415888336127773,0.9515151515151515,0.057495957457606876
74,359381.36638046405,3.5938136638046256e-05,0.9454545454545454,0.07422696190252055
75,359381.36638046405,2.782559402207126e-06,0.9454545454545454,0.07422696190252055
76,359381.36638046405,2.1544346900318822e-07,0.9454545454545454,0.07422696190252055
77,359381.36638046405,1.6681005372000556e-08,0.9818181818181819,0.04110503020075919
78,359381.36638046405,1.2915496650148826e-09,0.9818181818181819,0.04110503020075919
79,359381.36638046405,1e-10,0.6787878787878788,0.12970263369110727
80,59948425.03189421,1.0,0.2242424242424243,0.27008824188069325
81,59948425.03189421,0.0774263682681127,0.6606060606060606,0.2877352114053144
82,59948425.03189421,0.005994842503189409,0.9757575757575758,0.04285495643554832
83,59948425.03189421,0.00046415888336127773,0.9515151515151515,0.057495957457606876
84,59948425.03189421,3.5938136638046256e-05,0.9454545454545454,0.07422696190252055
85,59948425.03189421,2.782559402207126e-06,0.9454545454545454,0.07422696190252055
86,59948425.03189421,2.1544346900318822e-07,0.9454545454545454,0.07422696190252055
87,59948425.03189421,1.6681005372000556e-08,0.9454545454545454,0.07422696190252055
88,59948425.03189421,1.2915496650148826e-09,0.9212121212121214,0.08441447440717649
89,59948425.03189421,1e-10,0.6787878787878788,0.12970263369110727
90,10000000000.0,1.0,0.2242424242424243,0.27008824188069325
91,10000000000.0,0.0774263682681127,0.6606060606060606,0.2877352114053144
92,10000000000.0,0.005994842503189409,0.9757575757575758,0.04285495643554832
93,10000000000.0,0.00046415888336127773,0.9515151515151515,0.057495957457606876
94,10000000000.0,3.5938136638046256e-05,0.9454545454545454,0.07422696190252055
95,10000000000.0,2.782559402207126e-06,0.9454545454545454,0.07422696190252055
96,10000000000.0,2.1544346900318822e-07,0.9454545454545454,0.07422696190252055
97,10000000000.0,1.6681005372000556e-08,0.9454545454545454,0.07422696190252055
98,10000000000.0,1.2915496650148826e-09,0.9212121212121214,0.08441447440717649
99,10000000000.0,1e-10,0.6787878787878788,0.12970263369110727
