,C,Accuracy,Std,Time_train
0,1e-20,0.9878787878787879,0.03833063830507125,0.17433691024780273
1,2.5353644939701167e-20,0.9878787878787879,0.03833063830507125,0.08980178833007812
2,6.428073117284345e-20,0.9878787878787879,0.03833063830507125,0.11008858680725098
3,1.6297508346206402e-19,0.9878787878787879,0.03833063830507125,0.09016132354736328
4,4.1320124001153346e-19,0.9878787878787879,0.03833063830507125,0.09989809989929199
5,1.0476157527896661e-18,0.890909090909091,0.09544251968499165,0.08984136581420898
6,2.6560877829466947e-18,0.9515151515151515,0.06413942572277793,0.10022878646850586
7,6.734150657750801e-18,0.9818181818181819,0.041105030200759195,0.11000585556030273
8,1.7073526474706886e-17,0.9878787878787879,0.03833063830507125,0.09474611282348633
9,4.328761281083062e-17,0.993939393939394,0.01916531915253563,0.09490489959716797
10,1.097498765493059e-16,0.9878787878787879,0.03833063830507125,0.08993649482727051
11,2.782559402207126e-16,0.9878787878787879,0.03833063830507125,0.11023259162902832
12,7.054802310718631e-16,0.9878787878787879,0.03833063830507125,0.1197671890258789
13,1.788649529057435e-15,0.9878787878787879,0.03833063830507125,0.11541533470153809
14,4.534878508128591e-15,0.9878787878787879,0.03833063830507125,0.11472892761230469
15,1.1497569953977357e-14,0.9878787878787879,0.03833063830507125,0.08487391471862793
16,2.9150530628251696e-14,0.9878787878787879,0.03833063830507125,0.12506413459777832
17,7.390722033525775e-14,0.9878787878787879,0.03833063830507125,0.09994959831237793
18,1.8738174228603867e-13,0.9878787878787879,0.03833063830507125,0.09019231796264648
19,4.750810162102794e-13,0.9878787878787879,0.03833063830507125,0.12982702255249023
20,1.2045035402587836e-12,0.9878787878787879,0.03833063830507125,0.10036468505859375
21,3.0538555088334124e-12,0.9878787878787879,0.03833063830507125,0.09984111785888672
22,7.742636826811278e-12,0.9878787878787879,0.03833063830507125,0.10004663467407227
23,1.9630406500402685e-11,0.9878787878787879,0.03833063830507125,0.13965463638305664
24,4.977023564332114e-11,0.9878787878787879,0.03833063830507125,0.13513684272766113
25,1.2618568830660183e-10,0.9878787878787879,0.03833063830507125,0.09516787528991699
26,3.1992671377973845e-10,0.9878787878787879,0.03833063830507125,0.08980727195739746
27,8.111308307896856e-10,0.9878787878787879,0.03833063830507125,0.100006103515625
28,2.0565123083486515e-09,0.9878787878787879,0.03833063830507125,0.15396404266357422
29,5.214008287999674e-09,0.9878787878787879,0.03833063830507125,0.10495972633361816
30,1.3219411484660288e-08,0.9878787878787879,0.03833063830507125,0.09993863105773926
31,3.351602650938834e-08,0.9878787878787879,0.03833063830507125,0.08895468711853027
32,8.497534359086438e-08,0.9878787878787879,0.03833063830507125,0.10094738006591797
33,2.1544346900318867e-07,0.9878787878787879,0.03833063830507125,0.09294605255126953
34,5.462277217684337e-07,0.9878787878787879,0.03833063830507125,0.09299516677856445
35,1.3848863713938746e-06,0.9878787878787879,0.03833063830507125,0.10194873809814453
36,3.5111917342151275e-06,0.9878787878787879,0.03833063830507125,0.0999293327331543
37,8.902150854450392e-06,0.9878787878787879,0.03833063830507125,0.0919947624206543
38,2.257019719633917e-05,0.9878787878787879,0.03833063830507125,0.08957195281982422
39,5.72236765935022e-05,0.9878787878787879,0.03833063830507125,0.09012866020202637
40,0.0001450828778495943,0.9878787878787879,0.03833063830507125,0.08974719047546387
41,0.0003678379771828619,0.9878787878787879,0.03833063830507125,0.10032224655151367
42,0.0009326033468832181,0.9878787878787879,0.03833063830507125,0.11463260650634766
43,0.002364489412645407,0.9878787878787879,0.03833063830507125,0.09561967849731445
44,0.005994842503189421,0.9818181818181819,0.05749595745760689,0.08966183662414551
45,0.01519911082952927,0.9757575757575758,0.058759755847470646,0.10500574111938477
46,0.038535285937105195,0.9515151515151515,0.07569694543513211,0.1097862720489502
47,0.09770099572992247,0.9454545454545454,0.07422696190252055,0.10999369621276855
48,0.2477076355991714,0.9454545454545454,0.07422696190252055,0.13000798225402832
49,0.6280291441834273,0.9454545454545454,0.07422696190252055,0.11491560935974121
50,1.5922827933410872,0.9454545454545454,0.07422696190252055,0.10499215126037598
51,4.03701725859655,0.9454545454545454,0.07422696190252055,0.13223600387573242
52,10.235310218990268,0.9454545454545454,0.07422696190252055,0.10809040069580078
53,25.950242113997426,0.9454545454545454,0.07422696190252055,0.11008667945861816
54,65.79332246575656,0.9454545454545454,0.07422696190252055,0.1248011589050293
55,166.81005372000558,0.9454545454545454,0.07422696190252055,0.1150960922241211
56,422.9242874389499,0.9454545454545454,0.07422696190252055,0.10460686683654785
57,1072.2672220103254,0.9454545454545454,0.07422696190252055,0.10520458221435547
58,2718.588242732929,0.9454545454545454,0.07422696190252055,0.14998674392700195
59,6892.612104349681,0.9454545454545454,0.07422696190252055,0.16030335426330566
60,17475.28400007683,0.9454545454545454,0.07422696190252055,0.13978838920593262
61,44306.214575838865,0.9454545454545454,0.07422696190252055,0.10992980003356934
62,112332.4032978022,0.9454545454545454,0.07422696190252055,0.10999584197998047
63,284803.5868435793,0.9454545454545454,0.07422696190252055,0.10014224052429199
64,722080.9018385457,0.9454545454545454,0.07422696190252055,0.11981511116027832
65,1830738.2802953697,0.9454545454545454,0.07422696190252055,0.13190317153930664
66,4641588.833612791,0.9454545454545454,0.07422696190252055,0.13392376899719238
67,11768119.524349943,0.9454545454545454,0.07422696190252055,0.11795330047607422
68,29836472.402833343,0.9454545454545454,0.07422696190252055,0.12492942810058594
69,75646332.7554629,0.9454545454545454,0.07422696190252055,0.11593270301818848
70,191791026.16724926,0.9454545454545454,0.07422696190252055,0.10593938827514648
71,486260158.0065334,0.9454545454545454,0.07422696190252055,0.1169130802154541
72,1232846739.4420633,0.9454545454545454,0.07422696190252055,0.11493539810180664
73,3125715849.6882353,0.9454545454545454,0.07422696190252055,0.11740684509277344
74,7924828983.539186,0.9454545454545454,0.07422696190252055,0.1051783561706543
75,20092330025.650375,0.9454545454545454,0.07422696190252055,0.13024210929870605
76,50941380148.16365,0.9454545454545454,0.07422696190252055,0.1145620346069336
77,129154966501.48827,0.9454545454545454,0.07422696190252055,0.1053156852722168
78,327454916287.7732,0.9454545454545454,0.07422696190252055,0.10464000701904297
79,830217568131.9701,0.9454545454545454,0.07422696190252055,0.10503053665161133
80,2104904144512.0305,0.9454545454545454,0.07422696190252055,0.12041258811950684
81,5336699231206.302,0.9454545454545454,0.07422696190252055,0.10987186431884766
82,13530477745797.965,0.9454545454545454,0.07422696190252055,0.10996818542480469
83,34304692863149.26,0.9454545454545454,0.07422696190252055,0.11995792388916016
84,86974900261777.98,0.9454545454545454,0.07422696190252055,0.12485742568969727
85,220513073990305.9,0.9454545454545454,0.07422696190252055,0.11502480506896973
86,559081018251222.25,0.9454545454545454,0.07422696190252055,0.1499769687652588
87,1417474162926796.0,0.9454545454545454,0.07422696190252055,0.13014817237854004
88,3593813663804640.5,0.9454545454545454,0.07422696190252055,0.11571383476257324
89,9111627561154868.0,0.9454545454545454,0.07422696190252055,0.10925912857055664
90,2.310129700083139e+16,0.9454545454545454,0.07422696190252055,0.11491894721984863
91,5.857020818056674e+16,0.9454545454545454,0.07422696190252055,0.12003183364868164
92,1.4849682622544573e+17,0.9454545454545454,0.07422696190252055,0.13003993034362793
93,3.7649358067924864e+17,0.9454545454545454,0.07422696190252055,0.10034060478210449
94,9.545484566618327e+17,0.9454545454545454,0.07422696190252055,0.11992216110229492
95,2.4201282647943634e+18,0.9454545454545454,0.07422696190252055,0.10976934432983398
96,6.135907273413189e+18,0.9454545454545454,0.07422696190252055,0.10980415344238281
97,1.5556761439304659e+19,0.9454545454545454,0.07422696190252055,0.11021780967712402
98,3.94420605943768e+19,0.9454545454545454,0.07422696190252055,0.11983180046081543
99,1e+20,0.9454545454545454,0.07422696190252055,0.11003327369689941
