,C,Accuracy,Std,Time_train
69,75646332.7554629,0.9549999999999998,0.029154759474226497,0.4997124671936035
70,191791026.16724926,0.9549999999999998,0.029154759474226497,0.5007147789001465
71,486260158.0065334,0.9549999999999998,0.029154759474226497,0.4877185821533203
72,1232846739.4420633,0.9549999999999998,0.029154759474226497,0.5177023410797119
73,3125715849.6882353,0.9549999999999998,0.029154759474226497,0.5087041854858398
74,7924828983.539186,0.9549999999999998,0.029154759474226497,0.496715784072876
75,20092330025.650375,0.9549999999999998,0.029154759474226497,0.49573659896850586
76,50941380148.16365,0.9549999999999998,0.029154759474226497,0.4876980781555176
77,129154966501.48827,0.9549999999999998,0.029154759474226497,0.7675602436065674
78,327454916287.7732,0.9549999999999998,0.029154759474226497,0.4867212772369385
79,830217568131.9701,0.9549999999999998,0.029154759474226497,0.5346932411193848
80,2104904144512.0305,0.9549999999999998,0.029154759474226497,0.48471975326538086
81,5336699231206.302,0.9549999999999998,0.029154759474226497,0.4997138977050781
82,13530477745797.965,0.9549999999999998,0.029154759474226497,0.5017132759094238
83,34304692863149.26,0.9549999999999998,0.029154759474226497,0.5736701488494873
84,86974900261777.98,0.9549999999999998,0.029154759474226497,0.47472596168518066
85,220513073990305.9,0.9549999999999998,0.029154759474226497,0.5047140121459961
86,559081018251222.25,0.9549999999999998,0.029154759474226497,0.5007107257843018
87,1417474162926796.0,0.9549999999999998,0.029154759474226497,0.526695966720581
88,3593813663804640.5,0.9549999999999998,0.029154759474226497,0.5177035331726074
89,9111627561154868.0,0.9549999999999998,0.029154759474226497,0.5537047386169434
90,2.310129700083139e+16,0.9549999999999998,0.029154759474226497,0.4876987934112549
91,5.857020818056674e+16,0.9549999999999998,0.029154759474226497,0.487720251083374
92,1.4849682622544573e+17,0.9549999999999998,0.029154759474226497,0.5067076683044434
93,3.7649358067924864e+17,0.9549999999999998,0.029154759474226497,0.5057082176208496
94,9.545484566618327e+17,0.9549999999999998,0.029154759474226497,0.48972082138061523
95,2.4201282647943634e+18,0.9549999999999998,0.029154759474226497,0.493715763092041
96,6.135907273413189e+18,0.9549999999999998,0.029154759474226497,0.4817235469818115
97,1.5556761439304659e+19,0.9549999999999998,0.029154759474226497,0.4857199192047119
98,3.94420605943768e+19,0.9549999999999998,0.029154759474226497,0.4847228527069092
99,1e+20,0.9549999999999998,0.029154759474226497,0.4937155246734619
