,C,Accuracy,Std,Time_train
40,0.0005280670574582647,0.9878787878787879,0.03833063830507125,0.09494614601135254
41,0.0007776000906038044,0.9878787878787879,0.03833063830507125,0.19788789749145508
42,0.0011450475699382836,0.9878787878787879,0.03833063830507125,0.10793757438659668
43,0.001686128838286884,0.9878787878787879,0.03833063830507125,0.16890382766723633
44,0.00248289288056033,0.9878787878787879,0.03833063830507125,0.09594607353210449
45,0.003656160144085201,0.9878787878787879,0.03833063830507125,0.09994339942932129
46,0.0053838436220335,0.9878787878787879,0.03833063830507125,0.11893010139465332
47,0.007927927389450607,0.9878787878787879,0.03833063830507125,0.14691567420959473
48,0.011674193588234575,0.9757575757575758,0.058759755847470646,0.11693429946899414
49,0.01719072201858578,0.9696969696969698,0.05938156952201642,0.12392807006835938
50,0.025314033152415694,0.9636363636363637,0.07713892158398701,0.1259298324584961
51,0.037275937203149534,0.9515151515151515,0.07569694543513211,0.12992477416992188
52,0.05489032450921569,0.9454545454545454,0.07422696190252055,0.11695432662963867
53,0.08082822192522723,0.9454545454545454,0.07422696190252055,0.1269068717956543
54,0.11902282447787192,0.9454545454545454,0.07422696190252055,0.1259288787841797
55,0.1752659208536762,0.9454545454545454,0.07422696190252055,0.11993551254272461
56,0.2580861540418077,0.9454545454545454,0.07422696190252055,0.10865068435668945
57,0.38004229563658976,0.9454545454545454,0.07422696190252055,0.1109158992767334
58,0.5596276445319563,0.9454545454545454,0.07422696190252055,0.11393451690673828
59,0.8240743309893666,0.9454545454545454,0.07422696190252055,0.10394024848937988
60,1.213482767749148,0.9454545454545454,0.07422696190252055,0.10793900489807129
61,1.7869024337358321,0.9454545454545454,0.07422696190252055,0.12292957305908203
62,2.6312860738959447,0.9454545454545454,0.07422696190252055,0.12392902374267578
63,3.874675120456144,0.9454545454545454,0.07422696190252055,0.11593341827392578
64,5.7056157587810326,0.9454545454545454,0.07422696190252055,0.10394024848937988
65,8.401749869294344,0.9454545454545454,0.07422696190252055,0.12692761421203613
66,12.371916345321646,0.9454545454545454,0.07422696190252055,0.10893702507019043
67,18.218146985669787,0.9454545454545454,0.07422696190252055,0.10915875434875488
68,26.826957952797272,0.9454545454545454,0.07422696190252055,0.10393857955932617
69,39.50378013566657,0.9454545454545454,0.07422696190252055,0.10996508598327637
70,58.170913293743695,0.9454545454545454,0.07422696190252055,0.1099245548248291
71,85.659021536855,0.9454545454545454,0.07422696190252055,0.10717630386352539
72,126.13637220374476,0.9454545454545454,0.07422696190252055,0.11693382263183594
73,185.74090746385755,0.9454545454545454,0.07422696190252055,0.12793469429016113
74,273.5109953041211,0.9454545454545454,0.07422696190252055,0.12715888023376465
75,402.755997985031,0.9454545454545454,0.07422696190252055,0.11991071701049805
76,593.0744895010571,0.9454545454545454,0.07422696190252055,0.12392926216125488
77,873.3261623828438,0.9454545454545454,0.07422696190252055,0.12792682647705078
78,1286.0080806105705,0.9454545454545454,0.07422696190252055,0.11895203590393066
79,1893.698888950364,0.9454545454545454,0.07422696190252055,0.10396790504455566
80,2788.5481717263033,0.9454545454545454,0.07422696190252055,0.11092209815979004
81,4106.24991724431,0.9454545454545454,0.07422696190252055,0.12195897102355957
82,6046.619009070448,0.9454545454545454,0.07422696190252055,0.12890982627868652
83,8903.890941296771,0.9454545454545454,0.07422696190252055,0.16216158866882324
84,13111.339374215684,0.9454545454545454,0.07422696190252055,0.13225984573364258
85,19306.977288832535,0.9454545454545454,0.07422696190252055,0.11394309997558594
86,28430.304593026765,0.9454545454545454,0.07422696190252055,0.11694025993347168
87,41864.77288289964,0.9454545454545454,0.07422696190252055,0.10793805122375488
88,61647.57056337174,0.9454545454545454,0.07422696190252055,0.1170659065246582
89,90778.53991937595,0.9454545454545454,0.07422696190252055,0.16890454292297363
90,133675.0699919712,0.9454545454545454,0.07422696190252055,0.17846417427062988
91,196841.94472866153,0.9454545454545454,0.07422696190252055,0.14291763305664062
92,289857.721465108,0.9454545454545454,0.07422696190252055,0.11295557022094727
93,426827.2131163834,0.9454545454545454,0.07422696190252055,0.12990760803222656
94,628520.326924011,0.9454545454545454,0.07422696190252055,0.11992859840393066
95,925521.5909791392,0.9454545454545454,0.07422696190252055,0.12892794609069824
96,1362867.9593557727,0.9454545454545454,0.07422696190252055,0.12394309043884277
97,2006878.167664979,0.9454545454545454,0.07422696190252055,0.11194252967834473
98,2955209.2352029,0.9454545454545454,0.07422696190252055,0.11593174934387207
99,4351665.070924429,0.9454545454545454,0.07422696190252055,0.10894489288330078
100,6408002.74441601,0.9454545454545454,0.07422696190252055,0.11695337295532227
101,9436043.10147889,0.9454545454545454,0.07422696190252055,0.11294198036193848
102,13894954.943731474,0.9454545454545454,0.07422696190252055,0.11895012855529785
103,20460882.894660234,0.9454545454545454,0.07422696190252055,0.13092041015625
104,30129477.247270044,0.9454545454545454,0.07422696190252055,0.12395048141479492
105,44366873.309786245,0.9454545454545454,0.07422696190252055,0.11292290687561035
106,65332014.59593783,0.9454545454545454,0.07422696190252055,0.13483881950378418
107,96204032.7106476,0.9454545454545454,0.07422696190252055,0.1599102020263672
108,141664327.4669031,0.9454545454545454,0.07422696190252055,0.1279306411743164
109,208606449.34719697,0.9454545454545454,0.07422696190252055,0.11819911003112793
110,307181430.12687093,0.9454545454545454,0.07422696190252055,0.11093521118164062
111,452337074.4772115,0.9454545454545454,0.07422696190252055,0.10793876647949219
112,666084629.0809168,0.9454545454545454,0.07422696190252055,0.12692689895629883
113,980836544.540667,0.9454545454545454,0.07422696190252055,0.11093711853027344
114,1444321464.7272909,0.9454545454545454,0.07422696190252055,0.11380600929260254
115,2126821747.2962213,0.9454545454545454,0.07422696190252055,0.10993647575378418
116,3131831005.2438574,0.9454545454545454,0.07422696190252055,0.11294078826904297
117,4611747767.70827,0.9454545454545454,0.07422696190252055,0.11094784736633301
118,6790985029.955721,0.9454545454545454,0.07422696190252055,0.10693860054016113
119,10000000000.0,0.9454545454545454,0.07422696190252055,0.12992572784423828
