,C,Gamma,Degree,Accuracy,Std
330,2154.4346900318865,2.1544346900318822e-07,2.0,0.30909090909090914,0.1484539238050411
331,2154.4346900318865,2.1544346900318822e-07,3.0,0.09696969696969697,0.043703651823805936
332,2154.4346900318865,2.1544346900318822e-07,4.0,0.15757575757575756,0.04285495643554833
333,2154.4346900318865,2.1544346900318822e-07,5.0,0.9575757575757577,0.042854956435548326
334,2154.4346900318865,2.1544346900318822e-07,6.0,0.890909090909091,0.12151477367129347
335,2154.4346900318865,1.6681005372000556e-08,2.0,0.30909090909090914,0.1484539238050411
336,2154.4346900318865,1.6681005372000556e-08,3.0,0.10909090909090909,0.04285495643554833
337,2154.4346900318865,1.6681005372000556e-08,4.0,0.9090909090909091,0.09958591954639384
338,2154.4346900318865,1.6681005372000556e-08,5.0,0.9575757575757577,0.042854956435548326
339,2154.4346900318865,1.6681005372000556e-08,6.0,0.890909090909091,0.12151477367129347
340,2154.4346900318865,1.2915496650148826e-09,2.0,0.30909090909090914,0.1484539238050411
341,2154.4346900318865,1.2915496650148826e-09,3.0,0.9818181818181819,0.029690784761008216
342,2154.4346900318865,1.2915496650148826e-09,4.0,0.9090909090909091,0.09958591954639384
343,2154.4346900318865,1.2915496650148826e-09,5.0,0.9575757575757577,0.042854956435548326
344,2154.4346900318865,1.2915496650148826e-09,6.0,0.890909090909091,0.12151477367129347
345,2154.4346900318865,1e-10,2.0,0.3151515151515152,0.13952562949359196
346,2154.4346900318865,1e-10,3.0,0.9818181818181819,0.029690784761008216
347,2154.4346900318865,1e-10,4.0,0.9090909090909091,0.09958591954639384
348,2154.4346900318865,1e-10,5.0,0.9575757575757577,0.042854956435548326
349,2154.4346900318865,1e-10,6.0,0.890909090909091,0.12151477367129347
350,359381.36638046405,1.0,2.0,0.8303030303030304,0.18719327529067276
351,359381.36638046405,1.0,3.0,0.6606060606060606,0.24029366789816978
352,359381.36638046405,1.0,4.0,0.4848484848484848,0.2622219109428356
353,359381.36638046405,1.0,5.0,0.37575757575757573,0.25627120620443605
354,359381.36638046405,1.0,6.0,0.3333333333333333,0.23094010767585033
355,359381.36638046405,0.0774263682681127,2.0,0.8303030303030304,0.18719327529067276
356,359381.36638046405,0.0774263682681127,3.0,0.6606060606060606,0.24029366789816978
357,359381.36638046405,0.0774263682681127,4.0,0.4848484848484848,0.2622219109428356
358,359381.36638046405,0.0774263682681127,5.0,0.37575757575757573,0.25627120620443605
359,359381.36638046405,0.0774263682681127,6.0,0.3333333333333333,0.23094010767585033
360,359381.36638046405,0.005994842503189409,2.0,0.8303030303030304,0.18719327529067276
361,359381.36638046405,0.005994842503189409,3.0,0.6606060606060606,0.24029366789816978
362,359381.36638046405,0.005994842503189409,4.0,0.4848484848484848,0.2622219109428356
363,359381.36638046405,0.005994842503189409,5.0,0.37575757575757573,0.25627120620443605
364,359381.36638046405,0.005994842503189409,6.0,0.3333333333333333,0.23094010767585033
365,359381.36638046405,0.00046415888336127773,2.0,0.8303030303030304,0.18719327529067276
366,359381.36638046405,0.00046415888336127773,3.0,0.6727272727272727,0.24692786409046497
367,359381.36638046405,0.00046415888336127773,4.0,0.07272727272727272,0.019165319152535634
368,359381.36638046405,0.00046415888336127773,5.0,0.06666666666666667,0.0
369,359381.36638046405,0.00046415888336127773,6.0,0.06666666666666667,0.0
370,359381.36638046405,3.5938136638046256e-05,2.0,0.8303030303030302,0.16663911618021235
371,359381.36638046405,3.5938136638046256e-05,3.0,0.09696969696969697,0.043703651823805936
372,359381.36638046405,3.5938136638046256e-05,4.0,0.07272727272727272,0.019165319152535634
373,359381.36638046405,3.5938136638046256e-05,5.0,0.06666666666666667,0.0
374,359381.36638046405,3.5938136638046256e-05,6.0,0.06666666666666667,0.0
375,359381.36638046405,2.782559402207126e-06,2.0,0.30909090909090914,0.1484539238050411
376,359381.36638046405,2.782559402207126e-06,3.0,0.09696969696969697,0.043703651823805936
377,359381.36638046405,2.782559402207126e-06,4.0,0.07272727272727272,0.019165319152535634
378,359381.36638046405,2.782559402207126e-06,5.0,0.06666666666666667,0.0
379,359381.36638046405,2.782559402207126e-06,6.0,0.5878787878787878,0.05554637206007078
380,359381.36638046405,2.1544346900318822e-07,2.0,0.30909090909090914,0.1484539238050411
381,359381.36638046405,2.1544346900318822e-07,3.0,0.09696969696969697,0.043703651823805936
382,359381.36638046405,2.1544346900318822e-07,4.0,0.07272727272727272,0.019165319152535634
383,359381.36638046405,2.1544346900318822e-07,5.0,0.9575757575757577,0.042854956435548326
384,359381.36638046405,2.1544346900318822e-07,6.0,0.890909090909091,0.12151477367129347
385,359381.36638046405,1.6681005372000556e-08,2.0,0.30909090909090914,0.1484539238050411
386,359381.36638046405,1.6681005372000556e-08,3.0,0.09696969696969697,0.043703651823805936
387,359381.36638046405,1.6681005372000556e-08,4.0,0.9090909090909091,0.09958591954639384
388,359381.36638046405,1.6681005372000556e-08,5.0,0.9575757575757577,0.042854956435548326
389,359381.36638046405,1.6681005372000556e-08,6.0,0.890909090909091,0.12151477367129347
390,359381.36638046405,1.2915496650148826e-09,2.0,0.30909090909090914,0.1484539238050411
391,359381.36638046405,1.2915496650148826e-09,3.0,0.20606060606060606,0.05999693900976767
392,359381.36638046405,1.2915496650148826e-09,4.0,0.9090909090909091,0.09958591954639384
393,359381.36638046405,1.2915496650148826e-09,5.0,0.9575757575757577,0.042854956435548326
394,359381.36638046405,1.2915496650148826e-09,6.0,0.890909090909091,0.12151477367129347
395,359381.36638046405,1e-10,2.0,0.30909090909090914,0.1484539238050411
396,359381.36638046405,1e-10,3.0,0.9818181818181819,0.029690784761008216
397,359381.36638046405,1e-10,4.0,0.9090909090909091,0.09958591954639384
398,359381.36638046405,1e-10,5.0,0.9575757575757577,0.042854956435548326
399,359381.36638046405,1e-10,6.0,0.890909090909091,0.12151477367129347
400,59948425.03189421,1.0,2.0,0.8303030303030304,0.18719327529067276
401,59948425.03189421,1.0,3.0,0.6606060606060606,0.24029366789816978
402,59948425.03189421,1.0,4.0,0.4848484848484848,0.2622219109428356
403,59948425.03189421,1.0,5.0,0.37575757575757573,0.25627120620443605
404,59948425.03189421,1.0,6.0,0.3333333333333333,0.23094010767585033
405,59948425.03189421,0.0774263682681127,2.0,0.8303030303030304,0.18719327529067276
406,59948425.03189421,0.0774263682681127,3.0,0.6606060606060606,0.24029366789816978
407,59948425.03189421,0.0774263682681127,4.0,0.4848484848484848,0.2622219109428356
408,59948425.03189421,0.0774263682681127,5.0,0.37575757575757573,0.25627120620443605
409,59948425.03189421,0.0774263682681127,6.0,0.3333333333333333,0.23094010767585033
410,59948425.03189421,0.005994842503189409,2.0,0.8303030303030304,0.18719327529067276
411,59948425.03189421,0.005994842503189409,3.0,0.6606060606060606,0.24029366789816978
412,59948425.03189421,0.005994842503189409,4.0,0.4848484848484848,0.2622219109428356
413,59948425.03189421,0.005994842503189409,5.0,0.37575757575757573,0.25627120620443605
414,59948425.03189421,0.005994842503189409,6.0,0.3333333333333333,0.23094010767585033
415,59948425.03189421,0.00046415888336127773,2.0,0.8303030303030304,0.18719327529067276
416,59948425.03189421,0.00046415888336127773,3.0,0.6606060606060606,0.24029366789816978
417,59948425.03189421,0.00046415888336127773,4.0,0.496969696969697,0.2595468255195619
418,59948425.03189421,0.00046415888336127773,5.0,0.06666666666666667,0.0
419,59948425.03189421,0.00046415888336127773,6.0,0.06666666666666667,0.0
420,59948425.03189421,3.5938136638046256e-05,2.0,0.8303030303030304,0.18719327529067276
421,59948425.03189421,3.5938136638046256e-05,3.0,0.09696969696969697,0.043703651823805936
422,59948425.03189421,3.5938136638046256e-05,4.0,0.07272727272727272,0.019165319152535634
423,59948425.03189421,3.5938136638046256e-05,5.0,0.06666666666666667,0.0
424,59948425.03189421,3.5938136638046256e-05,6.0,0.06666666666666667,0.0
425,59948425.03189421,2.782559402207126e-06,2.0,0.8303030303030302,0.16663911618021235
426,59948425.03189421,2.782559402207126e-06,3.0,0.09696969696969697,0.043703651823805936
427,59948425.03189421,2.782559402207126e-06,4.0,0.07272727272727272,0.019165319152535634
428,59948425.03189421,2.782559402207126e-06,5.0,0.06666666666666667,0.0
429,59948425.03189421,2.782559402207126e-06,6.0,0.07272727272727272,0.019165319152535634
430,59948425.03189421,2.1544346900318822e-07,2.0,0.30909090909090914,0.1484539238050411
431,59948425.03189421,2.1544346900318822e-07,3.0,0.09696969696969697,0.043703651823805936
432,59948425.03189421,2.1544346900318822e-07,4.0,0.07272727272727272,0.019165319152535634
433,59948425.03189421,2.1544346900318822e-07,5.0,0.36363636363636365,0.052135304648743205
434,59948425.03189421,2.1544346900318822e-07,6.0,0.890909090909091,0.12151477367129347
435,59948425.03189421,1.6681005372000556e-08,2.0,0.30909090909090914,0.1484539238050411
436,59948425.03189421,1.6681005372000556e-08,3.0,0.09696969696969697,0.043703651823805936
437,59948425.03189421,1.6681005372000556e-08,4.0,0.15757575757575756,0.04285495643554833
438,59948425.03189421,1.6681005372000556e-08,5.0,0.9575757575757577,0.042854956435548326
439,59948425.03189421,1.6681005372000556e-08,6.0,0.890909090909091,0.12151477367129347
440,59948425.03189421,1.2915496650148826e-09,2.0,0.30909090909090914,0.1484539238050411
441,59948425.03189421,1.2915496650148826e-09,3.0,0.09696969696969697,0.043703651823805936
442,59948425.03189421,1.2915496650148826e-09,4.0,0.9090909090909091,0.09958591954639384
443,59948425.03189421,1.2915496650148826e-09,5.0,0.9575757575757577,0.042854956435548326
444,59948425.03189421,1.2915496650148826e-09,6.0,0.890909090909091,0.12151477367129347
445,59948425.03189421,1e-10,2.0,0.30909090909090914,0.1484539238050411
446,59948425.03189421,1e-10,3.0,0.8666666666666668,0.028426762180748053
447,59948425.03189421,1e-10,4.0,0.9090909090909091,0.09958591954639384
448,59948425.03189421,1e-10,5.0,0.9575757575757577,0.042854956435548326
449,59948425.03189421,1e-10,6.0,0.890909090909091,0.12151477367129347
450,10000000000.0,1.0,2.0,0.8303030303030304,0.18719327529067276
451,10000000000.0,1.0,3.0,0.6606060606060606,0.24029366789816978
452,10000000000.0,1.0,4.0,0.4848484848484848,0.2622219109428356
453,10000000000.0,1.0,5.0,0.37575757575757573,0.25627120620443605
454,10000000000.0,1.0,6.0,0.3333333333333333,0.23094010767585033
455,10000000000.0,0.0774263682681127,2.0,0.8303030303030304,0.18719327529067276
456,10000000000.0,0.0774263682681127,3.0,0.6606060606060606,0.24029366789816978
457,10000000000.0,0.0774263682681127,4.0,0.4848484848484848,0.2622219109428356
458,10000000000.0,0.0774263682681127,5.0,0.37575757575757573,0.25627120620443605
459,10000000000.0,0.0774263682681127,6.0,0.3333333333333333,0.23094010767585033
460,10000000000.0,0.005994842503189409,2.0,0.8303030303030304,0.18719327529067276
461,10000000000.0,0.005994842503189409,3.0,0.6606060606060606,0.24029366789816978
462,10000000000.0,0.005994842503189409,4.0,0.4848484848484848,0.2622219109428356
463,10000000000.0,0.005994842503189409,5.0,0.37575757575757573,0.25627120620443605
464,10000000000.0,0.005994842503189409,6.0,0.3333333333333333,0.23094010767585033
465,10000000000.0,0.00046415888336127773,2.0,0.8303030303030304,0.18719327529067276
466,10000000000.0,0.00046415888336127773,3.0,0.6606060606060606,0.24029366789816978
467,10000000000.0,0.00046415888336127773,4.0,0.4848484848484848,0.2622219109428356
468,10000000000.0,0.00046415888336127773,5.0,0.3878787878787879,0.24257571025684244
469,10000000000.0,0.00046415888336127773,6.0,0.0787878787878788,0.025712973861329
470,10000000000.0,3.5938136638046256e-05,2.0,0.8303030303030304,0.18719327529067276
471,10000000000.0,3.5938136638046256e-05,3.0,0.6606060606060606,0.24029366789816978
472,10000000000.0,3.5938136638046256e-05,4.0,0.07272727272727272,0.019165319152535634
473,10000000000.0,3.5938136638046256e-05,5.0,0.06666666666666667,0.0
474,10000000000.0,3.5938136638046256e-05,6.0,0.06666666666666667,0.0
475,10000000000.0,2.782559402207126e-06,2.0,0.8303030303030304,0.18719327529067276
476,10000000000.0,2.782559402207126e-06,3.0,0.09696969696969697,0.043703651823805936
477,10000000000.0,2.782559402207126e-06,4.0,0.07272727272727272,0.019165319152535634
478,10000000000.0,2.782559402207126e-06,5.0,0.06666666666666667,0.0
479,10000000000.0,2.782559402207126e-06,6.0,0.06666666666666667,0.0
480,10000000000.0,2.1544346900318822e-07,2.0,0.8303030303030302,0.16663911618021235
481,10000000000.0,2.1544346900318822e-07,3.0,0.09696969696969697,0.043703651823805936
482,10000000000.0,2.1544346900318822e-07,4.0,0.07272727272727272,0.019165319152535634
483,10000000000.0,2.1544346900318822e-07,5.0,0.06666666666666667,0.0
484,10000000000.0,2.1544346900318822e-07,6.0,0.890909090909091,0.12151477367129347
485,10000000000.0,1.6681005372000556e-08,2.0,0.30909090909090914,0.1484539238050411
486,10000000000.0,1.6681005372000556e-08,3.0,0.09696969696969697,0.043703651823805936
487,10000000000.0,1.6681005372000556e-08,4.0,0.07272727272727272,0.019165319152535634
488,10000000000.0,1.6681005372000556e-08,5.0,0.9575757575757577,0.042854956435548326
489,10000000000.0,1.6681005372000556e-08,6.0,0.890909090909091,0.12151477367129347
490,10000000000.0,1.2915496650148826e-09,2.0,0.30909090909090914,0.1484539238050411
491,10000000000.0,1.2915496650148826e-09,3.0,0.09696969696969697,0.043703651823805936
492,10000000000.0,1.2915496650148826e-09,4.0,0.9090909090909091,0.09958591954639384
493,10000000000.0,1.2915496650148826e-09,5.0,0.9575757575757577,0.042854956435548326
494,10000000000.0,1.2915496650148826e-09,6.0,0.890909090909091,0.12151477367129347
495,10000000000.0,1e-10,2.0,0.30909090909090914,0.1484539238050411
496,10000000000.0,1e-10,3.0,0.10909090909090909,0.04285495643554833
497,10000000000.0,1e-10,4.0,0.9090909090909091,0.09958591954639384
498,10000000000.0,1e-10,5.0,0.9575757575757577,0.042854956435548326
499,10000000000.0,1e-10,6.0,0.890909090909091,0.12151477367129347
