,C,Gamma,Accuracy,Std
75,359381.36638046405,2.782559402207126e-06,0.9454545454545454,0.07422696190252055
76,359381.36638046405,2.1544346900318822e-07,0.9454545454545454,0.07422696190252055
77,359381.36638046405,1.6681005372000556e-08,0.9818181818181819,0.05749595745760689
78,359381.36638046405,1.2915496650148826e-09,0.9878787878787879,0.03833063830507125
79,359381.36638046405,1e-10,0.9878787878787879,0.03833063830507125
80,59948425.03189421,1.0,0.6000000000000001,0.22383254924387136
81,59948425.03189421,0.0774263682681127,0.8303030303030302,0.1617171401712283
82,59948425.03189421,0.005994842503189409,0.9454545454545454,0.07422696190252055
83,59948425.03189421,0.00046415888336127773,0.9454545454545454,0.07422696190252055
84,59948425.03189421,3.5938136638046256e-05,0.9454545454545454,0.07422696190252055
85,59948425.03189421,2.782559402207126e-06,0.9454545454545454,0.07422696190252055
86,59948425.03189421,2.1544346900318822e-07,0.9454545454545454,0.07422696190252055
87,59948425.03189421,1.6681005372000556e-08,0.9454545454545454,0.07422696190252055
88,59948425.03189421,1.2915496650148826e-09,0.9454545454545454,0.07422696190252055
89,59948425.03189421,1e-10,0.9818181818181819,0.05749595745760689
90,10000000000.0,1.0,0.6000000000000001,0.22563042992710647
91,10000000000.0,0.0774263682681127,0.8303030303030302,0.1617171401712283
92,10000000000.0,0.005994842503189409,0.9454545454545454,0.07422696190252055
93,10000000000.0,0.00046415888336127773,0.9454545454545454,0.07422696190252055
94,10000000000.0,3.5938136638046256e-05,0.9454545454545454,0.07422696190252055
95,10000000000.0,2.782559402207126e-06,0.9454545454545454,0.07422696190252055
96,10000000000.0,2.1544346900318822e-07,0.9454545454545454,0.07422696190252055
97,10000000000.0,1.6681005372000556e-08,0.9454545454545454,0.07422696190252055
98,10000000000.0,1.2915496650148826e-09,0.9454545454545454,0.07422696190252055
99,10000000000.0,1e-10,0.9454545454545454,0.07422696190252055
