,C,Accuracy,Std
0,1e-10,0.9878787878787879,0.03833063830507125
1,1.1288378916846883e-09,0.9878787878787879,0.03833063830507125
2,1.274274985703132e-08,0.9878787878787879,0.03833063830507125
3,1.438449888287663e-07,0.9878787878787879,0.03833063830507125
4,1.6237767391887209e-06,0.9878787878787879,0.03833063830507125
5,1.8329807108324338e-05,0.9878787878787879,0.03833063830507125
6,0.00020691380811147902,0.9878787878787879,0.03833063830507125
7,0.002335721469090121,0.9878787878787879,0.03833063830507125
8,0.026366508987303555,0.9636363636363637,0.07713892158398701
9,0.2976351441631313,0.9454545454545454,0.07422696190252055
10,3.359818286283774,0.9454545454545454,0.07422696190252055
11,37.92690190732238,0.9454545454545454,0.07422696190252055
12,428.13323987193957,0.9454545454545454,0.07422696190252055
13,4832.930238571752,0.9454545454545454,0.07422696190252055
14,54555.947811685146,0.9454545454545454,0.07422696190252055
15,615848.2110660254,0.9454545454545454,0.07422696190252055
16,6951927.961775591,0.9454545454545454,0.07422696190252055
17,78475997.03514622,0.9454545454545454,0.07422696190252055
18,885866790.4100796,0.9454545454545454,0.07422696190252055
19,10000000000.0,0.9454545454545454,0.07422696190252055
