,C,Gamma,Degree,Accuracy,Std,Time_train
66,1.6681005372000592e-08,2154.4346900318865,4.0,0.4848484848484848,0.2622219109428356,0.17911028861999512
67,1.6681005372000592e-08,2154.4346900318865,5.0,0.37575757575757573,0.25627120620443605,0.1288588047027588
68,1.6681005372000592e-08,359381.36638046405,2.0,0.8303030303030304,0.18719327529067276,0.12694835662841797
69,1.6681005372000592e-08,359381.36638046405,3.0,0.6606060606060606,0.24029366789816978,0.14279437065124512
70,1.6681005372000592e-08,359381.36638046405,4.0,0.4848484848484848,0.2622219109428356,0.12516570091247559
71,1.6681005372000592e-08,359381.36638046405,5.0,0.37575757575757573,0.25627120620443605,0.12139344215393066
72,1.6681005372000592e-08,59948425.03189421,2.0,0.8303030303030304,0.18719327529067276,0.4239480495452881
73,1.6681005372000592e-08,59948425.03189421,3.0,0.6606060606060606,0.24029366789816978,0.1600203514099121
74,1.6681005372000592e-08,59948425.03189421,4.0,0.4848484848484848,0.2622219109428356,0.16490817070007324
75,1.6681005372000592e-08,59948425.03189421,5.0,0.06666666666666667,0.0,0.09094738960266113
76,1.6681005372000592e-08,10000000000.0,2.0,0.8303030303030304,0.18719327529067276,0.1362147331237793
77,1.6681005372000592e-08,10000000000.0,3.0,0.6606060606060606,0.24029366789816978,0.11393380165100098
78,1.6681005372000592e-08,10000000000.0,4.0,0.06666666666666667,0.0,0.059946537017822266
79,1.6681005372000592e-08,10000000000.0,5.0,0.06666666666666667,0.0,0.06298255920410156
80,2.782559402207126e-06,1e-10,2.0,0.9333333333333335,0.0984731927834662,0.0889887809753418
81,2.782559402207126e-06,1e-10,3.0,0.9818181818181819,0.029690784761008216,0.0891730785369873
82,2.782559402207126e-06,1e-10,4.0,0.9090909090909091,0.09958591954639384,0.11279296875
83,2.782559402207126e-06,1e-10,5.0,0.9575757575757577,0.042854956435548326,0.10217928886413574
84,2.782559402207126e-06,1.6681005372000592e-08,2.0,0.9333333333333335,0.0984731927834662,0.08594155311584473
85,2.782559402207126e-06,1.6681005372000592e-08,3.0,0.9818181818181819,0.029690784761008216,0.08605384826660156
86,2.782559402207126e-06,1.6681005372000592e-08,4.0,0.9090909090909091,0.09958591954639384,0.08682584762573242
87,2.782559402207126e-06,1.6681005372000592e-08,5.0,0.9575757575757577,0.042854956435548326,0.10905218124389648
88,2.782559402207126e-06,2.782559402207126e-06,2.0,0.3151515151515152,0.13952562949359196,0.12492609024047852
89,2.782559402207126e-06,2.782559402207126e-06,3.0,0.8666666666666668,0.028426762180748053,0.14201092720031738
90,2.782559402207126e-06,2.782559402207126e-06,4.0,0.9090909090909091,0.09958591954639384,0.17290067672729492
91,2.782559402207126e-06,2.782559402207126e-06,5.0,0.9575757575757577,0.042854956435548326,0.3667910099029541
92,2.782559402207126e-06,0.0004641588833612782,2.0,0.30909090909090914,0.1484539238050411,0.3972587585449219
93,2.782559402207126e-06,0.0004641588833612782,3.0,0.09696969696969697,0.043703651823805936,0.20394444465637207
94,2.782559402207126e-06,0.0004641588833612782,4.0,0.07272727272727272,0.019165319152535634,0.09994268417358398
95,2.782559402207126e-06,0.0004641588833612782,5.0,0.06666666666666667,0.0,0.0983426570892334
96,2.782559402207126e-06,0.07742636826811278,2.0,0.30909090909090914,0.1484539238050411,0.10594058036804199
97,2.782559402207126e-06,0.07742636826811278,3.0,0.09696969696969697,0.043703651823805936,0.11393380165100098
98,2.782559402207126e-06,0.07742636826811278,4.0,0.07272727272727272,0.019165319152535634,0.10593676567077637
99,2.782559402207126e-06,0.07742636826811278,5.0,0.06666666666666667,0.0,0.09302997589111328
100,2.782559402207126e-06,12.915496650148826,2.0,0.8303030303030302,0.16663911618021235,0.10494017601013184
101,2.782559402207126e-06,12.915496650148826,3.0,0.6606060606060606,0.24029366789816978,0.12490677833557129
102,2.782559402207126e-06,12.915496650148826,4.0,0.4848484848484848,0.2622219109428356,0.13601398468017578
103,2.782559402207126e-06,12.915496650148826,5.0,0.37575757575757573,0.25627120620443605,0.12992238998413086
104,2.782559402207126e-06,2154.4346900318865,2.0,0.8303030303030304,0.18719327529067276,0.11835646629333496
105,2.782559402207126e-06,2154.4346900318865,3.0,0.6606060606060606,0.24029366789816978,0.12494707107543945
106,2.782559402207126e-06,2154.4346900318865,4.0,0.4848484848484848,0.2622219109428356,0.13981914520263672
107,2.782559402207126e-06,2154.4346900318865,5.0,0.37575757575757573,0.25627120620443605,0.11705446243286133
108,2.782559402207126e-06,359381.36638046405,2.0,0.8303030303030304,0.18719327529067276,0.11812281608581543
109,2.782559402207126e-06,359381.36638046405,3.0,0.6606060606060606,0.24029366789816978,0.12892413139343262
110,2.782559402207126e-06,359381.36638046405,4.0,0.4848484848484848,0.2622219109428356,0.1219327449798584
111,2.782559402207126e-06,359381.36638046405,5.0,0.37575757575757573,0.25627120620443605,0.15404605865478516
112,2.782559402207126e-06,59948425.03189421,2.0,0.8303030303030304,0.18719327529067276,0.1688992977142334
113,2.782559402207126e-06,59948425.03189421,3.0,0.6606060606060606,0.24029366789816978,0.17820072174072266
114,2.782559402207126e-06,59948425.03189421,4.0,0.4848484848484848,0.2622219109428356,0.20104718208312988
115,2.782559402207126e-06,59948425.03189421,5.0,0.06666666666666667,0.0,0.07895684242248535
116,2.782559402207126e-06,10000000000.0,2.0,0.8303030303030304,0.18719327529067276,0.1509108543395996
117,2.782559402207126e-06,10000000000.0,3.0,0.6606060606060606,0.24029366789816978,0.12393021583557129
118,2.782559402207126e-06,10000000000.0,4.0,0.06666666666666667,0.0,0.06695938110351562
119,2.782559402207126e-06,10000000000.0,5.0,0.06666666666666667,0.0,0.061862945556640625
120,0.0004641588833612782,1e-10,2.0,0.9333333333333335,0.0984731927834662,0.09619140625
121,0.0004641588833612782,1e-10,3.0,0.9818181818181819,0.029690784761008216,0.11891055107116699
122,0.0004641588833612782,1e-10,4.0,0.9090909090909091,0.09958591954639384,0.16638851165771484
123,0.0004641588833612782,1e-10,5.0,0.9575757575757577,0.042854956435548326,0.27983808517456055
124,0.0004641588833612782,1.6681005372000592e-08,2.0,0.4,0.17291324385075277,0.17533469200134277
125,0.0004641588833612782,1.6681005372000592e-08,3.0,0.9818181818181819,0.029690784761008216,0.1748981475830078
126,0.0004641588833612782,1.6681005372000592e-08,4.0,0.9090909090909091,0.09958591954639384,0.17090153694152832
127,0.0004641588833612782,1.6681005372000592e-08,5.0,0.9575757575757577,0.042854956435548326,0.1599106788635254
128,0.0004641588833612782,2.782559402207126e-06,2.0,0.30909090909090914,0.1484539238050411,0.10294008255004883
129,0.0004641588833612782,2.782559402207126e-06,3.0,0.10909090909090909,0.04285495643554833,0.10196137428283691
130,0.0004641588833612782,2.782559402207126e-06,4.0,0.9090909090909091,0.09958591954639384,0.13790082931518555
131,0.0004641588833612782,2.782559402207126e-06,5.0,0.9575757575757577,0.042854956435548326,0.10593891143798828
132,0.0004641588833612782,0.0004641588833612782,2.0,0.30909090909090914,0.1484539238050411,0.09194707870483398
133,0.0004641588833612782,0.0004641588833612782,3.0,0.09696969696969697,0.043703651823805936,0.10793948173522949
134,0.0004641588833612782,0.0004641588833612782,4.0,0.07272727272727272,0.019165319152535634,0.10787153244018555
135,0.0004641588833612782,0.0004641588833612782,5.0,0.06666666666666667,0.0,0.10196328163146973
136,0.0004641588833612782,0.07742636826811278,2.0,0.30909090909090914,0.1484539238050411,0.09792232513427734
137,0.0004641588833612782,0.07742636826811278,3.0,0.09696969696969697,0.043703651823805936,0.0889136791229248
138,0.0004641588833612782,0.07742636826811278,4.0,0.07272727272727272,0.019165319152535634,0.09714889526367188
139,0.0004641588833612782,0.07742636826811278,5.0,0.06666666666666667,0.0,0.0959634780883789
140,0.0004641588833612782,12.915496650148826,2.0,0.8303030303030304,0.18719327529067276,0.12709426879882812
141,0.0004641588833612782,12.915496650148826,3.0,0.6606060606060606,0.24029366789816978,0.11087298393249512
142,0.0004641588833612782,12.915496650148826,4.0,0.4848484848484848,0.2622219109428356,0.11791276931762695
143,0.0004641588833612782,12.915496650148826,5.0,0.37575757575757573,0.25627120620443605,0.12746882438659668
144,0.0004641588833612782,2154.4346900318865,2.0,0.8303030303030304,0.18719327529067276,0.1079566478729248
145,0.0004641588833612782,2154.4346900318865,3.0,0.6606060606060606,0.24029366789816978,0.1109168529510498
146,0.0004641588833612782,2154.4346900318865,4.0,0.4848484848484848,0.2622219109428356,0.11293530464172363
147,0.0004641588833612782,2154.4346900318865,5.0,0.37575757575757573,0.25627120620443605,0.12690258026123047
148,0.0004641588833612782,359381.36638046405,2.0,0.8303030303030304,0.18719327529067276,0.13489270210266113
149,0.0004641588833612782,359381.36638046405,3.0,0.6606060606060606,0.24029366789816978,0.11397838592529297
150,0.0004641588833612782,359381.36638046405,4.0,0.4848484848484848,0.2622219109428356,0.11591458320617676
151,0.0004641588833612782,359381.36638046405,5.0,0.37575757575757573,0.25627120620443605,0.1319255828857422
152,0.0004641588833612782,59948425.03189421,2.0,0.8303030303030304,0.18719327529067276,0.1172780990600586
153,0.0004641588833612782,59948425.03189421,3.0,0.6606060606060606,0.24029366789816978,0.13692188262939453
154,0.0004641588833612782,59948425.03189421,4.0,0.4848484848484848,0.2622219109428356,0.13492202758789062
155,0.0004641588833612782,59948425.03189421,5.0,0.06666666666666667,0.0,0.09207773208618164
156,0.0004641588833612782,10000000000.0,2.0,0.8303030303030304,0.18719327529067276,0.13415241241455078
157,0.0004641588833612782,10000000000.0,3.0,0.6606060606060606,0.24029366789816978,0.13636183738708496
158,0.0004641588833612782,10000000000.0,4.0,0.06666666666666667,0.0,0.09217000007629395
159,0.0004641588833612782,10000000000.0,5.0,0.06666666666666667,0.0,0.08495473861694336
160,0.07742636826811278,1e-10,2.0,0.9333333333333335,0.0984731927834662,0.14591240882873535
161,0.07742636826811278,1e-10,3.0,0.9818181818181819,0.029690784761008216,0.10194182395935059
162,0.07742636826811278,1e-10,4.0,0.9090909090909091,0.09958591954639384,0.12293028831481934
163,0.07742636826811278,1e-10,5.0,0.9575757575757577,0.042854956435548326,0.2108783721923828
164,0.07742636826811278,1.6681005372000592e-08,2.0,0.3151515151515152,0.13952562949359196,0.1239321231842041
165,0.07742636826811278,1.6681005372000592e-08,3.0,0.9818181818181819,0.029690784761008216,0.12292671203613281
166,0.07742636826811278,1.6681005372000592e-08,4.0,0.9090909090909091,0.09958591954639384,0.5699481964111328
167,0.07742636826811278,1.6681005372000592e-08,5.0,0.9575757575757577,0.042854956435548326,0.2649216651916504
168,0.07742636826811278,2.782559402207126e-06,2.0,0.30909090909090914,0.1484539238050411,0.15931129455566406
169,0.07742636826811278,2.782559402207126e-06,3.0,0.09696969696969697,0.043703651823805936,0.10993814468383789
170,0.07742636826811278,2.782559402207126e-06,4.0,0.15757575757575756,0.04285495643554833,0.22986793518066406
171,0.07742636826811278,2.782559402207126e-06,5.0,0.9575757575757577,0.042854956435548326,0.6548662185668945
172,0.07742636826811278,0.0004641588833612782,2.0,0.30909090909090914,0.1484539238050411,0.5366926193237305
173,0.07742636826811278,0.0004641588833612782,3.0,0.09696969696969697,0.043703651823805936,0.3448028564453125
174,0.07742636826811278,0.0004641588833612782,4.0,0.07272727272727272,0.019165319152535634,0.38178110122680664
175,0.07742636826811278,0.0004641588833612782,5.0,0.06666666666666667,0.0,0.5366928577423096
176,0.07742636826811278,0.07742636826811278,2.0,0.8303030303030302,0.16663911618021235,0.38577866554260254
177,0.07742636826811278,0.07742636826811278,3.0,0.6727272727272727,0.24692786409046497,0.21687650680541992
178,0.07742636826811278,0.07742636826811278,4.0,0.496969696969697,0.2595468255195619,0.22287440299987793
179,0.07742636826811278,0.07742636826811278,5.0,0.3878787878787879,0.24257571025684244,0.23774075508117676
180,0.07742636826811278,12.915496650148826,2.0,0.8303030303030304,0.18719327529067276,0.19089245796203613
181,0.07742636826811278,12.915496650148826,3.0,0.6606060606060606,0.24029366789816978,0.16390395164489746
182,0.07742636826811278,12.915496650148826,4.0,0.4848484848484848,0.2622219109428356,0.1539137363433838
183,0.07742636826811278,12.915496650148826,5.0,0.37575757575757573,0.25627120620443605,0.15590906143188477
184,0.07742636826811278,2154.4346900318865,2.0,0.8303030303030304,0.18719327529067276,0.12692689895629883
185,0.07742636826811278,2154.4346900318865,3.0,0.6606060606060606,0.24029366789816978,0.16390633583068848
186,0.07742636826811278,2154.4346900318865,4.0,0.4848484848484848,0.2622219109428356,0.1479184627532959
187,0.07742636826811278,2154.4346900318865,5.0,0.37575757575757573,0.25627120620443605,0.13292312622070312
188,0.07742636826811278,359381.36638046405,2.0,0.8303030303030304,0.18719327529067276,0.11495304107666016
189,0.07742636826811278,359381.36638046405,3.0,0.6606060606060606,0.24029366789816978,0.1189110279083252
190,0.07742636826811278,359381.36638046405,4.0,0.4848484848484848,0.2622219109428356,0.14991331100463867
191,0.07742636826811278,359381.36638046405,5.0,0.37575757575757573,0.25627120620443605,0.12495040893554688
192,0.07742636826811278,59948425.03189421,2.0,0.8303030303030304,0.18719327529067276,0.10793948173522949
193,0.07742636826811278,59948425.03189421,3.0,0.6606060606060606,0.24029366789816978,0.13290190696716309
194,0.07742636826811278,59948425.03189421,4.0,0.4848484848484848,0.2622219109428356,0.11395502090454102
195,0.07742636826811278,59948425.03189421,5.0,0.06666666666666667,0.0,0.06694293022155762
196,0.07742636826811278,10000000000.0,2.0,0.8303030303030304,0.18719327529067276,0.11393308639526367
197,0.07742636826811278,10000000000.0,3.0,0.6606060606060606,0.24029366789816978,0.14891481399536133
198,0.07742636826811278,10000000000.0,4.0,0.06666666666666667,0.0,0.13492321968078613
199,0.07742636826811278,10000000000.0,5.0,0.06666666666666667,0.0,0.09494423866271973
200,12.915496650148826,1e-10,2.0,0.4,0.17291324385075277,0.0999441146850586
201,12.915496650148826,1e-10,3.0,0.9818181818181819,0.029690784761008216,0.1179342269897461
202,12.915496650148826,1e-10,4.0,0.9090909090909091,0.09958591954639384,0.1269245147705078
203,12.915496650148826,1e-10,5.0,0.9575757575757577,0.042854956435548326,0.10894155502319336
204,12.915496650148826,1.6681005372000592e-08,2.0,0.30909090909090914,0.1484539238050411,0.08696889877319336
205,12.915496650148826,1.6681005372000592e-08,3.0,0.8666666666666668,0.028426762180748053,0.09194636344909668
206,12.915496650148826,1.6681005372000592e-08,4.0,0.9090909090909091,0.09958591954639384,0.09594440460205078
207,12.915496650148826,1.6681005372000592e-08,5.0,0.9575757575757577,0.042854956435548326,0.10094285011291504
208,12.915496650148826,2.782559402207126e-06,2.0,0.30909090909090914,0.1484539238050411,0.10291910171508789
209,12.915496650148826,2.782559402207126e-06,3.0,0.09696969696969697,0.043703651823805936,0.10895895957946777
210,12.915496650148826,2.782559402207126e-06,4.0,0.07272727272727272,0.019165319152535634,0.11593413352966309
211,12.915496650148826,2.782559402207126e-06,5.0,0.9575757575757577,0.042854956435548326,0.10094237327575684
212,12.915496650148826,0.0004641588833612782,2.0,0.30909090909090914,0.1484539238050411,0.10294055938720703
213,12.915496650148826,0.0004641588833612782,3.0,0.09696969696969697,0.043703651823805936,0.09894371032714844
214,12.915496650148826,0.0004641588833612782,4.0,0.07272727272727272,0.019165319152535634,0.10494470596313477
215,12.915496650148826,0.0004641588833612782,5.0,0.06666666666666667,0.0,0.09292316436767578
216,12.915496650148826,0.07742636826811278,2.0,0.8303030303030304,0.18719327529067276,0.11193490028381348
217,12.915496650148826,0.07742636826811278,3.0,0.6606060606060606,0.24029366789816978,0.11992979049682617
218,12.915496650148826,0.07742636826811278,4.0,0.4848484848484848,0.2622219109428356,0.15691065788269043
219,12.915496650148826,0.07742636826811278,5.0,0.37575757575757573,0.25627120620443605,0.14791560173034668
220,12.915496650148826,12.915496650148826,2.0,0.8303030303030304,0.18719327529067276,0.12992548942565918
221,12.915496650148826,12.915496650148826,3.0,0.6606060606060606,0.24029366789816978,0.1179351806640625
222,12.915496650148826,12.915496650148826,4.0,0.4848484848484848,0.2622219109428356,0.13195085525512695
223,12.915496650148826,12.915496650148826,5.0,0.37575757575757573,0.25627120620443605,0.12692737579345703
224,12.915496650148826,2154.4346900318865,2.0,0.8303030303030304,0.18719327529067276,0.13402056694030762
225,12.915496650148826,2154.4346900318865,3.0,0.6606060606060606,0.24029366789816978,0.13192081451416016
226,12.915496650148826,2154.4346900318865,4.0,0.4848484848484848,0.2622219109428356,0.1239326000213623
227,12.915496650148826,2154.4346900318865,5.0,0.37575757575757573,0.25627120620443605,0.12692475318908691
228,12.915496650148826,359381.36638046405,2.0,0.8303030303030304,0.18719327529067276,0.12383437156677246
229,12.915496650148826,359381.36638046405,3.0,0.6606060606060606,0.24029366789816978,0.13214707374572754
230,12.915496650148826,359381.36638046405,4.0,0.4848484848484848,0.2622219109428356,0.12901854515075684
231,12.915496650148826,359381.36638046405,5.0,0.37575757575757573,0.25627120620443605,0.1299140453338623
232,12.915496650148826,59948425.03189421,2.0,0.8303030303030304,0.18719327529067276,0.10486984252929688
233,12.915496650148826,59948425.03189421,3.0,0.6606060606060606,0.24029366789816978,0.11272025108337402
234,12.915496650148826,59948425.03189421,4.0,0.4848484848484848,0.2622219109428356,0.12414979934692383
235,12.915496650148826,59948425.03189421,5.0,0.06666666666666667,0.0,0.06596040725708008
236,12.915496650148826,10000000000.0,2.0,0.8303030303030304,0.18719327529067276,0.11993169784545898
237,12.915496650148826,10000000000.0,3.0,0.6606060606060606,0.24029366789816978,0.12794804573059082
238,12.915496650148826,10000000000.0,4.0,0.06666666666666667,0.0,0.0609438419342041
239,12.915496650148826,10000000000.0,5.0,0.06666666666666667,0.0,0.06920647621154785
240,2154.4346900318865,1e-10,2.0,0.3151515151515152,0.13952562949359196,0.09394502639770508
241,2154.4346900318865,1e-10,3.0,0.9818181818181819,0.029690784761008216,0.09296917915344238
242,2154.4346900318865,1e-10,4.0,0.9090909090909091,0.09958591954639384,0.10693812370300293
243,2154.4346900318865,1e-10,5.0,0.9575757575757577,0.042854956435548326,0.1109766960144043
244,2154.4346900318865,1.6681005372000592e-08,2.0,0.30909090909090914,0.1484539238050411,0.09894156455993652
245,2154.4346900318865,1.6681005372000592e-08,3.0,0.10909090909090909,0.04285495643554833,0.09794425964355469
246,2154.4346900318865,1.6681005372000592e-08,4.0,0.9090909090909091,0.09958591954639384,0.0959470272064209
247,2154.4346900318865,1.6681005372000592e-08,5.0,0.9575757575757577,0.042854956435548326,0.11792993545532227
248,2154.4346900318865,2.782559402207126e-06,2.0,0.30909090909090914,0.1484539238050411,0.09983277320861816
249,2154.4346900318865,2.782559402207126e-06,3.0,0.09696969696969697,0.043703651823805936,0.10138797760009766
250,2154.4346900318865,2.782559402207126e-06,4.0,0.07272727272727272,0.019165319152535634,0.10097265243530273
251,2154.4346900318865,2.782559402207126e-06,5.0,0.0787878787878788,0.025712973861329,0.08695030212402344
252,2154.4346900318865,0.0004641588833612782,2.0,0.8303030303030302,0.16663911618021235,0.11293578147888184
253,2154.4346900318865,0.0004641588833612782,3.0,0.09696969696969697,0.043703651823805936,0.09992122650146484
254,2154.4346900318865,0.0004641588833612782,4.0,0.07272727272727272,0.019165319152535634,0.09394645690917969
255,2154.4346900318865,0.0004641588833612782,5.0,0.06666666666666667,0.0,0.09196758270263672
256,2154.4346900318865,0.07742636826811278,2.0,0.8303030303030304,0.18719327529067276,0.11399722099304199
257,2154.4346900318865,0.07742636826811278,3.0,0.6606060606060606,0.24029366789816978,0.12694430351257324
258,2154.4346900318865,0.07742636826811278,4.0,0.4848484848484848,0.2622219109428356,0.12837862968444824
259,2154.4346900318865,0.07742636826811278,5.0,0.37575757575757573,0.25627120620443605,0.1209101676940918
260,2154.4346900318865,12.915496650148826,2.0,0.8303030303030304,0.18719327529067276,0.12392997741699219
261,2154.4346900318865,12.915496650148826,3.0,0.6606060606060606,0.24029366789816978,0.13891959190368652
262,2154.4346900318865,12.915496650148826,4.0,0.4848484848484848,0.2622219109428356,0.12592768669128418
263,2154.4346900318865,12.915496650148826,5.0,0.37575757575757573,0.25627120620443605,0.12992572784423828
264,2154.4346900318865,2154.4346900318865,2.0,0.8303030303030304,0.18719327529067276,0.11627769470214844
265,2154.4346900318865,2154.4346900318865,3.0,0.6606060606060606,0.24029366789816978,0.12092971801757812
266,2154.4346900318865,2154.4346900318865,4.0,0.4848484848484848,0.2622219109428356,0.12292981147766113
267,2154.4346900318865,2154.4346900318865,5.0,0.37575757575757573,0.25627120620443605,0.14091968536376953
268,2154.4346900318865,359381.36638046405,2.0,0.8303030303030304,0.18719327529067276,0.11593484878540039
269,2154.4346900318865,359381.36638046405,3.0,0.6606060606060606,0.24029366789816978,0.11218619346618652
270,2154.4346900318865,359381.36638046405,4.0,0.4848484848484848,0.2622219109428356,0.11240339279174805
271,2154.4346900318865,359381.36638046405,5.0,0.37575757575757573,0.25627120620443605,0.11191797256469727
272,2154.4346900318865,59948425.03189421,2.0,0.8303030303030304,0.18719327529067276,0.12006402015686035
273,2154.4346900318865,59948425.03189421,3.0,0.6606060606060606,0.24029366789816978,0.11593127250671387
274,2154.4346900318865,59948425.03189421,4.0,0.4848484848484848,0.2622219109428356,0.10893964767456055
275,2154.4346900318865,59948425.03189421,5.0,0.06666666666666667,0.0,0.06305217742919922
