,C,Accuracy,Std
0,1e-10,0.9878787878787879,0.03833063830507125
1,1.592282793341094e-10,0.9878787878787879,0.03833063830507125
2,2.5353644939701164e-10,0.9878787878787879,0.03833063830507125
3,4.03701725859655e-10,0.9878787878787879,0.03833063830507125
4,6.428073117284319e-10,0.9878787878787879,0.03833063830507125
5,1.0235310218990269e-09,0.9878787878787879,0.03833063830507125
6,1.6297508346206469e-09,0.9878787878787879,0.03833063830507125
7,2.595024211399732e-09,0.9878787878787879,0.03833063830507125
8,4.132012400115335e-09,0.9878787878787879,0.03833063830507125
9,6.579332246575682e-09,0.9878787878787879,0.03833063830507125
10,1.0476157527896662e-08,0.9878787878787879,0.03833063830507125
11,1.6681005372000592e-08,0.9878787878787879,0.03833063830507125
12,2.656087782946684e-08,0.9878787878787879,0.03833063830507125
13,4.229242874389499e-08,0.9878787878787879,0.03833063830507125
14,6.734150657750828e-08,0.9878787878787879,0.03833063830507125
15,1.0722672220103232e-07,0.9878787878787879,0.03833063830507125
16,1.7073526474706888e-07,0.9878787878787879,0.03833063830507125
17,2.71858824273294e-07,0.9878787878787879,0.03833063830507125
18,4.3287612810830616e-07,0.9878787878787879,0.03833063830507125
19,6.892612104349695e-07,0.9878787878787879,0.03833063830507125
20,1.0974987654930568e-06,0.9878787878787879,0.03833063830507125
21,1.747528400007683e-06,0.9878787878787879,0.03833063830507125
22,2.782559402207126e-06,0.9878787878787879,0.03833063830507125
23,4.430621457583877e-06,0.9878787878787879,0.03833063830507125
24,7.0548023107186455e-06,0.9878787878787879,0.03833063830507125
25,1.1233240329780266e-05,0.9878787878787879,0.03833063830507125
26,1.7886495290574353e-05,0.9878787878787879,0.03833063830507125
27,2.848035868435799e-05,0.9878787878787879,0.03833063830507125
28,4.534878508128582e-05,0.9878787878787879,0.03833063830507125
29,7.220809018385456e-05,0.9878787878787879,0.03833063830507125
30,0.00011497569953977356,0.9878787878787879,0.03833063830507125
31,0.0001830738280295366,0.9878787878787879,0.03833063830507125
32,0.0002915053062825176,0.9878787878787879,0.03833063830507125
33,0.0004641588833612782,0.9878787878787879,0.03833063830507125
34,0.0007390722033525775,0.9878787878787879,0.03833063830507125
35,0.0011768119524349992,0.9878787878787879,0.03833063830507125
36,0.001873817422860383,0.9878787878787879,0.03833063830507125
37,0.0029836472402833404,0.9878787878787879,0.03833063830507125
38,0.004750810162102793,0.9878787878787879,0.03833063830507125
39,0.007564633275546291,0.9878787878787879,0.03833063830507125
40,0.012045035402587835,0.9757575757575758,0.058759755847470646
41,0.019179102616724848,0.9696969696969698,0.05938156952201642
42,0.030538555088334123,0.9636363636363637,0.07713892158398701
43,0.04862601580065353,0.9515151515151515,0.07569694543513211
44,0.07742636826811278,0.9454545454545454,0.07422696190252055
45,0.12328467394420634,0.9454545454545454,0.07422696190252055
46,0.19630406500402683,0.9454545454545454,0.07422696190252055
47,0.31257158496882353,0.9454545454545454,0.07422696190252055
48,0.49770235643321137,0.9454545454545454,0.07422696190252055
49,0.7924828983539186,0.9454545454545454,0.07422696190252055
50,1.2618568830660184,0.9454545454545454,0.07422696190252055
51,2.009233002565046,0.9454545454545454,0.07422696190252055
52,3.1992671377973845,0.9454545454545454,0.07422696190252055
53,5.0941380148163855,0.9454545454545454,0.07422696190252055
54,8.111308307896856,0.9454545454545454,0.07422696190252055
55,12.915496650148826,0.9454545454545454,0.07422696190252055
56,20.565123083486515,0.9454545454545454,0.07422696190252055
57,32.745491628777316,0.9454545454545454,0.07422696190252055
58,52.14008287999674,0.9454545454545454,0.07422696190252055
59,83.02175681319736,0.9454545454545454,0.07422696190252055
60,132.19411484660287,0.9454545454545454,0.07422696190252055
61,210.49041445120218,0.9454545454545454,0.07422696190252055
62,335.1602650938834,0.9454545454545454,0.07422696190252055
63,533.6699231206302,0.9454545454545454,0.07422696190252055
64,849.7534359086438,0.9454545454545454,0.07422696190252055
65,1353.0477745798075,0.9454545454545454,0.07422696190252055
66,2154.4346900318865,0.9454545454545454,0.07422696190252055
67,3430.469286314912,0.9454545454545454,0.07422696190252055
68,5462.277217684337,0.9454545454545454,0.07422696190252055
69,8697.490026177835,0.9454545454545454,0.07422696190252055
70,13848.863713938747,0.9454545454545454,0.07422696190252055
71,22051.30739903041,0.9454545454545454,0.07422696190252055
72,35111.917342151275,0.9454545454545454,0.07422696190252055
73,55908.10182512223,0.9454545454545454,0.07422696190252055
74,89021.50854450393,0.9454545454545454,0.07422696190252055
75,141747.4162926802,0.9454545454545454,0.07422696190252055
76,225701.9719633917,0.9454545454545454,0.07422696190252055
77,359381.36638046254,0.9454545454545454,0.07422696190252055
78,572236.765935022,0.9454545454545454,0.07422696190252055
79,911162.7561154868,0.9454545454545454,0.07422696190252055
80,1450828.7784959432,0.9454545454545454,0.07422696190252055
81,2310129.700083158,0.9454545454545454,0.07422696190252055
82,3678379.7718286193,0.9454545454545454,0.07422696190252055
83,5857020.818056673,0.9454545454545454,0.07422696190252055
84,9326033.46883218,0.9454545454545454,0.07422696190252055
85,14849682.622544697,0.9454545454545454,0.07422696190252055
86,23644894.12645407,0.9454545454545454,0.07422696190252055
87,37649358.06792456,0.9454545454545454,0.07422696190252055
88,59948425.03189421,0.9454545454545454,0.07422696190252055
89,95454845.66618328,0.9454545454545454,0.07422696190252055
90,151991108.2952927,0.9454545454545454,0.07422696190252055
91,242012826.47943833,0.9454545454545454,0.07422696190252055
92,385352859.37105197,0.9454545454545454,0.07422696190252055
93,613590727.3413188,0.9454545454545454,0.07422696190252055
94,977009957.2992246,0.9454545454545454,0.07422696190252055
95,1555676143.930466,0.9454545454545454,0.07422696190252055
96,2477076355.991714,0.9454545454545454,0.07422696190252055
97,3944206059.437648,0.9454545454545454,0.07422696190252055
98,6280291441.834272,0.9454545454545454,0.07422696190252055
99,10000000000.0,0.9454545454545454,0.07422696190252055
