,hidden_layer,Accuracy,Std
0,200.0,0.9818181818181819,0.08221006040151839
1,205.0,0.9696969696969698,0.08740730364761184
2,210.0,0.9818181818181819,0.08221006040151839
3,215.0,0.9757575757575758,0.11751951169494129
4,220.0,0.9636363636363636,0.11876313904403284
5,225.0,0.9696969696969698,0.08740730364761184
6,230.0,0.9757575757575758,0.11751951169494129
7,235.0,0.9818181818181819,0.08221006040151839
8,240.0,0.9878787878787879,0.05142594772265799
9,245.0,0.9757575757575758,0.08570991287109664
10,250.0,0.9696969696969696,0.10427060929748636
11,255.0,0.9818181818181819,0.08221006040151839
12,260.0,0.9878787878787879,0.0766612766101425
13,265.0,0.9878787878787879,0.05142594772265799
14,270.0,0.9636363636363636,0.11876313904403284
15,275.0,0.9636363636363636,0.11876313904403284
16,280.0,0.9696969696969698,0.11876313904403284
17,285.0,0.9878787878787879,0.05142594772265799
18,290.0,0.9818181818181819,0.05938156952201642
19,295.0,0.9818181818181819,0.11499191491521378
20,300.0,0.9818181818181819,0.11499191491521378
21,305.0,0.9818181818181819,0.05938156952201643
22,310.0,0.9696969696969696,0.11876313904403284
23,315.0,0.9878787878787879,0.0766612766101425
24,320.0,0.9696969696969698,0.08740730364761184
25,325.0,0.9757575757575758,0.08570991287109664
26,330.0,0.9818181818181819,0.08221006040151838
27,335.0,0.9818181818181819,0.08221006040151838
28,340.0,0.9878787878787879,0.0766612766101425
29,345.0,0.9818181818181819,0.08221006040151839
30,350.0,0.9696969696969698,0.15427784316797402
31,355.0,0.9818181818181819,0.08221006040151838
32,360.0,0.993939393939394,0.03833063830507126
33,365.0,0.9636363636363636,0.11876313904403284
34,370.0,0.9757575757575758,0.08570991287109664
35,375.0,0.9757575757575758,0.11751951169494129
36,380.0,0.9757575757575758,0.11751951169494129
37,385.0,0.9818181818181819,0.08221006040151838
38,390.0,0.9878787878787879,0.0766612766101425
39,395.0,0.9757575757575758,0.08570991287109664
40,400.0,0.993939393939394,0.03833063830507126
41,405.0,0.9757575757575758,0.11751951169494129
42,410.0,0.9878787878787879,0.05142594772265799
43,415.0,0.9878787878787879,0.0766612766101425
44,420.0,0.993939393939394,0.03833063830507126
45,425.0,0.9818181818181819,0.05938156952201643
46,430.0,0.9878787878787879,0.0766612766101425
47,435.0,0.9818181818181819,0.08221006040151838
48,440.0,0.9878787878787879,0.0766612766101425
49,445.0,0.9818181818181819,0.08221006040151839
50,450.0,0.9636363636363637,0.1316700665600026
51,455.0,0.9757575757575758,0.08570991287109664
52,460.0,0.9818181818181819,0.08221006040151838
53,465.0,0.9757575757575758,0.08570991287109664
54,470.0,0.9878787878787879,0.0766612766101425
55,475.0,0.9878787878787879,0.0766612766101425
56,480.0,0.9757575757575758,0.08570991287109664
57,485.0,0.9818181818181819,0.08221006040151839
58,490.0,0.9757575757575758,0.08570991287109664
59,495.0,0.9696969696969698,0.08740730364761184
60,500.0,0.9757575757575758,0.08570991287109664
61,505.0,0.9818181818181819,0.05938156952201642
62,510.0,0.9757575757575758,0.08570991287109664
63,515.0,0.9818181818181819,0.08221006040151838
64,520.0,0.993939393939394,0.03833063830507126
65,525.0,0.9757575757575758,0.08570991287109664
66,530.0,0.9818181818181819,0.08221006040151838
67,535.0,0.9818181818181819,0.08221006040151838
68,540.0,0.9878787878787879,0.0766612766101425
69,545.0,0.9878787878787879,0.05142594772265799
70,550.0,0.9757575757575758,0.11751951169494129
71,555.0,0.9878787878787879,0.05142594772265799
72,560.0,0.9818181818181819,0.08221006040151838
73,565.0,0.9757575757575758,0.08570991287109664
74,570.0,0.9757575757575758,0.08570991287109664
75,575.0,0.9818181818181819,0.08221006040151838
76,580.0,0.9696969696969698,0.08740730364761184
77,585.0,0.9878787878787879,0.0766612766101425
78,590.0,0.9818181818181819,0.08221006040151838
79,595.0,0.9818181818181819,0.08221006040151838
80,600.0,0.9636363636363637,0.15427784316797402
