,hidden_layer,Accuracy,Std
149,"(25, 35, 70)",0.8666666666666667,0.26053557891157186
150,"(25, 35, 80)",0.8666666666666667,0.33151016560429925
151,"(25, 35, 90)",0.8484848484848485,0.3367865209563589
152,"(25, 40, 20)",0.9272727272727274,0.23752627808806576
153,"(25, 40, 30)",0.8666666666666667,0.3113995776646092
154,"(25, 40, 40)",0.8969696969696969,0.24363334839080952
155,"(25, 40, 50)",0.8787878787878788,0.29442321943008776
156,"(25, 40, 60)",0.9090909090909091,0.22934409610211517
157,"(25, 40, 70)",0.8848484848484848,0.3220686122566406
158,"(25, 40, 80)",0.890909090909091,0.24959103372089697
159,"(25, 40, 90)",0.8787878787878788,0.3104545084815927
160,"(25, 45, 20)",0.9212121212121211,0.28888182515910266
161,"(25, 45, 30)",0.8606060606060606,0.3288402416060736
162,"(25, 45, 40)",0.8848484848484849,0.28478400301747225
163,"(25, 45, 50)",0.9030303030303031,0.20783549332705753
164,"(25, 45, 60)",0.9090909090909091,0.23628592351052036
165,"(25, 45, 70)",0.9212121212121214,0.24663018120455518
166,"(25, 45, 80)",0.8787878787878788,0.25309833960995276
167,"(25, 45, 90)",0.8545454545454546,0.3972356268648228
168,"(25, 50, 20)",0.8727272727272727,0.3238882234154518
169,"(25, 50, 30)",0.890909090909091,0.21478842602023457
170,"(25, 50, 40)",0.8909090909090908,0.29141370376172865
171,"(25, 50, 50)",0.8787878787878788,0.27746722769114174
172,"(25, 50, 60)",0.8787878787878788,0.38901349177893846
173,"(25, 50, 70)",0.890909090909091,0.28010230323130525
174,"(25, 50, 80)",0.9030303030303031,0.3428396514843866
175,"(25, 50, 90)",0.8787878787878789,0.25309833960995276
176,"(25, 55, 20)",0.8909090909090908,0.26831446813549886
177,"(25, 55, 30)",0.890909090909091,0.28010230323130525
178,"(25, 55, 40)",0.8848484848484848,0.2847840030174722
179,"(25, 55, 50)",0.8545454545454546,0.3587551172593635
180,"(25, 55, 60)",0.8969696969696969,0.2974022823366133
181,"(25, 55, 70)",0.8848484848484848,0.3220686122566406
182,"(25, 55, 80)",0.8969696969696969,0.286327559054975
183,"(25, 55, 90)",0.8666666666666667,0.27265992434429076
184,"(25, 60, 20)",0.8848484848484848,0.3220686122566406
185,"(25, 60, 30)",0.890909090909091,0.35628941713209866
186,"(25, 60, 40)",0.8787878787878788,0.29986222731764806
187,"(25, 60, 50)",0.8787878787878788,0.34962921459044743
188,"(25, 60, 60)",0.8787878787878788,0.3156173713040373
189,"(25, 60, 70)",0.8848484848484848,0.30664510644057014
190,"(25, 60, 80)",0.8969696969696969,0.2299838298304276
191,"(25, 60, 90)",0.9030303030303031,0.24363334839080947
192,"(25, 65, 20)",0.896969696969697,0.2863275590549749
193,"(25, 65, 30)",0.8848484848484849,0.29591649977536244
194,"(25, 65, 40)",0.8848484848484848,0.311871038309542
195,"(25, 65, 50)",0.8666666666666667,0.3897681258379037
196,"(25, 65, 60)",0.8848484848484849,0.32704818335107977
197,"(25, 65, 70)",0.8606060606060606,0.3032726303805286
198,"(25, 65, 80)",0.9030303030303031,0.2806263491585509
199,"(25, 65, 90)",0.8787878787878788,0.3156173713040373
200,"(25, 70, 20)",0.8545454545454546,0.3402586387301382
201,"(25, 70, 30)",0.9030303030303028,0.2299838298304276
202,"(25, 70, 40)",0.896969696969697,0.3332782323604247
203,"(25, 70, 50)",0.8727272727272727,0.29242031713490474
204,"(25, 70, 60)",0.9151515151515153,0.18060199303941016
205,"(25, 70, 70)",0.9212121212121211,0.23315617044450118
206,"(25, 70, 80)",0.8787878787878789,0.29986222731764806
207,"(25, 70, 90)",0.9030303030303031,0.2501789992793975
208,"(25, 75, 20)",0.896969696969697,0.22284577346485135
209,"(25, 75, 30)",0.9090909090909091,0.19917183909278768
210,"(25, 75, 40)",0.8666666666666667,0.35505014583943784
211,"(25, 75, 50)",0.8848484848484848,0.267217062849074
212,"(25, 75, 60)",0.9030303030303031,0.21547137981371126
213,"(25, 75, 70)",0.9212121212121214,0.20354976513632322
214,"(25, 75, 80)",0.8545454545454544,0.29986222731764806
215,"(25, 75, 90)",0.8606060606060606,0.3660525786797939
216,"(25, 80, 20)",0.8848484848484848,0.24841092765962663
217,"(25, 80, 30)",0.9151515151515152,0.21341596195950316
218,"(25, 80, 40)",0.8969696969696969,0.25655770289111185
219,"(25, 80, 50)",0.8969696969696969,0.25655770289111185
220,"(25, 80, 60)",0.896969696969697,0.2748068860304153
221,"(25, 80, 70)",0.8969696969696969,0.25655770289111185
222,"(25, 80, 80)",0.8909090909090908,0.33283709618778134
223,"(25, 80, 90)",0.909090909090909,0.31793641329949096
224,"(25, 85, 20)",0.8787878787878789,0.3402586387301381
225,"(25, 85, 30)",0.8787878787878788,0.3354752121963163
226,"(25, 85, 40)",0.9090909090909091,0.26831446813549886
227,"(25, 85, 50)",0.9090909090909091,0.2622219109428356
228,"(25, 85, 60)",0.9212121212121214,0.3104545084815927
229,"(25, 85, 70)",0.8848484848484848,0.30132855502196493
230,"(25, 85, 80)",0.8969696969696969,0.2501789992793975
231,"(25, 85, 90)",0.8909090909090908,0.25598438887203484
232,"(25, 90, 20)",0.8969696969696969,0.286327559054975
233,"(25, 90, 30)",0.8727272727272727,0.3288402416060736
234,"(25, 90, 40)",0.8787878787878788,0.28888182515910266
235,"(25, 90, 50)",0.8848484848484848,0.27905125898718397
236,"(25, 90, 60)",0.896969696969697,0.2501789992793975
237,"(25, 90, 70)",0.8909090909090908,0.26831446813549886
238,"(25, 90, 80)",0.8666666666666667,0.33151016560429925
239,"(25, 90, 90)",0.8909090909090908,0.28010230323130525
240,"(30, 20, 20)",0.8909090909090908,0.249591033720897
241,"(30, 20, 30)",0.9212121212121214,0.2399877560390707
242,"(30, 20, 40)",0.8787878787878788,0.21134055483833575
243,"(30, 20, 50)",0.896969696969697,0.27480688603041536
