,hidden_layer,Accuracy,Std
0,2.0,0.5878787878787879,0.4851514205136849
1,4.0,0.7818181818181817,0.311871038309542
2,6.0,0.896969696969697,0.20783549332705756
3,8.0,0.9454545454545454,0.11109274412014156
4,10.0,0.9454545454545454,0.12479551686044846
5,12.0,0.9575757575757575,0.1908850393699833
6,14.0,0.9515151515151515,0.14031317457927542
7,16.0,0.9515151515151515,0.12827885144555587
8,18.0,0.9515151515151515,0.15139389087026422
9,20.0,0.9636363636363637,0.1316700665600026
10,22.0,0.9575757575757575,0.13054944986992734
11,24.0,0.9575757575757575,0.11751951169494128
12,26.0,0.9393939393939394,0.15522725424079628
13,28.0,0.9636363636363637,0.15427784316797402
14,30.0,0.9696969696969698,0.10427060929748636
15,32.0,0.9636363636363636,0.13167006656000257
16,34.0,0.9515151515151516,0.1617171401712283
17,36.0,0.9515151515151515,0.12827885144555587
18,38.0,0.9696969696969698,0.08740730364761184
19,40.0,0.9575757575757575,0.11751951169494129
20,42.0,0.9454545454545454,0.15896820664974548
21,44.0,0.9696969696969698,0.08740730364761184
22,46.0,0.9454545454545454,0.15896820664974548
23,48.0,0.9696969696969698,0.11876313904403284
24,50.0,0.9454545454545454,0.12479551686044846
25,52.0,0.9575757575757577,0.1635240916755399
26,54.0,0.9696969696969696,0.10427060929748636
27,56.0,0.9454545454545454,0.11109274412014154
28,58.0,0.9636363636363636,0.11876313904403284
29,60.0,0.9515151515151515,0.09995407577254933
30,62.0,0.9636363636363636,0.10427060929748636
31,64.0,0.9636363636363636,0.11876313904403284
32,66.0,0.9636363636363636,0.10427060929748636
33,68.0,0.9636363636363636,0.15427784316797397
34,70.0,0.9333333333333335,0.19694638556693242
35,72.0,0.9575757575757577,0.1635240916755399
36,74.0,0.9636363636363637,0.15427784316797402
37,76.0,0.9696969696969698,0.11876313904403284
38,78.0,0.9454545454545454,0.12479551686044846
39,80.0,0.9636363636363636,0.11876313904403284
40,82.0,0.9696969696969696,0.11876313904403284
41,84.0,0.9636363636363636,0.13167006656000257
42,86.0,0.9696969696969698,0.11876313904403284
43,88.0,0.9757575757575758,0.08570991287109664
44,90.0,0.9454545454545454,0.13713586059375463
45,92.0,0.9696969696969698,0.10427060929748636
46,94.0,0.9757575757575758,0.11751951169494129
47,96.0,0.9878787878787879,0.05142594772265799
48,98.0,0.9818181818181819,0.08221006040151838
49,100.0,0.9696969696969696,0.11876313904403284
50,102.0,0.9757575757575758,0.11751951169494129
51,104.0,0.9757575757575758,0.08570991287109664
52,106.0,0.9818181818181819,0.08221006040151839
53,108.0,0.9696969696969698,0.11876313904403284
54,110.0,0.9757575757575758,0.08570991287109664
55,112.0,0.9818181818181819,0.05938156952201643
56,114.0,0.9636363636363636,0.08740730364761184
57,116.0,0.9818181818181819,0.05938156952201642
58,118.0,0.9575757575757575,0.1533225532202851
59,120.0,0.9636363636363636,0.15427784316797397
