,hidden_layer,Accuracy,Std
0,2.0,0.4606060606060606,0.34794424471290486
1,4.0,0.6484848484848486,0.45515111164893546
2,6.0,0.9212121212121211,0.2399877560390707
3,8.0,0.9333333333333335,0.1797866299901979
4,10.0,0.9454545454545454,0.15896820664974542
5,12.0,0.9515151515151516,0.14031317457927542
6,14.0,0.9515151515151515,0.14031317457927542
7,16.0,0.9454545454545454,0.19544867268602545
8,18.0,0.9636363636363636,0.11876313904403284
9,20.0,0.9515151515151515,0.15139389087026422
10,22.0,0.9272727272727274,0.22350410805558515
11,24.0,0.9515151515151515,0.12827885144555587
12,26.0,0.9454545454545454,0.20354976513632322
13,28.0,0.9515151515151515,0.18933938608258558
14,30.0,0.9575757575757575,0.11751951169494129
15,32.0,0.9454545454545454,0.14845392380504108
16,34.0,0.9575757575757575,0.13054944986992736
17,36.0,0.9272727272727272,0.20064176190602243
18,38.0,0.9696969696969698,0.08740730364761184
19,40.0,0.9454545454545454,0.15896820664974548
20,42.0,0.9454545454545454,0.16882894881435295
21,44.0,0.9454545454545454,0.09544251968499162
22,46.0,0.9454545454545454,0.14845392380504105
23,48.0,0.9575757575757575,0.11751951169494128
24,50.0,0.9272727272727274,0.20064176190602243
25,52.0,0.9454545454545454,0.17814470856604933
26,54.0,0.9393939393939394,0.16531129329679828
27,56.0,0.9393939393939394,0.15522725424079636
28,58.0,0.9636363636363637,0.11876313904403286
29,60.0,0.9515151515151515,0.15139389087026414
30,62.0,0.9575757575757575,0.11751951169494129
31,64.0,0.9636363636363636,0.13167006656000257
32,66.0,0.9757575757575758,0.08570991287109664
33,68.0,0.9575757575757575,0.153322553220285
34,70.0,0.9212121212121211,0.22611828007488038
35,72.0,0.9636363636363637,0.1316700665600026
36,74.0,0.9515151515151515,0.18933938608258558
37,76.0,0.9575757575757575,0.10285189544531598
38,78.0,0.9393939393939394,0.16531129329679828
39,80.0,0.9575757575757577,0.1635240916755399
40,82.0,0.9515151515151515,0.12827885144555587
41,84.0,0.9636363636363636,0.11876313904403284
42,86.0,0.9575757575757577,0.1635240916755399
43,88.0,0.9636363636363637,0.10427060929748637
44,90.0,0.9454545454545454,0.15896820664974548
45,92.0,0.9818181818181819,0.08221006040151839
46,94.0,0.9636363636363637,0.08740730364761184
47,96.0,0.9818181818181819,0.08221006040151838
48,98.0,0.9696969696969698,0.08740730364761184
49,100.0,0.9636363636363636,0.11876313904403284
50,102.0,0.9696969696969698,0.11876313904403284
51,104.0,0.9696969696969698,0.15427784316797402
52,106.0,0.9636363636363637,0.1316700665600026
53,108.0,0.9515151515151515,0.16171714017122832
54,110.0,0.9696969696969698,0.08740730364761184
55,112.0,0.9575757575757575,0.11751951169494128
56,114.0,0.9636363636363636,0.10427060929748636
57,116.0,0.9818181818181819,0.08221006040151838
58,118.0,0.9696969696969698,0.10427060929748636
59,120.0,0.9696969696969698,0.15427784316797402
