,hidden_layer,Accuracy,Std
76,"(20, 65, 60)",0.9393939393939394,0.15522725424079634
77,"(20, 65, 70)",0.9757575757575758,0.08570991287109664
78,"(20, 65, 80)",0.9393939393939394,0.1838272834921588
79,"(20, 65, 90)",0.9454545454545454,0.11109274412014156
80,"(20, 70, 20)",0.9454545454545454,0.15896820664974542
81,"(20, 70, 30)",0.9272727272727274,0.16531129329679825
82,"(20, 70, 40)",0.8787878787878788,0.3052043227154951
83,"(20, 70, 50)",0.9212121212121214,0.20354976513632322
84,"(20, 70, 60)",0.9333333333333335,0.22741409744598445
85,"(20, 70, 70)",0.9454545454545454,0.15896820664974548
86,"(20, 70, 80)",0.9151515151515152,0.1893393860825856
87,"(20, 70, 90)",0.9090909090909091,0.2742717211875093
88,"(20, 75, 20)",0.8848484848484849,0.2350390233898826
89,"(20, 75, 30)",0.9333333333333335,0.16080605044147395
90,"(20, 75, 40)",0.9515151515151515,0.11499191491521375
91,"(20, 75, 50)",0.9151515151515153,0.18933938608258555
92,"(20, 75, 60)",0.9454545454545454,0.12479551686044846
93,"(20, 75, 70)",0.9393939393939394,0.1444409125795513
94,"(20, 75, 80)",0.9272727272727274,0.1444409125795513
95,"(20, 75, 90)",0.9090909090909091,0.22934409610211517
96,"(20, 80, 20)",0.9151515151515152,0.2610988997398548
97,"(20, 80, 30)",0.9333333333333332,0.19694638556693236
98,"(20, 80, 40)",0.9515151515151515,0.12827885144555587
99,"(20, 80, 50)",0.9636363636363636,0.08740730364761184
100,"(20, 80, 60)",0.9030303030303031,0.21547137981371126
101,"(20, 80, 70)",0.9272727272727272,0.17481460729522372
102,"(20, 80, 80)",0.9393939393939394,0.23062178897503574
103,"(20, 80, 90)",0.9454545454545454,0.15896820664974548
104,"(20, 85, 20)",0.9333333333333332,0.16080605044147395
105,"(20, 85, 30)",0.9272727272727272,0.20064176190602243
106,"(20, 85, 40)",0.9636363636363636,0.10427060929748636
107,"(20, 85, 50)",0.9757575757575758,0.11751951169494129
108,"(20, 85, 60)",0.9272727272727274,0.15522725424079634
109,"(20, 85, 70)",0.9454545454545454,0.12479551686044846
110,"(20, 85, 80)",0.9272727272727274,0.18382728349215882
111,"(20, 85, 90)",0.9151515151515152,0.1893393860825856
112,"(20, 90, 20)",0.9333333333333335,0.1797866299901979
113,"(20, 90, 30)",0.9090909090909091,0.30760187976847314
114,"(20, 90, 40)",0.9454545454545454,0.13713586059375463
115,"(20, 90, 50)",0.896969696969697,0.2688614910644707
116,"(20, 90, 60)",0.9393939393939394,0.24423565672254405
117,"(20, 90, 70)",0.9212121212121211,0.2466301812045552
118,"(20, 90, 80)",0.896969696969697,0.2299838298304276
119,"(20, 90, 90)",0.9333333333333335,0.23441308613107534
120,"(25, 20, 20)",0.9272727272727272,0.19241827716833385
121,"(25, 20, 30)",0.9090909090909091,0.24302954734258694
122,"(25, 20, 40)",0.9151515151515152,0.2350390233898826
123,"(25, 20, 50)",0.9272727272727274,0.19241827716833387
124,"(25, 20, 60)",0.9333333333333335,0.17978662999019784
125,"(25, 20, 70)",0.9393939393939394,0.13278122606185844
126,"(25, 20, 80)",0.9030303030303028,0.2436333483908095
127,"(25, 20, 90)",0.9151515151515152,0.27905125898718397
128,"(25, 25, 20)",0.9272727272727274,0.19241827716833387
129,"(25, 25, 30)",0.9272727272727274,0.20854121859497277
130,"(25, 25, 40)",0.9575757575757575,0.19917183909278768
131,"(25, 25, 50)",0.9212121212121214,0.1954486726860255
