,hidden_layer,Accuracy,Std
127,"(60, 55)",0.9515151515151515,0.11499191491521375
128,"(60, 60)",0.9333333333333335,0.2127264093913242
129,"(60, 65)",0.9272727272727274,0.17481460729522375
130,"(60, 70)",0.9272727272727274,0.17481460729522372
131,"(60, 75)",0.9212121212121214,0.14845392380504105
132,"(60, 80)",0.9333333333333335,0.16080605044147395
133,"(60, 85)",0.9272727272727274,0.16531129329679828
134,"(60, 90)",0.9272727272727274,0.13278122606185844
135,"(65, 20)",0.9454545454545454,0.20354976513632322
136,"(65, 25)",0.9454545454545454,0.13713586059375465
137,"(65, 30)",0.9575757575757577,0.10285189544531598
138,"(65, 35)",0.9272727272727274,0.15522725424079628
139,"(65, 40)",0.9393939393939394,0.15522725424079628
140,"(65, 45)",0.9333333333333335,0.1608060504414739
141,"(65, 50)",0.9272727272727274,0.1552272542407963
142,"(65, 55)",0.9575757575757577,0.13054944986992734
143,"(65, 60)",0.9393939393939393,0.17481460729522372
144,"(65, 65)",0.9393939393939396,0.15522725424079628
145,"(65, 70)",0.9393939393939394,0.16531129329679828
146,"(65, 75)",0.9272727272727274,0.20064176190602243
147,"(65, 80)",0.9272727272727274,0.18382728349215882
148,"(65, 85)",0.9333333333333335,0.1797866299901979
149,"(65, 90)",0.9333333333333335,0.20498829727621531
150,"(70, 20)",0.9515151515151515,0.14031317457927542
151,"(70, 25)",0.9393939393939394,0.1748146072952237
152,"(70, 30)",0.9454545454545454,0.12479551686044846
153,"(70, 35)",0.9272727272727274,0.17481460729522375
154,"(70, 40)",0.9393939393939394,0.1838272834921588
155,"(70, 45)",0.9393939393939393,0.1838272834921588
156,"(70, 50)",0.9333333333333335,0.1885618083164127
157,"(70, 55)",0.9454545454545454,0.15896820664974548
158,"(70, 60)",0.9515151515151515,0.12827885144555587
159,"(70, 65)",0.9333333333333335,0.1797866299901979
160,"(70, 70)",0.9333333333333335,0.20498829727621531
161,"(70, 75)",0.9333333333333335,0.1705605730844883
162,"(70, 80)",0.9272727272727274,0.20854121859497277
163,"(70, 85)",0.9515151515151515,0.12827885144555587
164,"(70, 90)",0.9575757575757577,0.10285189544531599
165,"(75, 20)",0.9515151515151515,0.15139389087026422
166,"(75, 25)",0.9454545454545454,0.15896820664974548
167,"(75, 30)",0.9575757575757575,0.11751951169494129
168,"(75, 35)",0.9515151515151515,0.09995407577254933
