,hidden_layer,Accuracy,Std
156,"(70, 50)",0.9575757575757575,0.08570991287109664
157,"(70, 55)",0.9515151515151515,0.18933938608258558
158,"(70, 60)",0.9151515151515153,0.19769098703394047
159,"(70, 65)",0.9030303030303031,0.2299838298304276
160,"(70, 70)",0.9333333333333335,0.17056057308448835
161,"(70, 75)",0.9333333333333335,0.20498829727621534
162,"(70, 80)",0.9333333333333332,0.1797866299901979
163,"(70, 85)",0.9393939393939394,0.16531129329679828
164,"(70, 90)",0.9212121212121211,0.21134055483833572
165,"(75, 20)",0.9454545454545457,0.15896820664974545
166,"(75, 25)",0.9515151515151515,0.18933938608258558
167,"(75, 30)",0.9636363636363636,0.11876313904403284
168,"(75, 35)",0.9333333333333335,0.19694638556693242
169,"(75, 40)",0.9575757575757575,0.11751951169494129
170,"(75, 45)",0.9272727272727274,0.23062178897503574
171,"(75, 50)",0.9696969696969698,0.08740730364761184
172,"(75, 55)",0.9636363636363637,0.1316700665600026
173,"(75, 60)",0.9151515151515152,0.23503902338988264
174,"(75, 65)",0.9636363636363636,0.11876313904403284
175,"(75, 70)",0.9151515151515152,0.22085899585804364
176,"(75, 75)",0.9030303030303031,0.20783549332705759
177,"(75, 80)",0.9333333333333335,0.16080605044147395
178,"(75, 85)",0.9333333333333335,0.23441308613107534
179,"(75, 90)",0.9333333333333335,0.17056057308448835
180,"(80, 20)",0.9575757575757575,0.13054944986992736
181,"(80, 25)",0.9454545454545454,0.18699695297626076
182,"(80, 30)",0.9636363636363636,0.15427784316797405
183,"(80, 35)",0.9515151515151515,0.1617171401712283
184,"(80, 40)",0.9636363636363637,0.11876313904403286
185,"(80, 45)",0.909090909090909,0.2559843888720349
186,"(80, 50)",0.9333333333333335,0.150420286618071
187,"(80, 55)",0.9333333333333335,0.1797866299901979
188,"(80, 60)",0.9515151515151515,0.15139389087026414
189,"(80, 65)",0.9575757575757575,0.1533225532202851
190,"(80, 70)",0.9333333333333335,0.16080605044147395
191,"(80, 75)",0.9393939393939394,0.15522725424079628
192,"(80, 80)",0.9212121212121211,0.18699695297626082
193,"(80, 85)",0.9393939393939394,0.17481460729522375
194,"(80, 90)",0.9454545454545454,0.16882894881435295
195,"(85, 20)",0.9575757575757575,0.13054944986992736
196,"(85, 25)",0.9636363636363636,0.11876313904403284
197,"(85, 30)",0.9575757575757575,0.13054944986992736
198,"(85, 35)",0.9515151515151515,0.11499191491521375
199,"(85, 40)",0.9393939393939394,0.1327812260618584
200,"(85, 45)",0.9575757575757575,0.13054944986992736
201,"(85, 50)",0.9393939393939394,0.15522725424079636
202,"(85, 55)",0.9393939393939394,0.19241827716833385
203,"(85, 60)",0.9575757575757575,0.10285189544531598
204,"(85, 65)",0.9454545454545454,0.1484539238050411
205,"(85, 70)",0.9212121212121214,0.15896820664974548
206,"(85, 75)",0.9393939393939394,0.21615217575911524
207,"(85, 80)",0.9151515151515153,0.18933938608258558
208,"(85, 85)",0.9212121212121214,0.19544867268602548
209,"(85, 90)",0.9272727272727274,0.18382728349215882
210,"(90, 20)",0.9696969696969698,0.08740730364761184
211,"(90, 25)",0.9575757575757575,0.13054944986992736
212,"(90, 30)",0.9454545454545454,0.15896820664974548
213,"(90, 35)",0.9636363636363636,0.11876313904403284
214,"(90, 40)",0.9636363636363636,0.08740730364761184
215,"(90, 45)",0.9333333333333335,0.20498829727621531
216,"(90, 50)",0.9272727272727272,0.25712973861329
217,"(90, 55)",0.9575757575757575,0.11751951169494129
218,"(90, 60)",0.9454545454545454,0.12479551686044846
219,"(90, 65)",0.9212121212121214,0.12479551686044846
220,"(90, 70)",0.9454545454545454,0.12479551686044846
221,"(90, 75)",0.9575757575757575,0.10285189544531598
222,"(90, 80)",0.9333333333333335,0.11370704872299221
223,"(90, 85)",0.9333333333333335,0.17056057308448835
224,"(90, 90)",0.9151515151515153,0.15139389087026417
