,hidden_layer,Accuracy,Std
114,"(55, 65)",0.9757575757575758,0.11751951169494129
115,"(55, 70)",0.9757575757575758,0.08570991287109664
116,"(55, 75)",0.9696969696969698,0.08740730364761184
117,"(55, 80)",0.9696969696969698,0.10427060929748636
118,"(55, 85)",0.9757575757575758,0.11751951169494129
119,"(55, 90)",0.9696969696969698,0.08740730364761184
120,"(60, 20)",0.9515151515151515,0.16171714017122832
121,"(60, 25)",0.9636363636363636,0.11876313904403284
122,"(60, 30)",0.9636363636363636,0.10427060929748636
123,"(60, 35)",0.9696969696969698,0.08740730364761184
124,"(60, 40)",0.9575757575757575,0.10285189544531598
125,"(60, 45)",0.9818181818181819,0.08221006040151838
126,"(60, 50)",0.9757575757575758,0.08570991287109664
127,"(60, 55)",0.9818181818181819,0.11499191491521378
128,"(60, 60)",0.9818181818181819,0.08221006040151838
129,"(60, 65)",0.9696969696969696,0.10427060929748636
130,"(60, 70)",0.9878787878787879,0.0766612766101425
131,"(60, 75)",0.9818181818181819,0.11499191491521378
132,"(60, 80)",0.9818181818181819,0.08221006040151838
133,"(60, 85)",0.9696969696969698,0.08740730364761184
134,"(60, 90)",0.9757575757575758,0.11751951169494129
135,"(65, 20)",0.9636363636363636,0.11876313904403284
136,"(65, 25)",0.9636363636363637,0.08740730364761184
137,"(65, 30)",0.9636363636363637,0.1316700665600026
138,"(65, 35)",0.9696969696969698,0.08740730364761184
139,"(65, 40)",0.9818181818181819,0.05938156952201643
140,"(65, 45)",0.9696969696969698,0.11876313904403284
141,"(65, 50)",0.9696969696969696,0.08740730364761184
142,"(65, 55)",0.9757575757575758,0.11751951169494129
143,"(65, 60)",0.9696969696969698,0.08740730364761184
144,"(65, 65)",0.9515151515151515,0.12827885144555587
145,"(65, 70)",0.9757575757575758,0.08570991287109664
146,"(65, 75)",0.9696969696969698,0.08740730364761184
147,"(65, 80)",0.9878787878787879,0.0766612766101425
148,"(65, 85)",0.9818181818181819,0.08221006040151838
149,"(65, 90)",0.9818181818181819,0.05938156952201643
150,"(70, 20)",0.9575757575757575,0.11751951169494128
151,"(70, 25)",0.9515151515151515,0.12827885144555587
152,"(70, 30)",0.9636363636363637,0.15427784316797402
153,"(70, 35)",0.993939393939394,0.03833063830507126
154,"(70, 40)",0.9757575757575758,0.10285189544531598
155,"(70, 45)",0.9575757575757575,0.13054944986992736
156,"(70, 50)",0.9636363636363637,0.1316700665600026
157,"(70, 55)",0.993939393939394,0.03833063830507126
158,"(70, 60)",0.9818181818181819,0.05938156952201643
159,"(70, 65)",0.9636363636363637,0.10427060929748637
160,"(70, 70)",0.9696969696969698,0.08740730364761184
161,"(70, 75)",0.9696969696969698,0.10427060929748636
162,"(70, 80)",0.9818181818181819,0.08221006040151838
163,"(70, 85)",0.9757575757575758,0.08570991287109664
164,"(70, 90)",0.9696969696969698,0.08740730364761184
165,"(75, 20)",0.9636363636363637,0.15427784316797402
166,"(75, 25)",0.9696969696969696,0.11876313904403284
167,"(75, 30)",0.9757575757575758,0.11751951169494129
168,"(75, 35)",0.9757575757575758,0.06413942572277793
169,"(75, 40)",0.9515151515151515,0.14031317457927542
170,"(75, 45)",0.9636363636363636,0.08740730364761184
171,"(75, 50)",0.9575757575757575,0.10285189544531598
172,"(75, 55)",0.9818181818181819,0.05938156952201643
173,"(75, 60)",0.9818181818181819,0.11499191491521378
174,"(75, 65)",0.9696969696969696,0.08740730364761184
175,"(75, 70)",0.9757575757575758,0.08570991287109664
176,"(75, 75)",0.9696969696969696,0.11876313904403284
177,"(75, 80)",0.9636363636363636,0.11876313904403284
178,"(75, 85)",0.9757575757575758,0.08570991287109664
179,"(75, 90)",0.9636363636363636,0.10427060929748636
180,"(80, 20)",0.9636363636363636,0.10427060929748636
181,"(80, 25)",0.9636363636363636,0.10427060929748636
182,"(80, 30)",0.9515151515151515,0.11499191491521375
183,"(80, 35)",0.9636363636363636,0.11876313904403284
184,"(80, 40)",0.9757575757575758,0.10285189544531598
185,"(80, 45)",0.9636363636363636,0.11876313904403284
186,"(80, 50)",0.9818181818181819,0.08221006040151838
187,"(80, 55)",0.9757575757575758,0.11751951169494129
188,"(80, 60)",0.9696969696969698,0.11876313904403284
189,"(80, 65)",0.9818181818181819,0.08221006040151839
190,"(80, 70)",0.9757575757575758,0.06413942572277793
191,"(80, 75)",0.9757575757575758,0.11751951169494129
192,"(80, 80)",0.9818181818181819,0.08221006040151838
193,"(80, 85)",0.9878787878787879,0.0766612766101425
194,"(80, 90)",0.9757575757575758,0.08570991287109664
195,"(85, 20)",0.9636363636363637,0.15427784316797402
196,"(85, 25)",0.9818181818181819,0.08221006040151838
197,"(85, 30)",0.9575757575757575,0.13054944986992736
198,"(85, 35)",0.9636363636363636,0.11876313904403284
199,"(85, 40)",0.9515151515151515,0.12827885144555587
200,"(85, 45)",0.9757575757575758,0.08570991287109664
201,"(85, 50)",0.9818181818181819,0.08221006040151838
202,"(85, 55)",0.9818181818181819,0.08221006040151838
203,"(85, 60)",0.9757575757575758,0.11751951169494129
204,"(85, 65)",0.9575757575757575,0.11751951169494129
205,"(85, 70)",0.9757575757575758,0.10285189544531598
206,"(85, 75)",0.9818181818181819,0.08221006040151839
207,"(85, 80)",0.9696969696969698,0.11876313904403284
