,hidden_layer,Accuracy,Std
55,"(20, 50, 90)",0.9333333333333332,0.20498829727621531
56,"(20, 55, 20)",0.9212121212121214,0.16882894881435295
57,"(20, 55, 30)",0.9333333333333335,0.1271283452327456
58,"(20, 55, 40)",0.9515151515151515,0.15139389087026422
59,"(20, 55, 50)",0.9272727272727274,0.22350410805558518
60,"(20, 55, 60)",0.9151515151515152,0.23503902338988264
61,"(20, 55, 70)",0.9151515151515153,0.18060199303941016
62,"(20, 55, 80)",0.9030303030303031,0.1739721223564524
63,"(20, 55, 90)",0.9393939393939394,0.15522725424079634
64,"(20, 60, 20)",0.9454545454545454,0.13713586059375463
65,"(20, 60, 30)",0.9030303030303031,0.20783549332705756
66,"(20, 60, 40)",0.9272727272727274,0.20854121859497277
67,"(20, 60, 50)",0.9454545454545454,0.17814470856604933
68,"(20, 60, 60)",0.9030303030303031,0.2688614910644707
69,"(20, 60, 70)",0.9393939393939394,0.1838272834921588
70,"(20, 60, 80)",0.8848484848484849,0.267217062849074
71,"(20, 60, 90)",0.9212121212121214,0.17814470856604933
72,"(20, 65, 20)",0.9333333333333332,0.2201927530252721
73,"(20, 65, 30)",0.8909090909090908,0.29141370376172865
74,"(20, 65, 40)",0.9272727272727272,0.1327812260618584
75,"(20, 65, 50)",0.9151515151515153,0.205703790890632
76,"(20, 65, 60)",0.9272727272727272,0.1444409125795513
77,"(20, 65, 70)",0.9151515151515153,0.16171714017122832
78,"(20, 65, 80)",0.9272727272727274,0.20854121859497282
79,"(20, 65, 90)",0.9272727272727274,0.15522725424079628
80,"(20, 70, 20)",0.9393939393939394,0.15522725424079628
81,"(20, 70, 30)",0.9212121212121214,0.15896820664974548
82,"(20, 70, 40)",0.9090909090909091,0.23628592351052033
83,"(20, 70, 50)",0.9393939393939394,0.2006417619060224
84,"(20, 70, 60)",0.9575757575757575,0.11751951169494129
85,"(20, 70, 70)",0.9333333333333335,0.17056057308448835
86,"(20, 70, 80)",0.9333333333333335,0.20498829727621531
87,"(20, 70, 90)",0.9212121212121211,0.20354976513632322
88,"(20, 75, 20)",0.9212121212121211,0.2113405548383357
89,"(20, 75, 30)",0.9333333333333335,0.2127264093913242
90,"(20, 75, 40)",0.9151515151515152,0.18933938608258555
91,"(20, 75, 50)",0.9090909090909091,0.19917183909278766
92,"(20, 75, 60)",0.9333333333333335,0.1969463855669324
93,"(20, 75, 70)",0.8969696969696969,0.20783549332705756
94,"(20, 75, 80)",0.9393939393939394,0.2006417619060224
95,"(20, 75, 90)",0.9090909090909091,0.18222177428330796
