,hidden_layer,Accuracy,Std
0,2.0,0.30303030303030304,0.21547137981371126
1,4.0,0.7939393939393941,0.30855568633594804
2,6.0,0.9151515151515153,0.22805924511790035
3,8.0,0.9636363636363636,0.13167006656000257
4,10.0,0.9818181818181819,0.08221006040151838
5,12.0,0.9636363636363636,0.08740730364761184
6,14.0,0.9515151515151515,0.14031317457927542
7,16.0,0.9636363636363637,0.10427060929748637
8,18.0,0.9575757575757575,0.11751951169494129
9,20.0,0.9878787878787879,0.0766612766101425
10,22.0,0.9818181818181819,0.08221006040151839
11,24.0,0.9878787878787879,0.05142594772265799
12,26.0,0.9757575757575758,0.08570991287109664
13,28.0,0.9818181818181819,0.08221006040151838
14,30.0,0.9878787878787879,0.05142594772265799
15,32.0,0.9878787878787879,0.0766612766101425
16,34.0,0.9878787878787879,0.0766612766101425
17,36.0,0.9818181818181819,0.08221006040151838
18,38.0,0.9757575757575758,0.08570991287109664
19,40.0,0.9757575757575758,0.11751951169494129
20,42.0,0.9878787878787879,0.0766612766101425
21,44.0,0.9757575757575758,0.08570991287109664
22,46.0,0.9878787878787879,0.05142594772265799
23,48.0,0.9757575757575758,0.08570991287109664
24,50.0,0.9818181818181819,0.08221006040151838
25,52.0,0.9818181818181819,0.08221006040151838
26,54.0,0.9818181818181819,0.08221006040151838
27,56.0,0.9696969696969696,0.11876313904403284
28,58.0,0.9878787878787879,0.0766612766101425
29,60.0,0.9878787878787879,0.0766612766101425
30,62.0,0.9757575757575758,0.08570991287109664
31,64.0,0.9878787878787879,0.0766612766101425
32,66.0,0.993939393939394,0.03833063830507126
33,68.0,0.9878787878787879,0.0766612766101425
34,70.0,0.9818181818181819,0.08221006040151838
35,72.0,0.9818181818181819,0.08221006040151838
36,74.0,0.9818181818181819,0.08221006040151838
37,76.0,0.9818181818181819,0.08221006040151838
38,78.0,0.9818181818181819,0.05938156952201642
39,80.0,0.9818181818181819,0.08221006040151838
40,82.0,0.9696969696969696,0.08740730364761184
41,84.0,0.9818181818181819,0.08221006040151838
42,86.0,0.9757575757575758,0.08570991287109664
43,88.0,0.9878787878787879,0.0766612766101425
44,90.0,0.9818181818181819,0.08221006040151838
45,92.0,0.9878787878787879,0.0766612766101425
46,94.0,0.9878787878787879,0.0766612766101425
47,96.0,0.993939393939394,0.03833063830507126
48,98.0,0.993939393939394,0.03833063830507126
49,100.0,0.9818181818181819,0.08221006040151839
50,102.0,0.9878787878787879,0.0766612766101425
51,104.0,0.993939393939394,0.03833063830507126
52,106.0,0.9818181818181819,0.08221006040151839
53,108.0,0.9818181818181819,0.08221006040151838
54,110.0,0.9757575757575758,0.08570991287109664
55,112.0,0.9757575757575758,0.08570991287109664
56,114.0,0.9878787878787879,0.05142594772265799
57,116.0,0.9757575757575758,0.08570991287109664
58,118.0,0.9818181818181819,0.08221006040151838
59,120.0,0.9878787878787879,0.0766612766101425
