,hidden_layer,Accuracy,Std
0,200.0,0.9757575757575758,0.08570991287109664
1,205.0,0.9757575757575758,0.08570991287109664
2,210.0,0.9878787878787879,0.0766612766101425
3,215.0,0.9878787878787879,0.0766612766101425
4,220.0,0.9818181818181819,0.08221006040151838
5,225.0,0.9818181818181819,0.08221006040151838
6,230.0,0.9818181818181819,0.08221006040151838
7,235.0,0.9818181818181819,0.08221006040151838
8,240.0,0.9878787878787879,0.05142594772265799
9,245.0,0.9696969696969698,0.08740730364761184
10,250.0,0.9818181818181819,0.08221006040151838
11,255.0,0.9818181818181819,0.05938156952201642
12,260.0,0.9818181818181819,0.08221006040151838
13,265.0,0.9757575757575758,0.06413942572277793
14,270.0,0.9757575757575758,0.08570991287109664
15,275.0,0.9696969696969698,0.10427060929748636
16,280.0,0.9696969696969698,0.08740730364761184
17,285.0,0.9757575757575758,0.08570991287109664
18,290.0,0.9757575757575758,0.08570991287109664
19,295.0,0.9818181818181819,0.08221006040151838
20,300.0,0.9878787878787879,0.05142594772265799
21,305.0,0.9878787878787879,0.05142594772265799
22,310.0,0.9818181818181819,0.08221006040151838
23,315.0,0.9757575757575758,0.08570991287109664
24,320.0,0.9757575757575758,0.08570991287109664
25,325.0,0.9818181818181819,0.05938156952201642
26,330.0,0.9878787878787879,0.05142594772265799
27,335.0,0.9818181818181819,0.08221006040151838
28,340.0,0.993939393939394,0.03833063830507126
29,345.0,0.9818181818181819,0.08221006040151838
30,350.0,0.9818181818181819,0.08221006040151838
31,355.0,0.993939393939394,0.03833063830507126
32,360.0,0.993939393939394,0.03833063830507126
33,365.0,0.9818181818181819,0.05938156952201642
34,370.0,0.9757575757575758,0.10285189544531598
35,375.0,0.9757575757575758,0.08570991287109664
36,380.0,0.9818181818181819,0.08221006040151839
37,385.0,0.9818181818181819,0.08221006040151838
38,390.0,0.9757575757575758,0.08570991287109664
39,395.0,0.9696969696969696,0.11876313904403284
40,400.0,0.9636363636363637,0.10427060929748637
41,405.0,0.9757575757575758,0.11751951169494129
42,410.0,0.9818181818181819,0.08221006040151838
43,415.0,0.9757575757575758,0.08570991287109664
44,420.0,0.9757575757575758,0.08570991287109664
45,425.0,0.9696969696969696,0.10427060929748636
46,430.0,0.9818181818181819,0.08221006040151838
47,435.0,0.9757575757575758,0.08570991287109664
48,440.0,0.9696969696969696,0.10427060929748636
49,445.0,0.9818181818181819,0.08221006040151838
50,450.0,0.9878787878787879,0.05142594772265799
51,455.0,0.9818181818181819,0.08221006040151838
52,460.0,0.9818181818181819,0.11499191491521378
53,465.0,0.9696969696969698,0.08740730364761184
54,470.0,0.9696969696969698,0.08740730364761184
55,475.0,0.9878787878787879,0.0766612766101425
56,480.0,0.9636363636363637,0.10427060929748637
57,485.0,0.9818181818181819,0.08221006040151838
58,490.0,0.9818181818181819,0.08221006040151838
59,495.0,0.9696969696969698,0.08740730364761184
60,500.0,0.9757575757575758,0.06413942572277793
61,505.0,0.9878787878787879,0.05142594772265799
62,510.0,0.9818181818181819,0.05938156952201643
63,515.0,0.9757575757575758,0.08570991287109664
64,520.0,0.9818181818181819,0.05938156952201642
65,525.0,0.9696969696969698,0.11876313904403286
66,530.0,0.9818181818181819,0.08221006040151838
67,535.0,0.9696969696969698,0.10427060929748636
68,540.0,0.9696969696969698,0.08740730364761184
69,545.0,0.9757575757575758,0.08570991287109664
70,550.0,0.9636363636363636,0.11876313904403284
71,555.0,0.9696969696969698,0.08740730364761184
72,560.0,0.9696969696969698,0.10427060929748636
73,565.0,0.9696969696969698,0.08740730364761184
74,570.0,0.9575757575757577,0.13054944986992734
75,575.0,0.9757575757575758,0.08570991287109664
76,580.0,0.9757575757575758,0.08570991287109664
77,585.0,0.9818181818181819,0.08221006040151838
78,590.0,0.9757575757575758,0.06413942572277793
79,595.0,0.9757575757575758,0.08570991287109664
80,600.0,0.9757575757575758,0.08570991287109664
