,max_depth,min_samples_leaf,Accuracy,Std,Time_process
103,8.0,14.0,0.4181818181818182,0.09030099651970509,0.07095932960510254
104,8.0,15.0,0.4121212121212121,0.09349847648813038,0.0729377269744873
105,9.0,1.0,0.6787878787878788,0.24423565672254405,0.10894227027893066
106,9.0,2.0,0.6606060606060606,0.23690691255384322,0.10734248161315918
107,9.0,3.0,0.6666666666666667,0.2412090756622109,0.10995626449584961
108,9.0,4.0,0.6666666666666666,0.23268307661154508,0.09594607353210449
109,9.0,5.0,0.6545454545454545,0.24914914898296323,0.10793733596801758
110,9.0,6.0,0.6606060606060606,0.24029366789816983,0.10094213485717773
111,9.0,7.0,0.6606060606060606,0.2369069125538432,0.0949258804321289
112,9.0,8.0,0.6484848484848486,0.23456972703471066,0.09296727180480957
113,9.0,9.0,0.6181818181818182,0.2479669399451974,0.08738994598388672
114,9.0,10.0,0.6121212121212122,0.18601223337239767,0.08193397521972656
115,9.0,11.0,0.5272727272727272,0.18953328207408351,0.08295059204101562
116,9.0,12.0,0.44848484848484843,0.11751951169494129,0.08397269248962402
117,9.0,13.0,0.41818181818181815,0.09466969304129277,0.07595586776733398
118,9.0,14.0,0.4181818181818182,0.09030099651970509,0.07095909118652344
119,9.0,15.0,0.4121212121212121,0.09349847648813038,0.07095909118652344
120,10.0,1.0,0.6484848484848484,0.2713094458860532,0.1089177131652832
121,10.0,2.0,0.6484848484848484,0.24633213858062517,0.10794496536254883
122,10.0,3.0,0.690909090909091,0.23659662176900773,0.11089015007019043
123,10.0,4.0,0.6787878787878788,0.25237167046856984,0.10494518280029297
124,10.0,5.0,0.6545454545454545,0.245884397273949,0.09796404838562012
125,10.0,6.0,0.6666666666666666,0.23613042107609888,0.09595155715942383
126,10.0,7.0,0.6666666666666666,0.23268307661154508,0.09397077560424805
127,10.0,8.0,0.6424242424242425,0.23829822122833333,0.10192680358886719
128,10.0,9.0,0.6181818181818182,0.2479669399451974,0.09994292259216309
129,10.0,10.0,0.6121212121212122,0.18601223337239767,0.08800435066223145
130,10.0,11.0,0.5272727272727272,0.18953328207408351,0.08358025550842285
131,10.0,12.0,0.44848484848484843,0.11751951169494129,0.09194588661193848
132,10.0,13.0,0.41818181818181815,0.09466969304129277,0.07096147537231445
133,10.0,14.0,0.4181818181818182,0.09030099651970509,0.08095192909240723
134,10.0,15.0,0.4121212121212121,0.09349847648813038,0.07597756385803223
135,11.0,1.0,0.6666666666666665,0.2478187672758894,0.10299086570739746
136,11.0,2.0,0.6545454545454545,0.245884397273949,0.10960769653320312
137,11.0,3.0,0.6787878787878788,0.2392212649210976,0.12994384765625
138,11.0,4.0,0.6727272727272727,0.25338842376202275,0.12590670585632324
139,11.0,5.0,0.6666666666666667,0.2445362545676608,0.12293124198913574
140,11.0,6.0,0.6666666666666666,0.23783535600422528,0.13791823387145996
141,11.0,7.0,0.6727272727272727,0.2299838298304276,0.11593437194824219
142,11.0,8.0,0.6424242424242425,0.23829822122833333,0.12792658805847168
143,11.0,9.0,0.6181818181818182,0.2479669399451974,0.11493420600891113
144,11.0,10.0,0.6121212121212122,0.18601223337239767,0.10094046592712402
145,11.0,11.0,0.5272727272727272,0.18953328207408351,0.10593962669372559
146,11.0,12.0,0.44848484848484843,0.11751951169494129,0.08835268020629883
147,11.0,13.0,0.41818181818181815,0.09466969304129277,0.08794760704040527
148,11.0,14.0,0.4181818181818182,0.09030099651970509,0.08997035026550293
149,11.0,15.0,0.4121212121212121,0.09349847648813038,0.07193660736083984
150,12.0,1.0,0.6363636363636364,0.2687248397260044,0.11495494842529297
151,12.0,2.0,0.6545454545454545,0.245884397273949,0.10094213485717773
152,12.0,3.0,0.6787878787878788,0.2392212649210976,0.10591745376586914
153,12.0,4.0,0.6727272727272727,0.25338842376202275,0.10394811630249023
154,12.0,5.0,0.6666666666666667,0.2445362545676608,0.09794235229492188
155,12.0,6.0,0.6666666666666666,0.23783535600422528,0.10296750068664551
156,12.0,7.0,0.6727272727272727,0.2299838298304276,0.11493253707885742
157,12.0,8.0,0.6424242424242425,0.23829822122833333,0.11094260215759277
158,12.0,9.0,0.6181818181818182,0.2479669399451974,0.10649967193603516
159,12.0,10.0,0.6121212121212122,0.18601223337239767,0.08597135543823242
160,12.0,11.0,0.5272727272727272,0.18953328207408351,0.09092950820922852
161,12.0,12.0,0.44848484848484843,0.11751951169494129,0.10393810272216797
162,12.0,13.0,0.41818181818181815,0.09466969304129277,0.09594535827636719
163,12.0,14.0,0.4181818181818182,0.09030099651970509,0.07597613334655762
164,12.0,15.0,0.4121212121212121,0.09349847648813038,0.08194231986999512
165,13.0,1.0,0.6424242424242425,0.2625019130631238,0.12095379829406738
166,13.0,2.0,0.6484848484848486,0.2479669399451974,0.12240242958068848
167,13.0,3.0,0.6787878787878788,0.2392212649210976,0.1369178295135498
168,13.0,4.0,0.6727272727272727,0.25338842376202275,0.12492918968200684
169,13.0,5.0,0.6666666666666667,0.2445362545676608,0.11893367767333984
170,13.0,6.0,0.6666666666666666,0.23783535600422528,0.10194182395935059
171,13.0,7.0,0.6727272727272727,0.2299838298304276,0.10295939445495605
172,13.0,8.0,0.6424242424242425,0.23829822122833333,0.09494543075561523
173,13.0,9.0,0.6181818181818182,0.2479669399451974,0.09995174407958984
174,13.0,10.0,0.6121212121212122,0.18601223337239767,0.09163498878479004
175,13.0,11.0,0.5272727272727272,0.18953328207408351,0.0889275074005127
176,13.0,12.0,0.44848484848484843,0.11751951169494129,0.09294795989990234
177,13.0,13.0,0.41818181818181815,0.09466969304129277,0.08595013618469238
178,13.0,14.0,0.4181818181818182,0.09030099651970509,0.08097434043884277
179,13.0,15.0,0.4121212121212121,0.09349847648813038,0.07295775413513184
180,14.0,1.0,0.6484848484848486,0.260676523243716,0.11991286277770996
181,14.0,2.0,0.6484848484848486,0.2479669399451974,0.10993719100952148
182,14.0,3.0,0.6787878787878788,0.2392212649210976,0.10495877265930176
183,14.0,4.0,0.6727272727272727,0.25338842376202275,0.09894204139709473
184,14.0,5.0,0.6666666666666667,0.2445362545676608,0.09992241859436035
185,14.0,6.0,0.6666666666666666,0.23783535600422528,0.10097098350524902
186,14.0,7.0,0.6727272727272727,0.2299838298304276,0.10544848442077637
187,14.0,8.0,0.6424242424242425,0.23829822122833333,0.09696459770202637
188,14.0,9.0,0.6181818181818182,0.2479669399451974,0.10491943359375
189,14.0,10.0,0.6121212121212122,0.18601223337239767,0.08697104454040527
190,14.0,11.0,0.5272727272727272,0.18953328207408351,0.07595634460449219
191,14.0,12.0,0.44848484848484843,0.11751951169494129,0.0789334774017334
192,14.0,13.0,0.41818181818181815,0.09466969304129277,0.08095383644104004
193,14.0,14.0,0.4181818181818182,0.09030099651970509,0.07495856285095215
194,14.0,15.0,0.4121212121212121,0.09349847648813038,0.08696961402893066
195,15.0,1.0,0.6484848484848486,0.260676523243716,0.11294174194335938
196,15.0,2.0,0.6484848484848486,0.2479669399451974,0.11198711395263672
197,15.0,3.0,0.6787878787878788,0.2392212649210976,0.11095380783081055
198,15.0,4.0,0.6727272727272727,0.25338842376202275,0.11758756637573242
199,15.0,5.0,0.6666666666666667,0.2445362545676608,0.11295628547668457
200,15.0,6.0,0.6666666666666666,0.23783535600422528,0.09892416000366211
201,15.0,7.0,0.6727272727272727,0.2299838298304276,0.09994244575500488
202,15.0,8.0,0.6424242424242425,0.23829822122833333,0.11093616485595703
203,15.0,9.0,0.6181818181818182,0.2479669399451974,0.09694433212280273
204,15.0,10.0,0.6121212121212122,0.18601223337239767,0.08297181129455566
205,15.0,11.0,0.5272727272727272,0.18953328207408351,0.09392523765563965
206,15.0,12.0,0.44848484848484843,0.11751951169494129,0.08694934844970703
207,15.0,13.0,0.41818181818181815,0.09466969304129277,0.08423638343811035
208,15.0,14.0,0.4181818181818182,0.09030099651970509,0.07996845245361328
209,15.0,15.0,0.4121212121212121,0.09349847648813038,0.07296276092529297
