,min_impurity,max_depth,min_samples_split,Accuracy,Std,Time_process
0,1e-10,1.0,2.0,0.11515151515151514,0.029690784761008216,0.14535975456237793
1,1e-10,1.0,3.0,0.11515151515151514,0.029690784761008216,0.05397629737854004
2,1e-10,1.0,4.0,0.11515151515151514,0.029690784761008216,0.05396699905395508
3,1e-10,1.0,5.0,0.11515151515151514,0.029690784761008216,0.0539703369140625
4,1e-10,1.0,6.0,0.11515151515151514,0.029690784761008216,0.054969072341918945
5,1e-10,1.0,7.0,0.11515151515151514,0.029690784761008216,0.057872772216796875
6,1e-10,5.888888888888889,2.0,0.3151515151515152,0.14795824988768125,0.08638477325439453
7,1e-10,5.888888888888889,3.0,0.3151515151515152,0.14795824988768125,0.08400797843933105
8,1e-10,5.888888888888889,4.0,0.3151515151515152,0.14795824988768125,0.08504509925842285
9,1e-10,5.888888888888889,5.0,0.3151515151515152,0.14795824988768125,0.08601999282836914
10,1e-10,5.888888888888889,6.0,0.3151515151515152,0.14795824988768125,0.09016656875610352
11,1e-10,5.888888888888889,7.0,0.3151515151515152,0.14795824988768125,0.08196473121643066
12,1e-10,10.777777777777779,2.0,0.6484848484848484,0.2713094458860532,0.12670540809631348
13,1e-10,10.777777777777779,3.0,0.6545454545454544,0.2586963147928854,0.10935711860656738
14,1e-10,10.777777777777779,4.0,0.6484848484848484,0.2622219109428356,0.10396051406860352
15,1e-10,10.777777777777779,5.0,0.6848484848484849,0.24633213858062517,0.10591840744018555
16,1e-10,10.777777777777779,6.0,0.6909090909090909,0.24333163515011794,0.10094189643859863
17,1e-10,10.777777777777779,7.0,0.6848484848484848,0.25440111347654976,0.10094332695007324
18,1e-10,15.666666666666668,2.0,0.6484848484848486,0.260676523243716,0.10529637336730957
19,1e-10,15.666666666666668,3.0,0.6242424242424243,0.27746722769114174,0.10793852806091309
20,1e-10,15.666666666666668,4.0,0.6545454545454545,0.26180134626006274,0.11896276473999023
21,1e-10,15.666666666666668,5.0,0.6727272727272727,0.24855874732618033,0.11299681663513184
22,1e-10,15.666666666666668,6.0,0.6787878787878787,0.24588439727394903,0.10693836212158203
23,1e-10,15.666666666666668,7.0,0.6727272727272727,0.2565577028911118,0.10394501686096191
24,1e-10,20.555555555555557,2.0,0.6484848484848486,0.260676523243716,0.10194993019104004
25,1e-10,20.555555555555557,3.0,0.6242424242424243,0.27746722769114174,0.10193943977355957
26,1e-10,20.555555555555557,4.0,0.6545454545454545,0.26180134626006274,0.1089482307434082
27,1e-10,20.555555555555557,5.0,0.6727272727272727,0.24855874732618033,0.10693717002868652
28,1e-10,20.555555555555557,6.0,0.6787878787878787,0.24588439727394903,0.10493993759155273
29,1e-10,20.555555555555557,7.0,0.6727272727272727,0.2565577028911118,0.1113588809967041
30,1e-10,25.444444444444446,2.0,0.6484848484848486,0.260676523243716,0.10294103622436523
31,1e-10,25.444444444444446,3.0,0.6242424242424243,0.27746722769114174,0.10903120040893555
32,1e-10,25.444444444444446,4.0,0.6545454545454545,0.26180134626006274,0.1081247329711914
33,1e-10,25.444444444444446,5.0,0.6727272727272727,0.24855874732618033,0.10593605041503906
34,1e-10,25.444444444444446,6.0,0.6787878787878787,0.24588439727394903,0.10095000267028809
35,1e-10,25.444444444444446,7.0,0.6727272727272727,0.2565577028911118,0.10595321655273438
36,1e-10,30.333333333333336,2.0,0.6484848484848486,0.260676523243716,0.10599255561828613
37,1e-10,30.333333333333336,3.0,0.6242424242424243,0.27746722769114174,0.10617947578430176
38,1e-10,30.333333333333336,4.0,0.6545454545454545,0.26180134626006274,0.10893535614013672
39,1e-10,30.333333333333336,5.0,0.6727272727272727,0.24855874732618033,0.10995793342590332
40,1e-10,30.333333333333336,6.0,0.6787878787878787,0.24588439727394903,0.11091756820678711
41,1e-10,30.333333333333336,7.0,0.6727272727272727,0.2565577028911118,0.10723018646240234
42,1e-10,35.22222222222223,2.0,0.6484848484848486,0.260676523243716,0.13591241836547852
43,1e-10,35.22222222222223,3.0,0.6242424242424243,0.27746722769114174,0.12613201141357422
44,1e-10,35.22222222222223,4.0,0.6545454545454545,0.26180134626006274,0.11793255805969238
45,1e-10,35.22222222222223,5.0,0.6727272727272727,0.24855874732618033,0.12093305587768555
46,1e-10,35.22222222222223,6.0,0.6787878787878787,0.24588439727394903,0.11395263671875
47,1e-10,35.22222222222223,7.0,0.6727272727272727,0.2565577028911118,0.10110354423522949
48,1e-10,40.111111111111114,2.0,0.6484848484848486,0.260676523243716,0.10394048690795898
49,1e-10,40.111111111111114,3.0,0.6242424242424243,0.27746722769114174,0.119140625
50,1e-10,40.111111111111114,4.0,0.6545454545454545,0.26180134626006274,0.10596060752868652
51,1e-10,40.111111111111114,5.0,0.6727272727272727,0.24855874732618033,0.11291909217834473
52,1e-10,40.111111111111114,6.0,0.6787878787878787,0.24588439727394903,0.11792683601379395
53,1e-10,40.111111111111114,7.0,0.6727272727272727,0.2565577028911118,0.10394001007080078
54,1e-10,45.0,2.0,0.6484848484848486,0.260676523243716,0.12193059921264648
55,1e-10,45.0,3.0,0.6242424242424243,0.27746722769114174,0.11793231964111328
56,1e-10,45.0,4.0,0.6545454545454545,0.26180134626006274,0.10593962669372559
57,1e-10,45.0,5.0,0.6727272727272727,0.24855874732618033,0.1144552230834961
58,1e-10,45.0,6.0,0.6787878787878787,0.24588439727394903,0.1049191951751709
