,min_impurity,max_depth,min_samples_split,Accuracy,Std,Time_process
0,1e-20,5.0,2.0,0.3151515151515152,0.14795824988768125,0.09894180297851562
1,1e-20,5.0,3.0,0.3151515151515152,0.14795824988768125,0.1119384765625
2,1e-20,5.0,4.0,0.3151515151515152,0.14795824988768125,0.09993934631347656
3,1e-20,5.0,5.0,0.3151515151515152,0.14795824988768125,0.10220599174499512
4,1e-20,5.0,6.0,0.3151515151515152,0.14795824988768125,0.0901954174041748
5,1e-20,5.0,7.0,0.3151515151515152,0.14795824988768125,0.0949239730834961
6,1e-20,7.888888888888889,2.0,0.5515151515151515,0.2544011134765498,0.10993695259094238
7,1e-20,7.888888888888889,3.0,0.5515151515151515,0.2544011134765498,0.11493635177612305
8,1e-20,7.888888888888889,4.0,0.5515151515151515,0.2544011134765498,0.1342606544494629
9,1e-20,7.888888888888889,5.0,0.5515151515151515,0.2544011134765498,0.12292885780334473
10,1e-20,7.888888888888889,6.0,0.5515151515151515,0.2544011134765498,0.12909793853759766
11,1e-20,7.888888888888889,7.0,0.5515151515151515,0.2544011134765498,0.11093902587890625
12,1e-20,10.777777777777779,2.0,0.6484848484848484,0.2713094458860532,0.12392735481262207
13,1e-20,10.777777777777779,3.0,0.6545454545454544,0.2586963147928854,0.11021757125854492
14,1e-20,10.777777777777779,4.0,0.6484848484848484,0.2622219109428356,0.11493349075317383
15,1e-20,10.777777777777779,5.0,0.6848484848484849,0.24633213858062517,0.10693931579589844
16,1e-20,10.777777777777779,6.0,0.6909090909090909,0.24333163515011794,0.12093043327331543
17,1e-20,10.777777777777779,7.0,0.6848484848484848,0.25440111347654976,0.10997390747070312
18,1e-20,13.666666666666666,2.0,0.6424242424242425,0.2625019130631238,0.13890576362609863
19,1e-20,13.666666666666666,3.0,0.6242424242424243,0.27746722769114174,0.13092422485351562
20,1e-20,13.666666666666666,4.0,0.6545454545454545,0.26180134626006274,0.13792085647583008
21,1e-20,13.666666666666666,5.0,0.6727272727272727,0.24855874732618033,0.12882018089294434
22,1e-20,13.666666666666666,6.0,0.6787878787878787,0.24588439727394903,0.11592769622802734
23,1e-20,13.666666666666666,7.0,0.6727272727272727,0.2565577028911118,0.15391182899475098
24,1e-20,16.555555555555557,2.0,0.6484848484848486,0.260676523243716,0.14191532135009766
25,1e-20,16.555555555555557,3.0,0.6242424242424243,0.27746722769114174,0.11395549774169922
26,1e-20,16.555555555555557,4.0,0.6545454545454545,0.26180134626006274,0.1369009017944336
27,1e-20,16.555555555555557,5.0,0.6727272727272727,0.24855874732618033,0.16004371643066406
28,1e-20,16.555555555555557,6.0,0.6787878787878787,0.24588439727394903,0.13694047927856445
29,1e-20,16.555555555555557,7.0,0.6727272727272727,0.2565577028911118,0.1349029541015625
30,1e-20,19.444444444444443,2.0,0.6484848484848486,0.260676523243716,0.13692140579223633
31,1e-20,19.444444444444443,3.0,0.6242424242424243,0.27746722769114174,0.14891624450683594
32,1e-20,19.444444444444443,4.0,0.6545454545454545,0.26180134626006274,0.11793398857116699
33,1e-20,19.444444444444443,5.0,0.6727272727272727,0.24855874732618033,0.1159505844116211
34,1e-20,19.444444444444443,6.0,0.6787878787878787,0.24588439727394903,0.1149148941040039
35,1e-20,19.444444444444443,7.0,0.6727272727272727,0.2565577028911118,0.10893535614013672
36,1e-20,22.333333333333332,2.0,0.6484848484848486,0.260676523243716,0.1359260082244873
37,1e-20,22.333333333333332,3.0,0.6242424242424243,0.27746722769114174,0.12792611122131348
38,1e-20,22.333333333333332,4.0,0.6545454545454545,0.26180134626006274,0.11495208740234375
39,1e-20,22.333333333333332,5.0,0.6727272727272727,0.24855874732618033,0.13590025901794434
40,1e-20,22.333333333333332,6.0,0.6787878787878787,0.24588439727394903,0.11093735694885254
41,1e-20,22.333333333333332,7.0,0.6727272727272727,0.2565577028911118,0.10693812370300293
42,1e-20,25.22222222222222,2.0,0.6484848484848486,0.260676523243716,0.11895346641540527
43,1e-20,25.22222222222222,3.0,0.6242424242424243,0.27746722769114174,0.10491824150085449
44,1e-20,25.22222222222222,4.0,0.6545454545454545,0.26180134626006274,0.1129465103149414
45,1e-20,25.22222222222222,5.0,0.6727272727272727,0.24855874732618033,0.10896039009094238
46,1e-20,25.22222222222222,6.0,0.6787878787878787,0.24588439727394903,0.10796380043029785
47,1e-20,25.22222222222222,7.0,0.6727272727272727,0.2565577028911118,0.10894250869750977
48,1e-20,28.11111111111111,2.0,0.6484848484848486,0.260676523243716,0.1229543685913086
49,1e-20,28.11111111111111,3.0,0.6242424242424243,0.27746722769114174,0.10695981979370117
50,1e-20,28.11111111111111,4.0,0.6545454545454545,0.26180134626006274,0.1139681339263916
51,1e-20,28.11111111111111,5.0,0.6727272727272727,0.24855874732618033,0.1159358024597168
52,1e-20,28.11111111111111,6.0,0.6787878787878787,0.24588439727394903,0.11794352531433105
53,1e-20,28.11111111111111,7.0,0.6727272727272727,0.2565577028911118,0.11195778846740723
54,1e-20,31.0,2.0,0.6484848484848486,0.260676523243716,0.11111092567443848
55,1e-20,31.0,3.0,0.6242424242424243,0.27746722769114174,0.11550450325012207
56,1e-20,31.0,4.0,0.6545454545454545,0.26180134626006274,0.10496020317077637
57,1e-20,31.0,5.0,0.6727272727272727,0.24855874732618033,0.1129145622253418
58,1e-20,31.0,6.0,0.6787878787878787,0.24588439727394903,0.11193704605102539
59,1e-20,31.0,7.0,0.6727272727272727,0.2565577028911118,0.10728859901428223
60,1.2915496650148826e-18,5.0,2.0,0.3151515151515152,0.14795824988768125,0.09092569351196289
61,1.2915496650148826e-18,5.0,3.0,0.3151515151515152,0.14795824988768125,0.08996915817260742
62,1.2915496650148826e-18,5.0,4.0,0.3151515151515152,0.14795824988768125,0.09492373466491699
63,1.2915496650148826e-18,5.0,5.0,0.3151515151515152,0.14795824988768125,0.08497357368469238
64,1.2915496650148826e-18,5.0,6.0,0.3151515151515152,0.14795824988768125,0.08295226097106934
65,1.2915496650148826e-18,5.0,7.0,0.3151515151515152,0.14795824988768125,0.0829775333404541
66,1.2915496650148826e-18,7.888888888888889,2.0,0.5515151515151515,0.2544011134765498,0.09298014640808105
67,1.2915496650148826e-18,7.888888888888889,3.0,0.5515151515151515,0.2544011134765498,0.10157418251037598
68,1.2915496650148826e-18,7.888888888888889,4.0,0.5515151515151515,0.2544011134765498,0.10291934013366699
69,1.2915496650148826e-18,7.888888888888889,5.0,0.5515151515151515,0.2544011134765498,0.09894323348999023
70,1.2915496650148826e-18,7.888888888888889,6.0,0.5515151515151515,0.2544011134765498,0.11095738410949707
71,1.2915496650148826e-18,7.888888888888889,7.0,0.5515151515151515,0.2544011134765498,0.09894442558288574
72,1.2915496650148826e-18,10.777777777777779,2.0,0.6484848484848484,0.2713094458860532,0.10993576049804688
73,1.2915496650148826e-18,10.777777777777779,3.0,0.6545454545454544,0.2586963147928854,0.10294103622436523
74,1.2915496650148826e-18,10.777777777777779,4.0,0.6484848484848484,0.2622219109428356,0.10191988945007324
75,1.2915496650148826e-18,10.777777777777779,5.0,0.6848484848484849,0.24633213858062517,0.10296297073364258
76,1.2915496650148826e-18,10.777777777777779,6.0,0.6909090909090909,0.24333163515011794,0.10991811752319336
77,1.2915496650148826e-18,10.777777777777779,7.0,0.6848484848484848,0.25440111347654976,0.11493325233459473
78,1.2915496650148826e-18,13.666666666666666,2.0,0.6424242424242425,0.2625019130631238,0.10894060134887695
79,1.2915496650148826e-18,13.666666666666666,3.0,0.6242424242424243,0.27746722769114174,0.11196327209472656
80,1.2915496650148826e-18,13.666666666666666,4.0,0.6545454545454545,0.26180134626006274,0.11298632621765137
81,1.2915496650148826e-18,13.666666666666666,5.0,0.6727272727272727,0.24855874732618033,0.10991573333740234
82,1.2915496650148826e-18,13.666666666666666,6.0,0.6787878787878787,0.24588439727394903,0.1066131591796875
83,1.2915496650148826e-18,13.666666666666666,7.0,0.6727272727272727,0.2565577028911118,0.10693883895874023
84,1.2915496650148826e-18,16.555555555555557,2.0,0.6484848484848486,0.260676523243716,0.10991501808166504
85,1.2915496650148826e-18,16.555555555555557,3.0,0.6242424242424243,0.27746722769114174,0.10795998573303223
86,1.2915496650148826e-18,16.555555555555557,4.0,0.6545454545454545,0.26180134626006274,0.11094021797180176
87,1.2915496650148826e-18,16.555555555555557,5.0,0.6727272727272727,0.24855874732618033,0.10293698310852051
88,1.2915496650148826e-18,16.555555555555557,6.0,0.6787878787878787,0.24588439727394903,0.10991907119750977
89,1.2915496650148826e-18,16.555555555555557,7.0,0.6727272727272727,0.2565577028911118,0.11598062515258789
