,min_impurity,max_depth,min_samples_split,Accuracy,Std
165,4.641588833612754e-40,313.33333333333337,5.0,0.5818181818181817,0.23968145373679017
166,4.641588833612754e-40,313.33333333333337,6.0,0.6,0.23952815570144856
167,4.641588833612754e-40,313.33333333333337,7.0,0.5818181818181817,0.23968145373679017
168,4.641588833612754e-40,356.6666666666667,2.0,0.6181818181818183,0.23798974443723472
169,4.641588833612754e-40,356.6666666666667,3.0,0.5818181818181818,0.23798974443723467
170,4.641588833612754e-40,356.6666666666667,4.0,0.5818181818181818,0.24136130608169548
171,4.641588833612754e-40,356.6666666666667,5.0,0.5818181818181817,0.23968145373679017
172,4.641588833612754e-40,356.6666666666667,6.0,0.6,0.23952815570144856
173,4.641588833612754e-40,356.6666666666667,7.0,0.5818181818181817,0.23968145373679017
174,4.641588833612754e-40,400.0,2.0,0.6181818181818183,0.23798974443723472
175,4.641588833612754e-40,400.0,3.0,0.5818181818181818,0.23798974443723467
176,4.641588833612754e-40,400.0,4.0,0.5818181818181818,0.24136130608169548
177,4.641588833612754e-40,400.0,5.0,0.5818181818181817,0.23968145373679017
178,4.641588833612754e-40,400.0,6.0,0.6,0.23952815570144856
179,4.641588833612754e-40,400.0,7.0,0.5818181818181817,0.23968145373679017
180,1e-34,10.0,2.0,0.6181818181818183,0.23798974443723472
181,1e-34,10.0,3.0,0.5818181818181818,0.23798974443723467
182,1e-34,10.0,4.0,0.5818181818181818,0.24136130608169548
183,1e-34,10.0,5.0,0.5818181818181817,0.23968145373679017
184,1e-34,10.0,6.0,0.6,0.23952815570144856
185,1e-34,10.0,7.0,0.5818181818181817,0.23968145373679017
186,1e-34,53.333333333333336,2.0,0.6181818181818183,0.23798974443723472
187,1e-34,53.333333333333336,3.0,0.5818181818181818,0.23798974443723467
188,1e-34,53.333333333333336,4.0,0.5818181818181818,0.24136130608169548
189,1e-34,53.333333333333336,5.0,0.5818181818181817,0.23968145373679017
190,1e-34,53.333333333333336,6.0,0.6,0.23952815570144856
191,1e-34,53.333333333333336,7.0,0.5818181818181817,0.23968145373679017
192,1e-34,96.66666666666667,2.0,0.6181818181818183,0.23798974443723472
193,1e-34,96.66666666666667,3.0,0.5818181818181818,0.23798974443723467
194,1e-34,96.66666666666667,4.0,0.5818181818181818,0.24136130608169548
195,1e-34,96.66666666666667,5.0,0.5818181818181817,0.23968145373679017
196,1e-34,96.66666666666667,6.0,0.6,0.23952815570144856
197,1e-34,96.66666666666667,7.0,0.5818181818181817,0.23968145373679017
198,1e-34,140.0,2.0,0.6181818181818183,0.23798974443723472
199,1e-34,140.0,3.0,0.5818181818181818,0.23798974443723467
200,1e-34,140.0,4.0,0.5818181818181818,0.24136130608169548
201,1e-34,140.0,5.0,0.5818181818181817,0.23968145373679017
202,1e-34,140.0,6.0,0.6,0.23952815570144856
203,1e-34,140.0,7.0,0.5818181818181817,0.23968145373679017
204,1e-34,183.33333333333334,2.0,0.6181818181818183,0.23798974443723472
205,1e-34,183.33333333333334,3.0,0.5818181818181818,0.23798974443723467
206,1e-34,183.33333333333334,4.0,0.5818181818181818,0.24136130608169548
207,1e-34,183.33333333333334,5.0,0.5818181818181817,0.23968145373679017
208,1e-34,183.33333333333334,6.0,0.6,0.23952815570144856
209,1e-34,183.33333333333334,7.0,0.5818181818181817,0.23968145373679017
210,1e-34,226.66666666666669,2.0,0.6181818181818183,0.23798974443723472
211,1e-34,226.66666666666669,3.0,0.5818181818181818,0.23798974443723467
212,1e-34,226.66666666666669,4.0,0.5818181818181818,0.24136130608169548
213,1e-34,226.66666666666669,5.0,0.5818181818181817,0.23968145373679017
214,1e-34,226.66666666666669,6.0,0.6,0.23952815570144856
215,1e-34,226.66666666666669,7.0,0.5818181818181817,0.23968145373679017
216,1e-34,270.0,2.0,0.6181818181818183,0.23798974443723472
217,1e-34,270.0,3.0,0.5818181818181818,0.23798974443723467
218,1e-34,270.0,4.0,0.5818181818181818,0.24136130608169548
219,1e-34,270.0,5.0,0.5818181818181817,0.23968145373679017
220,1e-34,270.0,6.0,0.6,0.23952815570144856
221,1e-34,270.0,7.0,0.5818181818181817,0.23968145373679017
222,1e-34,313.33333333333337,2.0,0.6181818181818183,0.23798974443723472
223,1e-34,313.33333333333337,3.0,0.5818181818181818,0.23798974443723467
224,1e-34,313.33333333333337,4.0,0.5818181818181818,0.24136130608169548
225,1e-34,313.33333333333337,5.0,0.5818181818181817,0.23968145373679017
226,1e-34,313.33333333333337,6.0,0.6,0.23952815570144856
227,1e-34,313.33333333333337,7.0,0.5818181818181817,0.23968145373679017
228,1e-34,356.6666666666667,2.0,0.6181818181818183,0.23798974443723472
229,1e-34,356.6666666666667,3.0,0.5818181818181818,0.23798974443723467
230,1e-34,356.6666666666667,4.0,0.5818181818181818,0.24136130608169548
231,1e-34,356.6666666666667,5.0,0.5818181818181817,0.23968145373679017
232,1e-34,356.6666666666667,6.0,0.6,0.23952815570144856
233,1e-34,356.6666666666667,7.0,0.5818181818181817,0.23968145373679017
234,1e-34,400.0,2.0,0.6181818181818183,0.23798974443723472
235,1e-34,400.0,3.0,0.5818181818181818,0.23798974443723467
236,1e-34,400.0,4.0,0.5818181818181818,0.24136130608169548
237,1e-34,400.0,5.0,0.5818181818181817,0.23968145373679017
238,1e-34,400.0,6.0,0.6,0.23952815570144856
239,1e-34,400.0,7.0,0.5818181818181817,0.23968145373679017
240,2.154434690031878e-29,10.0,2.0,0.6181818181818183,0.23798974443723472
241,2.154434690031878e-29,10.0,3.0,0.5818181818181818,0.23798974443723467
242,2.154434690031878e-29,10.0,4.0,0.5818181818181818,0.24136130608169548
243,2.154434690031878e-29,10.0,5.0,0.5818181818181817,0.23968145373679017
244,2.154434690031878e-29,10.0,6.0,0.6,0.23952815570144856
245,2.154434690031878e-29,10.0,7.0,0.5818181818181817,0.23968145373679017
246,2.154434690031878e-29,53.333333333333336,2.0,0.6181818181818183,0.23798974443723472
247,2.154434690031878e-29,53.333333333333336,3.0,0.5818181818181818,0.23798974443723467
248,2.154434690031878e-29,53.333333333333336,4.0,0.5818181818181818,0.24136130608169548
249,2.154434690031878e-29,53.333333333333336,5.0,0.5818181818181817,0.23968145373679017
250,2.154434690031878e-29,53.333333333333336,6.0,0.6,0.23952815570144856
251,2.154434690031878e-29,53.333333333333336,7.0,0.5818181818181817,0.23968145373679017
252,2.154434690031878e-29,96.66666666666667,2.0,0.6181818181818183,0.23798974443723472
253,2.154434690031878e-29,96.66666666666667,3.0,0.5818181818181818,0.23798974443723467
254,2.154434690031878e-29,96.66666666666667,4.0,0.5818181818181818,0.24136130608169548
255,2.154434690031878e-29,96.66666666666667,5.0,0.5818181818181817,0.23968145373679017
256,2.154434690031878e-29,96.66666666666667,6.0,0.6,0.23952815570144856
257,2.154434690031878e-29,96.66666666666667,7.0,0.5818181818181817,0.23968145373679017
258,2.154434690031878e-29,140.0,2.0,0.6181818181818183,0.23798974443723472
259,2.154434690031878e-29,140.0,3.0,0.5818181818181818,0.23798974443723467
260,2.154434690031878e-29,140.0,4.0,0.5818181818181818,0.24136130608169548
261,2.154434690031878e-29,140.0,5.0,0.5818181818181817,0.23968145373679017
262,2.154434690031878e-29,140.0,6.0,0.6,0.23952815570144856
263,2.154434690031878e-29,140.0,7.0,0.5818181818181817,0.23968145373679017
264,2.154434690031878e-29,183.33333333333334,2.0,0.6181818181818183,0.23798974443723472
265,2.154434690031878e-29,183.33333333333334,3.0,0.5818181818181818,0.23798974443723467
266,2.154434690031878e-29,183.33333333333334,4.0,0.5818181818181818,0.24136130608169548
267,2.154434690031878e-29,183.33333333333334,5.0,0.5818181818181817,0.23968145373679017
268,2.154434690031878e-29,183.33333333333334,6.0,0.6,0.23952815570144856
269,2.154434690031878e-29,183.33333333333334,7.0,0.5818181818181817,0.23968145373679017
270,2.154434690031878e-29,226.66666666666669,2.0,0.6181818181818183,0.23798974443723472
271,2.154434690031878e-29,226.66666666666669,3.0,0.5818181818181818,0.23798974443723467
272,2.154434690031878e-29,226.66666666666669,4.0,0.5818181818181818,0.24136130608169548
273,2.154434690031878e-29,226.66666666666669,5.0,0.5818181818181817,0.23968145373679017
274,2.154434690031878e-29,226.66666666666669,6.0,0.6,0.23952815570144856
275,2.154434690031878e-29,226.66666666666669,7.0,0.5818181818181817,0.23968145373679017
276,2.154434690031878e-29,270.0,2.0,0.6181818181818183,0.23798974443723472
277,2.154434690031878e-29,270.0,3.0,0.5818181818181818,0.23798974443723467
278,2.154434690031878e-29,270.0,4.0,0.5818181818181818,0.24136130608169548
279,2.154434690031878e-29,270.0,5.0,0.5818181818181817,0.23968145373679017
280,2.154434690031878e-29,270.0,6.0,0.6,0.23952815570144856
281,2.154434690031878e-29,270.0,7.0,0.5818181818181817,0.23968145373679017
282,2.154434690031878e-29,313.33333333333337,2.0,0.6181818181818183,0.23798974443723472
283,2.154434690031878e-29,313.33333333333337,3.0,0.5818181818181818,0.23798974443723467
284,2.154434690031878e-29,313.33333333333337,4.0,0.5818181818181818,0.24136130608169548
285,2.154434690031878e-29,313.33333333333337,5.0,0.5818181818181817,0.23968145373679017
286,2.154434690031878e-29,313.33333333333337,6.0,0.6,0.23952815570144856
287,2.154434690031878e-29,313.33333333333337,7.0,0.5818181818181817,0.23968145373679017
288,2.154434690031878e-29,356.6666666666667,2.0,0.6181818181818183,0.23798974443723472
289,2.154434690031878e-29,356.6666666666667,3.0,0.5818181818181818,0.23798974443723467
290,2.154434690031878e-29,356.6666666666667,4.0,0.5818181818181818,0.24136130608169548
291,2.154434690031878e-29,356.6666666666667,5.0,0.5818181818181817,0.23968145373679017
292,2.154434690031878e-29,356.6666666666667,6.0,0.6,0.23952815570144856
293,2.154434690031878e-29,356.6666666666667,7.0,0.5818181818181817,0.23968145373679017
294,2.154434690031878e-29,400.0,2.0,0.6181818181818183,0.23798974443723472
295,2.154434690031878e-29,400.0,3.0,0.5818181818181818,0.23798974443723467
296,2.154434690031878e-29,400.0,4.0,0.5818181818181818,0.24136130608169548
297,2.154434690031878e-29,400.0,5.0,0.5818181818181817,0.23968145373679017
298,2.154434690031878e-29,400.0,6.0,0.6,0.23952815570144856
299,2.154434690031878e-29,400.0,7.0,0.5818181818181817,0.23968145373679017
300,4.6415888336127534e-24,10.0,2.0,0.6181818181818183,0.23798974443723472
301,4.6415888336127534e-24,10.0,3.0,0.5818181818181818,0.23798974443723467
302,4.6415888336127534e-24,10.0,4.0,0.5818181818181818,0.24136130608169548
303,4.6415888336127534e-24,10.0,5.0,0.5818181818181817,0.23968145373679017
304,4.6415888336127534e-24,10.0,6.0,0.6,0.23952815570144856
305,4.6415888336127534e-24,10.0,7.0,0.5818181818181817,0.23968145373679017
306,4.6415888336127534e-24,53.333333333333336,2.0,0.6181818181818183,0.23798974443723472
307,4.6415888336127534e-24,53.333333333333336,3.0,0.5818181818181818,0.23798974443723467
308,4.6415888336127534e-24,53.333333333333336,4.0,0.5818181818181818,0.24136130608169548
309,4.6415888336127534e-24,53.333333333333336,5.0,0.5818181818181817,0.23968145373679017
310,4.6415888336127534e-24,53.333333333333336,6.0,0.6,0.23952815570144856
311,4.6415888336127534e-24,53.333333333333336,7.0,0.5818181818181817,0.23968145373679017
312,4.6415888336127534e-24,96.66666666666667,2.0,0.6181818181818183,0.23798974443723472
313,4.6415888336127534e-24,96.66666666666667,3.0,0.5818181818181818,0.23798974443723467
314,4.6415888336127534e-24,96.66666666666667,4.0,0.5818181818181818,0.24136130608169548
315,4.6415888336127534e-24,96.66666666666667,5.0,0.5818181818181817,0.23968145373679017
316,4.6415888336127534e-24,96.66666666666667,6.0,0.6,0.23952815570144856
317,4.6415888336127534e-24,96.66666666666667,7.0,0.5818181818181817,0.23968145373679017
318,4.6415888336127534e-24,140.0,2.0,0.6181818181818183,0.23798974443723472
319,4.6415888336127534e-24,140.0,3.0,0.5818181818181818,0.23798974443723467
320,4.6415888336127534e-24,140.0,4.0,0.5818181818181818,0.24136130608169548
321,4.6415888336127534e-24,140.0,5.0,0.5818181818181817,0.23968145373679017
322,4.6415888336127534e-24,140.0,6.0,0.6,0.23952815570144856
323,4.6415888336127534e-24,140.0,7.0,0.5818181818181817,0.23968145373679017
324,4.6415888336127534e-24,183.33333333333334,2.0,0.6181818181818183,0.23798974443723472
325,4.6415888336127534e-24,183.33333333333334,3.0,0.5818181818181818,0.23798974443723467
326,4.6415888336127534e-24,183.33333333333334,4.0,0.5818181818181818,0.24136130608169548
327,4.6415888336127534e-24,183.33333333333334,5.0,0.5818181818181817,0.23968145373679017
328,4.6415888336127534e-24,183.33333333333334,6.0,0.6,0.23952815570144856
329,4.6415888336127534e-24,183.33333333333334,7.0,0.5818181818181817,0.23968145373679017
330,4.6415888336127534e-24,226.66666666666669,2.0,0.6181818181818183,0.23798974443723472
331,4.6415888336127534e-24,226.66666666666669,3.0,0.5818181818181818,0.23798974443723467
332,4.6415888336127534e-24,226.66666666666669,4.0,0.5818181818181818,0.24136130608169548
333,4.6415888336127534e-24,226.66666666666669,5.0,0.5818181818181817,0.23968145373679017
334,4.6415888336127534e-24,226.66666666666669,6.0,0.6,0.23952815570144856
335,4.6415888336127534e-24,226.66666666666669,7.0,0.5818181818181817,0.23968145373679017
336,4.6415888336127534e-24,270.0,2.0,0.6181818181818183,0.23798974443723472
337,4.6415888336127534e-24,270.0,3.0,0.5818181818181818,0.23798974443723467
338,4.6415888336127534e-24,270.0,4.0,0.5818181818181818,0.24136130608169548
339,4.6415888336127534e-24,270.0,5.0,0.5818181818181817,0.23968145373679017
340,4.6415888336127534e-24,270.0,6.0,0.6,0.23952815570144856
341,4.6415888336127534e-24,270.0,7.0,0.5818181818181817,0.23968145373679017
342,4.6415888336127534e-24,313.33333333333337,2.0,0.6181818181818183,0.23798974443723472
343,4.6415888336127534e-24,313.33333333333337,3.0,0.5818181818181818,0.23798974443723467
344,4.6415888336127534e-24,313.33333333333337,4.0,0.5818181818181818,0.24136130608169548
345,4.6415888336127534e-24,313.33333333333337,5.0,0.5818181818181817,0.23968145373679017
346,4.6415888336127534e-24,313.33333333333337,6.0,0.6,0.23952815570144856
347,4.6415888336127534e-24,313.33333333333337,7.0,0.5818181818181817,0.23968145373679017
348,4.6415888336127534e-24,356.6666666666667,2.0,0.6181818181818183,0.23798974443723472
349,4.6415888336127534e-24,356.6666666666667,3.0,0.5818181818181818,0.23798974443723467
350,4.6415888336127534e-24,356.6666666666667,4.0,0.5818181818181818,0.24136130608169548
351,4.6415888336127534e-24,356.6666666666667,5.0,0.5818181818181817,0.23968145373679017
352,4.6415888336127534e-24,356.6666666666667,6.0,0.6,0.23952815570144856
353,4.6415888336127534e-24,356.6666666666667,7.0,0.5818181818181817,0.23968145373679017
354,4.6415888336127534e-24,400.0,2.0,0.6181818181818183,0.23798974443723472
355,4.6415888336127534e-24,400.0,3.0,0.5818181818181818,0.23798974443723467
356,4.6415888336127534e-24,400.0,4.0,0.5818181818181818,0.24136130608169548
