,hidden_layer,Accuracy,Std,Time_train
125,"(50, 90, 40)",0.9090909090909093,0.09958591954639384,0.6026527881622314
126,"(50, 90, 60)",0.9272727272727272,0.10427060929748638,0.6893572807312012
127,"(50, 90, 80)",0.9151515151515153,0.102851895445316,0.6821591854095459
128,"(60, 20, 20)",0.896969696969697,0.09151314466994848,0.353564977645874
129,"(60, 20, 40)",0.9454545454545454,0.09772433634301272,0.36931753158569336
130,"(60, 20, 60)",0.9212121212121211,0.09772433634301272,0.36350297927856445
131,"(60, 20, 80)",0.9272727272727274,0.08265564664839914,0.4199204444885254
132,"(60, 30, 20)",0.909090909090909,0.12799219443601745,0.37928009033203125
133,"(60, 30, 40)",0.9090909090909091,0.11467204805105759,0.3808770179748535
134,"(60, 30, 60)",0.9272727272727274,0.08740730364761187,0.404876708984375
135,"(60, 30, 80)",0.9030303030303031,0.09582659576267816,0.4363851547241211
136,"(60, 40, 20)",0.9333333333333335,0.0635641726163728,0.3881263732910156
137,"(60, 40, 40)",0.9090909090909091,0.14845392380504108,0.4190986156463623
138,"(60, 40, 60)",0.9090909090909093,0.08656276883082244,0.4566676616668701
139,"(60, 40, 80)",0.9212121212121214,0.08907235428302467,0.46194934844970703
140,"(60, 50, 20)",0.9333333333333335,0.08040302522073695,0.47722697257995605
141,"(60, 50, 40)",0.9333333333333335,0.08040302522073697,0.4607377052307129
142,"(60, 50, 60)",0.9515151515151515,0.057495957457606876,0.5116922855377197
143,"(60, 50, 80)",0.9030303030303031,0.11845345627692158,0.6131150722503662
144,"(60, 60, 20)",0.9090909090909091,0.11814296175526016,0.44774413108825684
145,"(60, 60, 40)",0.9212121212121211,0.09772433634301272,0.46857261657714844
146,"(60, 60, 60)",0.9030303030303031,0.11142288673242567,0.6088473796844482
147,"(60, 60, 80)",0.9333333333333335,0.08040302522073697,0.5896334648132324
148,"(60, 70, 20)",0.9272727272727272,0.08740730364761186,0.47992992401123047
149,"(60, 70, 40)",0.9272727272727274,0.08740730364761186,0.5520737171173096
150,"(60, 70, 60)",0.9272727272727274,0.08265564664839914,0.5856273174285889
151,"(60, 70, 80)",0.9454545454545454,0.08907235428302467,0.6588613986968994
152,"(60, 80, 20)",0.9333333333333335,0.08040302522073695,0.45638012886047363
153,"(60, 80, 40)",0.9151515151515152,0.08570991287109664,0.5796136856079102
154,"(60, 80, 60)",0.9212121212121214,0.1094270914258654,0.6128358840942383
155,"(60, 80, 80)",0.8909090909090908,0.12479551686044849,0.7142665386199951
156,"(60, 90, 20)",0.9212121212121214,0.0934984764881304,0.6094024181365967
157,"(60, 90, 40)",0.9030303030303031,0.11142288673242567,0.6143474578857422
158,"(60, 90, 60)",0.8909090909090908,0.12151477367129346,0.664604902267456
159,"(60, 90, 80)",0.9272727272727274,0.07761362712039815,0.6970796585083008
160,"(70, 20, 20)",0.9272727272727272,0.11175205402779258,0.3307948112487793
161,"(70, 20, 40)",0.9151515151515152,0.09884549351697024,0.35579824447631836
162,"(70, 20, 60)",0.9393939393939394,0.0919136417460794,0.4027838706970215
163,"(70, 20, 80)",0.9151515151515152,0.15066427751098246,0.3887598514556885
164,"(70, 30, 20)",0.9333333333333335,0.10249414863810766,0.3747518062591553
165,"(70, 30, 40)",0.909090909090909,0.1484539238050411,0.39377760887145996
166,"(70, 30, 60)",0.9272727272727274,0.10032088095301121,0.4505927562713623
167,"(70, 30, 80)",0.8909090909090908,0.10356368176142464,0.4641857147216797
168,"(70, 40, 20)",0.890909090909091,0.17120541687061253,0.40578317642211914
169,"(70, 40, 40)",0.9151515151515152,0.08570991287109668,0.44891977310180664
170,"(70, 40, 60)",0.9212121212121214,0.10942709142586539,0.48073744773864746
171,"(70, 40, 80)",0.9151515151515152,0.09884549351697025,0.5823357105255127
172,"(70, 50, 20)",0.9272727272727274,0.08265564664839914,0.4231607913970947
173,"(70, 50, 40)",0.9333333333333335,0.10249414863810766,0.4804377555847168
174,"(70, 50, 60)",0.9090909090909091,0.10739421301011727,0.5774104595184326
175,"(70, 50, 80)",0.9333333333333335,0.1063632046956621,0.6356358528137207
176,"(70, 60, 20)",0.9151515151515152,0.102851895445316,0.4501769542694092
177,"(70, 60, 40)",0.9212121212121211,0.09772433634301274,0.5720682144165039
178,"(70, 60, 60)",0.9030303030303031,0.1282788514455559,0.620413064956665
179,"(70, 60, 80)",0.9090909090909091,0.11109274412014158,0.6786088943481445
180,"(70, 70, 20)",0.9333333333333335,0.08040302522073697,0.558696985244751
181,"(70, 70, 40)",0.9333333333333335,0.08528028654224418,0.6468300819396973
182,"(70, 70, 60)",0.9333333333333335,0.08528028654224415,0.7047138214111328
183,"(70, 70, 80)",0.9151515151515152,0.14239200150873615,0.6596248149871826
184,"(70, 80, 20)",0.9151515151515152,0.09884549351697025,0.6125922203063965
185,"(70, 80, 40)",0.9393939393939394,0.08265564664839914,0.6439707279205322
186,"(70, 80, 60)",0.9151515151515152,0.13659912326769266,0.6490204334259033
187,"(70, 80, 80)",0.9212121212121214,0.11999387801953534,0.6887376308441162
188,"(70, 90, 20)",0.9454545454545454,0.09772433634301272,0.6516265869140625
189,"(70, 90, 40)",0.9151515151515152,0.11402962255895019,0.6483418941497803
190,"(70, 90, 60)",0.9333333333333335,0.08528028654224418,0.6928277015686035
191,"(70, 90, 80)",0.9272727272727274,0.07222045628977566,0.7580759525299072
192,"(80, 20, 20)",0.9272727272727274,0.07761362712039817,0.3448038101196289
193,"(80, 20, 40)",0.9212121212121214,0.0934984764881304,0.37380552291870117
194,"(80, 20, 60)",0.9272727272727274,0.10032088095301123,0.37876343727111816
195,"(80, 20, 80)",0.9212121212121214,0.0934984764881304,0.4127795696258545
196,"(80, 30, 20)",0.9333333333333335,0.11720654306553767,0.41718220710754395
197,"(80, 30, 40)",0.9212121212121211,0.11305914003744019,0.4332430362701416
198,"(80, 30, 60)",0.9333333333333335,0.13333333333333333,0.44960498809814453
199,"(80, 30, 80)",0.9454545454545454,0.11305914003744019,0.49493408203125
200,"(80, 40, 20)",0.9030303030303028,0.12181667419540475,0.4550321102142334
201,"(80, 40, 40)",0.9090909090909093,0.11467204805105759,0.4418487548828125
202,"(80, 40, 60)",0.9393939393939394,0.07222045628977565,0.5631899833679199
203,"(80, 40, 80)",0.9393939393939394,0.0663906130309292,0.6013612747192383
204,"(80, 50, 20)",0.9575757575757575,0.06527472493496368,0.47296833992004395
205,"(80, 50, 40)",0.9272727272727274,0.0663906130309292,0.5688967704772949
206,"(80, 50, 60)",0.9393939393939394,0.07222045628977565,0.61649489402771
207,"(80, 50, 80)",0.9212121212121214,0.08907235428302467,0.6199162006378174
208,"(80, 60, 20)",0.9454545454545454,0.06239775843022423,0.5636272430419922
209,"(80, 60, 40)",0.9454545454545454,0.06239775843022423,0.5845632553100586
210,"(80, 60, 60)",0.9454545454545454,0.10177488256816161,0.6506359577178955
211,"(80, 60, 80)",0.9393939393939394,0.07222045628977565,0.6484072208404541
212,"(80, 70, 20)",0.9393939393939394,0.1003208809530112,0.5768229961395264
213,"(80, 70, 40)",0.9636363636363637,0.07713892158398701,0.6253266334533691
214,"(80, 70, 60)",0.9515151515151515,0.11402962255895019,0.6750669479370117
215,"(80, 70, 80)",0.9454545454545454,0.10177488256816161,0.6875627040863037
216,"(80, 80, 20)",0.9454545454545454,0.09772433634301272,0.5876526832580566
217,"(80, 80, 40)",0.9212121212121211,0.1265491698049764,0.7011001110076904
218,"(80, 80, 60)",0.9333333333333335,0.11370704872299223,0.6850883960723877
219,"(80, 80, 80)",0.9454545454545454,0.07948410332487274,0.714599609375
220,"(80, 90, 20)",0.9030303030303031,0.10391774666352876,0.6822831630706787
221,"(80, 90, 40)",0.9454545454545454,0.06239775843022423,0.6596801280975342
222,"(80, 90, 60)",0.9212121212121211,0.0934984764881304,0.7147231101989746
223,"(80, 90, 80)",0.9454545454545454,0.10567027741916783,0.757080078125
224,"(90, 20, 20)",0.9151515151515152,0.10285189544531602,0.41576504707336426
225,"(90, 20, 40)",0.9151515151515152,0.11042949792902183,0.40631556510925293
226,"(90, 20, 60)",0.9212121212121211,0.08441447440717648,0.41374850273132324
227,"(90, 20, 80)",0.9030303030303031,0.1149919149152138,0.49473118782043457
228,"(90, 30, 20)",0.9151515151515152,0.11751951169494132,0.42176222801208496
229,"(90, 30, 40)",0.9333333333333335,0.08040302522073697,0.44074296951293945
230,"(90, 30, 60)",0.8909090909090908,0.15896820664974545,0.4807145595550537
231,"(90, 30, 80)",0.9212121212121214,0.08441447440717646,0.5936563014984131
232,"(90, 40, 20)",0.9272727272727274,0.08265564664839911,0.43474864959716797
233,"(90, 40, 40)",0.8727272727272727,0.128564869306645,0.5207037925720215
234,"(90, 40, 60)",0.9030303030303031,0.1149919149152138,0.5921080112457275
235,"(90, 40, 80)",0.9272727272727274,0.09620913858416694,0.6330623626708984
236,"(90, 50, 20)",0.9515151515151515,0.06413942572277793,0.5456984043121338
237,"(90, 50, 40)",0.9212121212121214,0.08907235428302467,0.5746755599975586
238,"(90, 50, 60)",0.9212121212121214,0.10567027741916785,0.6094114780426025
239,"(90, 50, 80)",0.896969696969697,0.12181667419540473,0.6509068012237549
240,"(90, 60, 20)",0.9212121212121211,0.0934984764881304,0.5706725120544434
241,"(90, 60, 40)",0.9212121212121214,0.09772433634301274,0.6502413749694824
242,"(90, 60, 60)",0.9333333333333335,0.0984731927834662,0.6581025123596191
243,"(90, 60, 80)",0.8909090909090908,0.1247955168604485,0.6627459526062012
244,"(90, 70, 20)",0.9333333333333335,0.08528028654224418,0.621518611907959
245,"(90, 70, 40)",0.9212121212121214,0.08907235428302467,0.6846218109130859
246,"(90, 70, 60)",0.9454545454545454,0.06856793029687733,0.673600435256958
247,"(90, 70, 80)",0.9030303030303031,0.13443074553223536,0.7350122928619385
248,"(90, 80, 20)",0.9515151515151515,0.04997703788627467,0.654625654220581
249,"(90, 80, 40)",0.9030303030303031,0.0822100604015184,0.6866226196289062
250,"(90, 80, 60)",0.9333333333333335,0.08040302522073697,0.7585492134094238
251,"(90, 80, 80)",0.9454545454545454,0.06856793029687733,0.800051212310791
252,"(90, 90, 20)",0.9030303030303031,0.1282788514455559,0.686739444732666
253,"(90, 90, 40)",0.9454545454545454,0.06856793029687733,0.7489564418792725
254,"(90, 90, 60)",0.9454545454545454,0.06239775843022423,0.7498130798339844
255,"(90, 90, 80)",0.9272727272727274,0.08265564664839913,1.0208241939544678
