,hidden_layer,Accuracy,Std,Time_train
0,2.0,0.30303030303030304,0.10773568990685563,1.3066630363464355
1,4.0,0.7939393939393941,0.15427784316797402,1.140702724456787
2,6.0,0.9151515151515153,0.11402962255895017,0.775172233581543
3,8.0,0.9636363636363636,0.06583503328000129,0.3730182647705078
4,10.0,0.9818181818181819,0.04110503020075919,0.3120107650756836
5,12.0,0.9636363636363636,0.04370365182380592,0.28198790550231934
6,14.0,0.9515151515151515,0.07015658728963771,0.27432894706726074
7,16.0,0.9636363636363637,0.052135304648743185,0.27986741065979004
8,18.0,0.9575757575757575,0.058759755847470646,0.2751030921936035
9,20.0,0.9878787878787879,0.03833063830507125,0.3148465156555176
10,22.0,0.9818181818181819,0.041105030200759195,0.28786325454711914
11,24.0,0.9878787878787879,0.025712973861328994,0.3109779357910156
12,26.0,0.9757575757575758,0.04285495643554832,0.31794285774230957
13,28.0,0.9818181818181819,0.04110503020075919,0.2989635467529297
14,30.0,0.9878787878787879,0.025712973861328994,0.3041670322418213
15,32.0,0.9878787878787879,0.03833063830507125,0.30814671516418457
16,34.0,0.9878787878787879,0.03833063830507125,0.30001163482666016
17,36.0,0.9818181818181819,0.04110503020075919,0.3440215587615967
18,38.0,0.9757575757575758,0.04285495643554832,0.33835625648498535
19,40.0,0.9757575757575758,0.058759755847470646,0.39537739753723145
20,42.0,0.9878787878787879,0.03833063830507125,0.38167262077331543
21,44.0,0.9757575757575758,0.04285495643554832,0.40257692337036133
22,46.0,0.9878787878787879,0.025712973861328994,0.4406278133392334
23,48.0,0.9757575757575758,0.04285495643554832,0.4441697597503662
24,50.0,0.9818181818181819,0.04110503020075919,0.519960880279541
25,52.0,0.9818181818181819,0.04110503020075919,0.4820706844329834
26,54.0,0.9818181818181819,0.04110503020075919,0.47072887420654297
27,56.0,0.9696969696969696,0.05938156952201642,0.49257850646972656
28,58.0,0.9878787878787879,0.03833063830507125,0.659132719039917
29,60.0,0.9878787878787879,0.03833063830507125,1.1298632621765137
30,62.0,0.9757575757575758,0.04285495643554832,0.5966579914093018
31,64.0,0.9878787878787879,0.03833063830507125,0.6046531200408936
32,66.0,0.993939393939394,0.01916531915253563,0.5667860507965088
33,68.0,0.9878787878787879,0.03833063830507125,0.5963797569274902
34,70.0,0.9818181818181819,0.04110503020075919,0.587662935256958
35,72.0,0.9818181818181819,0.04110503020075919,0.6003117561340332
36,74.0,0.9818181818181819,0.04110503020075919,0.5456840991973877
37,76.0,0.9818181818181819,0.04110503020075919,0.5458776950836182
38,78.0,0.9818181818181819,0.02969078476100821,0.5485398769378662
39,80.0,0.9818181818181819,0.04110503020075919,0.5406894683837891
40,82.0,0.9696969696969696,0.04370365182380592,0.5986602306365967
41,84.0,0.9818181818181819,0.04110503020075919,0.6441998481750488
42,86.0,0.9757575757575758,0.04285495643554832,0.6027238368988037
43,88.0,0.9878787878787879,0.03833063830507125,0.6274416446685791
44,90.0,0.9818181818181819,0.04110503020075919,0.6776120662689209
45,92.0,0.9878787878787879,0.03833063830507125,0.6624374389648438
46,94.0,0.9878787878787879,0.03833063830507125,0.6636190414428711
47,96.0,0.993939393939394,0.01916531915253563,0.6077699661254883
48,98.0,0.993939393939394,0.01916531915253563,0.7781996726989746
49,100.0,0.9818181818181819,0.041105030200759195,1.4462363719940186
50,102.0,0.9878787878787879,0.03833063830507125,0.789520263671875
51,104.0,0.993939393939394,0.01916531915253563,0.7752277851104736
52,106.0,0.9818181818181819,0.041105030200759195,1.156865119934082
53,108.0,0.9818181818181819,0.04110503020075919,0.9664475917816162
54,110.0,0.9757575757575758,0.04285495643554832,0.7425744533538818
55,112.0,0.9757575757575758,0.04285495643554832,0.7678120136260986
56,114.0,0.9878787878787879,0.025712973861328994,1.6904966831207275
57,116.0,0.9757575757575758,0.04285495643554832,0.7616205215454102
58,118.0,0.9818181818181819,0.04110503020075919,0.8145310878753662
59,120.0,0.9878787878787879,0.03833063830507125,0.93442702293396
