,hidden_layer,Accuracy,Std,Time_train
0,2.0,0.26666666666666666,0.09428090415820634,1.2120811939239502
1,4.0,0.7575757575757577,0.16148984962999063,1.1730375289916992
2,6.0,0.890909090909091,0.12151477367129347,0.7049777507781982
3,8.0,0.9393939393939394,0.0663906130309292,0.3199622631072998
4,10.0,0.9818181818181819,0.04110503020075919,0.2502739429473877
5,12.0,0.9515151515151515,0.06413942572277793,0.20966076850891113
6,14.0,0.9636363636363637,0.04370365182380592,0.21991586685180664
7,16.0,0.9696969696969698,0.04370365182380592,0.20035266876220703
8,18.0,0.9696969696969696,0.05938156952201642,0.22985601425170898
9,20.0,0.9818181818181819,0.04110503020075919,0.1449294090270996
10,22.0,0.9696969696969698,0.05938156952201642,0.16014337539672852
11,24.0,0.9757575757575758,0.04285495643554832,0.1498727798461914
12,26.0,0.9636363636363636,0.06583503328000129,0.16010832786560059
13,28.0,0.9757575757575758,0.04285495643554832,0.14975428581237793
14,30.0,0.9878787878787879,0.03833063830507125,0.1599428653717041
15,32.0,0.9757575757575758,0.04285495643554832,0.16039228439331055
16,34.0,0.9757575757575758,0.058759755847470646,0.15965890884399414
17,36.0,0.9757575757575758,0.04285495643554832,0.17032957077026367
18,38.0,0.9878787878787879,0.03833063830507125,0.1743154525756836
19,40.0,0.9757575757575758,0.058759755847470646,0.21541786193847656
20,42.0,0.9636363636363637,0.05938156952201643,0.20009970664978027
21,44.0,0.9696969696969698,0.05213530464874318,0.1898667812347412
22,46.0,0.9636363636363636,0.05938156952201642,0.1948690414428711
23,48.0,0.9757575757575758,0.04285495643554832,0.20546436309814453
24,50.0,0.9636363636363637,0.05938156952201643,0.19958996772766113
25,52.0,0.9696969696969696,0.05938156952201642,0.21020126342773438
26,54.0,0.9818181818181819,0.04110503020075919,0.1999213695526123
27,56.0,0.9757575757575758,0.04285495643554832,0.21025705337524414
28,58.0,0.9757575757575758,0.058759755847470646,0.19992709159851074
29,60.0,0.9696969696969698,0.04370365182380592,0.21009540557861328
30,62.0,0.9757575757575758,0.04285495643554832,0.2200009822845459
31,64.0,0.9757575757575758,0.058759755847470646,0.21027278900146484
32,66.0,0.9575757575757575,0.07666127661014255,0.21975159645080566
33,68.0,0.9636363636363636,0.06583503328000129,0.22039151191711426
34,70.0,0.9575757575757575,0.09544251968499165,0.21978521347045898
35,72.0,0.9818181818181819,0.041105030200759195,0.23984050750732422
36,74.0,0.9696969696969696,0.05938156952201642,0.23017168045043945
37,76.0,0.9818181818181819,0.041105030200759195,0.23004460334777832
38,78.0,0.9636363636363636,0.06583503328000129,0.24973487854003906
39,80.0,0.9696969696969698,0.05938156952201642,0.22999787330627441
40,82.0,0.9757575757575758,0.058759755847470646,0.23525667190551758
41,84.0,0.9636363636363636,0.06583503328000129,0.25497007369995117
42,86.0,0.9878787878787879,0.03833063830507125,0.23015141487121582
43,88.0,0.9757575757575758,0.04285495643554832,0.239668607711792
44,90.0,0.9636363636363637,0.052135304648743185,0.24993419647216797
45,92.0,0.9818181818181819,0.041105030200759195,0.2753560543060303
46,94.0,0.9757575757575758,0.058759755847470646,0.2787196636199951
47,96.0,0.9878787878787879,0.025712973861328994,0.30592870712280273
48,98.0,0.9878787878787879,0.03833063830507125,0.3099796772003174
49,100.0,0.9696969696969698,0.05938156952201642,0.27033185958862305
50,102.0,0.9818181818181819,0.05749595745760689,0.26975345611572266
51,104.0,0.9818181818181819,0.041105030200759195,0.26028990745544434
52,106.0,0.9818181818181819,0.041105030200759195,0.23968815803527832
53,108.0,0.9818181818181819,0.05749595745760689,0.24999022483825684
54,110.0,0.9818181818181819,0.041105030200759195,0.26114320755004883
55,112.0,0.9878787878787879,0.025712973861328994,0.25906944274902344
56,114.0,0.9696969696969698,0.04370365182380592,0.2900807857513428
57,116.0,0.9818181818181819,0.02969078476100821,0.32987380027770996
58,118.0,0.9757575757575758,0.058759755847470646,0.39011216163635254
59,120.0,0.9696969696969696,0.06583503328000129,0.37999725341796875
