,hidden_layer,Accuracy,Std,Time_train
68,"(40, 30, 20)",0.9454545454545454,0.07948410332487271,1.835721492767334
69,"(40, 30, 40)",0.9272727272727272,0.08740730364761186,1.6618292331695557
70,"(40, 30, 60)",0.9333333333333335,0.07521014330903547,1.3952858448028564
71,"(40, 30, 80)",0.9090909090909091,0.13415723406774943,1.3385810852050781
72,"(40, 40, 20)",0.9818181818181819,0.029690784761008216,1.628202199935913
73,"(40, 40, 40)",0.9454545454545454,0.05554637206007078,1.8735220432281494
74,"(40, 40, 60)",0.9151515151515153,0.11402962255895016,1.84218168258667
75,"(40, 40, 80)",0.9212121212121214,0.07948410332487274,1.4063069820404053
76,"(40, 50, 20)",0.8969696969696969,0.11142288673242567,2.020148277282715
77,"(40, 50, 40)",0.9393939393939394,0.1003208809530112,1.6216943264007568
78,"(40, 50, 60)",0.9333333333333335,0.08040302522073697,1.9596703052520752
79,"(40, 50, 80)",0.9333333333333335,0.08528028654224415,2.1043307781219482
80,"(40, 60, 20)",0.9515151515151515,0.07569694543513211,2.0019564628601074
81,"(40, 60, 40)",0.9636363636363636,0.05213530464874318,2.418980598449707
82,"(40, 60, 60)",0.9212121212121214,0.10567027741916785,2.1671454906463623
83,"(40, 60, 80)",0.9636363636363636,0.05938156952201642,2.732403516769409
84,"(40, 70, 20)",0.9393939393939394,0.0919136417460794,2.1822898387908936
85,"(40, 70, 40)",0.9515151515151515,0.07015658728963771,2.4477710723876953
86,"(40, 70, 60)",0.9151515151515153,0.12090871117127275,1.8187012672424316
87,"(40, 70, 80)",0.9393939393939394,0.08265564664839914,3.0913009643554688
88,"(40, 80, 20)",0.9393939393939394,0.07222045628977565,2.2859857082366943
89,"(40, 80, 40)",0.9151515151515153,0.09466969304129277,2.1514527797698975
90,"(40, 80, 60)",0.9212121212121211,0.08907235428302467,2.690714120864868
91,"(40, 80, 80)",0.9090909090909091,0.091110887141654,2.405972480773926
92,"(40, 90, 20)",0.9090909090909091,0.13415723406774943,2.944828987121582
93,"(40, 90, 40)",0.9515151515151515,0.06413942572277793,3.29372501373291
94,"(40, 90, 60)",0.9272727272727272,0.0919136417460794,2.596752166748047
95,"(40, 90, 80)",0.9151515151515152,0.09466969304129277,3.039707899093628
96,"(50, 20, 20)",0.9030303030303031,0.09582659576267817,2.072098731994629
97,"(50, 20, 40)",0.896969696969697,0.12508949963969876,1.3211777210235596
98,"(50, 20, 60)",0.890909090909091,0.1247955168604485,2.042982578277588
99,"(50, 20, 80)",0.8969696969696969,0.11845345627692162,1.8019931316375732
100,"(50, 30, 20)",0.896969696969697,0.1184534562769216,2.186605215072632
101,"(50, 30, 40)",0.9151515151515152,0.09466969304129277,1.9719722270965576
102,"(50, 30, 60)",0.9515151515151515,0.07569694543513207,1.7287373542785645
103,"(50, 30, 80)",0.9151515151515153,0.09466969304129277,1.9086213111877441
104,"(50, 40, 20)",0.9454545454545454,0.06239775843022423,2.342726469039917
105,"(50, 40, 40)",0.9030303030303031,0.11142288673242569,1.6938929557800293
106,"(50, 40, 60)",0.890909090909091,0.1247955168604485,1.5547065734863281
107,"(50, 40, 80)",0.8787878787878788,0.11999387801953536,1.734128475189209
108,"(50, 50, 20)",0.9212121212121214,0.08441447440717648,2.173776865005493
109,"(50, 50, 40)",0.9272727272727274,0.07761362712039815,1.923649787902832
110,"(50, 50, 60)",0.9333333333333335,0.09847319278346621,2.0101969242095947
111,"(50, 50, 80)",0.9272727272727272,0.12211782836127202,3.1829841136932373
112,"(50, 60, 20)",0.9515151515151515,0.04997703788627466,2.9226877689361572
113,"(50, 60, 40)",0.9515151515151516,0.06413942572277795,2.253406286239624
114,"(50, 60, 60)",0.896969696969697,0.14595872216717934,2.038886785507202
115,"(50, 60, 80)",0.9393939393939394,0.0919136417460794,2.9631285667419434
116,"(50, 70, 20)",0.9212121212121211,0.12654916980497638,2.7344508171081543
117,"(50, 70, 40)",0.9454545454545454,0.07948410332487274,2.7368545532226562
118,"(50, 70, 60)",0.9030303030303031,0.1149919149152138,2.802978277206421
119,"(50, 70, 80)",0.9272727272727274,0.10032088095301123,2.7569193840026855
120,"(50, 80, 20)",0.9212121212121214,0.07948410332487273,2.653585195541382
121,"(50, 80, 40)",0.890909090909091,0.11814296175526016,3.3868420124053955
122,"(50, 80, 60)",0.9515151515151515,0.08085857008561415,3.722496747970581
123,"(50, 80, 80)",0.9393939393939394,0.07761362712039817,2.776254653930664
124,"(50, 90, 20)",0.9393939393939394,0.07761362712039814,3.1874263286590576
125,"(50, 90, 40)",0.9333333333333335,0.11370704872299224,2.8903284072875977
126,"(50, 90, 60)",0.9272727272727272,0.08740730364761184,3.498722791671753
127,"(50, 90, 80)",0.9454545454545454,0.11305914003744019,3.733255624771118
128,"(60, 20, 20)",0.9515151515151515,0.07015658728963771,1.6729259490966797
129,"(60, 20, 40)",0.9030303030303031,0.1149919149152138,1.7147841453552246
130,"(60, 20, 60)",0.9515151515151515,0.04997703788627466,1.8415110111236572
131,"(60, 20, 80)",0.9090909090909091,0.09958591954639383,1.7394559383392334
132,"(60, 30, 20)",0.9272727272727274,0.07222045628977565,2.10048246383667
133,"(60, 30, 40)",0.9272727272727274,0.11175205402779258,2.0893781185150146
134,"(60, 30, 60)",0.9151515151515152,0.1305494498699274,1.9887268543243408
135,"(60, 30, 80)",0.9212121212121214,0.0934984764881304,1.6983497142791748
136,"(60, 40, 20)",0.9212121212121214,0.07948410332487273,2.1915247440338135
137,"(60, 40, 40)",0.9393939393939394,0.07761362712039814,2.0557544231414795
138,"(60, 40, 60)",0.9393939393939394,0.07222045628977565,2.2941596508026123
139,"(60, 40, 80)",0.9454545454545454,0.08907235428302467,1.9464304447174072
140,"(60, 50, 20)",0.9515151515151515,0.06413942572277793,2.499906539916992
141,"(60, 50, 40)",0.9212121212121211,0.10567027741916783,2.852005958557129
142,"(60, 50, 60)",0.9515151515151515,0.08570991287109668,2.5722086429595947
143,"(60, 50, 80)",0.9030303030303031,0.09995407577254935,2.611509084701538
144,"(60, 60, 20)",0.9333333333333335,0.07521014330903551,2.6372878551483154
145,"(60, 60, 40)",0.9272727272727274,0.10427060929748638,2.759932041168213
146,"(60, 60, 60)",0.9333333333333335,0.0635641726163728,2.650745153427124
147,"(60, 60, 80)",0.9333333333333335,0.09847319278346618,2.7535786628723145
148,"(60, 70, 20)",0.9454545454545454,0.05554637206007077,3.0888895988464355
149,"(60, 70, 40)",0.9454545454545454,0.07948410332487271,3.2239997386932373
150,"(60, 70, 60)",0.9333333333333335,0.06963106238227912,3.020625591278076
151,"(60, 70, 80)",0.9272727272727274,0.0663906130309292,2.9423346519470215
152,"(60, 80, 20)",0.9151515151515152,0.102851895445316,2.670344591140747
153,"(60, 80, 40)",0.9272727272727274,0.10032088095301121,3.481163263320923
154,"(60, 80, 60)",0.9212121212121214,0.12970263369110727,3.575591564178467
155,"(60, 80, 80)",0.9212121212121211,0.09349847648813038,2.944878578186035
156,"(60, 90, 20)",0.9212121212121211,0.11657808522225059,4.072214603424072
157,"(60, 90, 40)",0.9393939393939394,0.07761362712039814,3.61434268951416
158,"(60, 90, 60)",0.9151515151515152,0.1175195116949413,3.3989031314849854
159,"(60, 90, 80)",0.9272727272727274,0.10032088095301121,2.902933120727539
160,"(70, 20, 20)",0.9454545454545454,0.07948410332487274,1.8529558181762695
161,"(70, 20, 40)",0.9090909090909093,0.0766612766101425,1.493140697479248
162,"(70, 20, 60)",0.9454545454545457,0.07422696190252054,1.559093713760376
163,"(70, 20, 80)",0.890909090909091,0.11109274412014158,2.1287941932678223
164,"(70, 30, 20)",0.9272727272727274,0.05999693900976766,1.6932530403137207
165,"(70, 30, 40)",0.9393939393939394,0.0663906130309292,2.149888038635254
166,"(70, 30, 60)",0.9272727272727274,0.08740730364761186,2.2042248249053955
