,hidden_layer,Accuracy,Std,Time_train
0,2.0,0.095,0.010000000000000004,2.4399077892303467
1,4.0,0.24750000000000005,0.0325,2.573603630065918
2,6.0,0.4925,0.09222933372848359,2.713125705718994
3,8.0,0.5025,0.057499999999999996,3.1751739978790283
4,10.0,0.6425,0.07420411039827914,3.2935049533843994
5,12.0,0.7125,0.07267220926874315,3.529165506362915
6,14.0,0.7549999999999999,0.053385391260156546,4.078638315200806
7,16.0,0.785,0.04358898943540674,3.7547571659088135
8,18.0,0.8474999999999999,0.06169481339626534,4.745328187942505
9,20.0,0.7999999999999999,0.0632455532033676,4.959557294845581
10,22.0,0.865,0.03000000000000003,5.206296443939209
11,24.0,0.9099999999999999,0.0278388218141501,5.284456491470337
12,26.0,0.9225,0.05297405025104274,6.637608051300049
13,28.0,0.9324999999999999,0.044791182167922286,5.000376462936401
14,30.0,0.9400000000000002,0.035707142142714234,5.119891405105591
15,32.0,0.9549999999999998,0.04301162633521313,4.808892250061035
16,34.0,0.95,0.03162277660168378,4.44140625
17,36.0,0.9550000000000001,0.038405728739343024,4.087488651275635
18,38.0,0.9525,0.03614208073700238,3.6368842124938965
19,40.0,0.9525,0.034369317712168786,3.660391092300415
20,42.0,0.9425000000000001,0.03172144385112378,3.6253085136413574
21,44.0,0.95,0.04472135954999579,3.7375502586364746
22,46.0,0.945,0.03674234614174766,3.0350139141082764
23,48.0,0.96,0.022912878474779186,3.0786004066467285
24,50.0,0.9550000000000001,0.04153311931459036,3.0119407176971436
25,52.0,0.9500000000000002,0.038729833462074155,2.505779981613159
26,54.0,0.95,0.04183300132670376,2.38716983795166
27,56.0,0.9525,0.03249999999999998,1.9685962200164795
28,58.0,0.9550000000000001,0.03499999999999999,2.276993989944458
29,60.0,0.9475,0.03249999999999998,2.3299450874328613
30,62.0,0.9550000000000001,0.031224989991991976,3.9715006351470947
31,64.0,0.9650000000000001,0.03201562118716424,5.634756565093994
32,66.0,0.9675,0.02512468905280221,2.963820219039917
33,68.0,0.9575000000000001,0.03363406011768426,2.635977268218994
34,70.0,0.96,0.033911649915626334,2.2634871006011963
35,72.0,0.9675,0.02749999999999999,2.3856208324432373
36,74.0,0.96,0.02783882181415009,2.4151382446289062
37,76.0,0.9700000000000001,0.021794494717703367,2.0632877349853516
38,78.0,0.9675,0.02749999999999999,2.272440195083618
39,80.0,0.96,0.043588989435406726,1.9477708339691162
40,82.0,0.9525,0.02610076627227635,2.318211555480957
41,84.0,0.96,0.03905124837953326,2.2532317638397217
42,86.0,0.9549999999999998,0.038405728739343024,3.1585114002227783
43,88.0,0.9625,0.030103986446980726,2.4243345260620117
44,90.0,0.9575000000000001,0.035443617196894546,2.2801802158355713
45,92.0,0.9649999999999999,0.03201562118716424,1.8456015586853027
46,94.0,0.96,0.029999999999999985,1.865720510482788
47,96.0,0.9550000000000001,0.04153311931459036,1.9343295097351074
48,98.0,0.9574999999999999,0.02968585521759477,1.8452372550964355
49,100.0,0.9674999999999999,0.03363406011768427,1.9780173301696777
50,102.0,0.9625,0.03211308144666282,2.018944025039673
51,104.0,0.9525,0.03249999999999998,1.923548698425293
52,106.0,0.96,0.029999999999999985,2.037367105484009
53,108.0,0.9675,0.03363406011768427,2.0918123722076416
54,110.0,0.9625,0.030103986446980726,2.2466979026794434
55,112.0,0.9425000000000001,0.0525,1.8993189334869385
56,114.0,0.9625,0.030103986446980723,2.0328075885772705
57,116.0,0.9675,0.02968585521759477,2.371640205383301
58,118.0,0.97,0.031224989991991994,2.202160596847534
59,120.0,0.9625,0.03579455265819088,2.0690829753875732
