,hidden_layer,Accuracy,Std,Time_train
0,2.0,0.30303030303030304,0.10773568990685563,1.23630952835083
1,4.0,0.7939393939393941,0.15427784316797402,1.7689709663391113
2,6.0,0.9151515151515153,0.11402962255895017,1.4317314624786377
3,8.0,0.9636363636363636,0.06583503328000129,0.820997953414917
4,10.0,0.9818181818181819,0.04110503020075919,0.557675838470459
5,12.0,0.9636363636363636,0.04370365182380592,0.37979555130004883
6,14.0,0.9515151515151515,0.07015658728963771,0.4367358684539795
7,16.0,0.9636363636363637,0.052135304648743185,0.531702995300293
8,18.0,0.9575757575757575,0.058759755847470646,0.6626105308532715
9,20.0,0.9878787878787879,0.03833063830507125,0.47972536087036133
10,22.0,0.9818181818181819,0.041105030200759195,0.39777398109436035
11,24.0,0.9878787878787879,0.025712973861328994,0.3308107852935791
12,26.0,0.9757575757575758,0.04285495643554832,0.33182358741760254
13,28.0,0.9818181818181819,0.04110503020075919,0.3048105239868164
14,30.0,0.9878787878787879,0.025712973861328994,0.36379194259643555
15,32.0,0.9878787878787879,0.03833063830507125,0.3368091583251953
16,34.0,0.9878787878787879,0.03833063830507125,0.32580995559692383
17,36.0,0.9818181818181819,0.04110503020075919,0.38015055656433105
18,38.0,0.9757575757575758,0.04285495643554832,0.38198423385620117
19,40.0,0.9757575757575758,0.058759755847470646,0.5620558261871338
20,42.0,0.9878787878787879,0.03833063830507125,0.5207040309906006
21,44.0,0.9757575757575758,0.04285495643554832,0.47041797637939453
22,46.0,0.9878787878787879,0.025712973861328994,0.4455599784851074
23,48.0,0.9757575757575758,0.04285495643554832,0.5522913932800293
24,50.0,0.9818181818181819,0.04110503020075919,0.5546839237213135
25,52.0,0.9818181818181819,0.04110503020075919,0.48871827125549316
26,54.0,0.9818181818181819,0.04110503020075919,0.5171983242034912
27,56.0,0.9696969696969696,0.05938156952201642,0.5376899242401123
28,58.0,0.9878787878787879,0.03833063830507125,0.5333609580993652
29,60.0,0.9878787878787879,0.03833063830507125,0.6506280899047852
30,62.0,0.9757575757575758,0.04285495643554832,0.7905483245849609
31,64.0,0.9878787878787879,0.03833063830507125,0.8235275745391846
32,66.0,0.993939393939394,0.01916531915253563,0.6646177768707275
33,68.0,0.9878787878787879,0.03833063830507125,0.7406785488128662
34,70.0,0.9818181818181819,0.04110503020075919,0.6979153156280518
35,72.0,0.9818181818181819,0.04110503020075919,0.6373722553253174
36,74.0,0.9818181818181819,0.04110503020075919,0.6806371212005615
37,76.0,0.9818181818181819,0.04110503020075919,0.6574642658233643
38,78.0,0.9818181818181819,0.02969078476100821,0.6231575012207031
39,80.0,0.9818181818181819,0.04110503020075919,0.609727144241333
40,82.0,0.9696969696969696,0.04370365182380592,0.6340978145599365
41,84.0,0.9818181818181819,0.04110503020075919,0.953453779220581
42,86.0,0.9757575757575758,0.04285495643554832,0.911914587020874
43,88.0,0.9878787878787879,0.03833063830507125,0.6629712581634521
44,90.0,0.9818181818181819,0.04110503020075919,0.6317157745361328
45,92.0,0.9878787878787879,0.03833063830507125,0.6569352149963379
46,94.0,0.9878787878787879,0.03833063830507125,0.7219882011413574
47,96.0,0.993939393939394,0.01916531915253563,0.8222136497497559
48,98.0,0.993939393939394,0.01916531915253563,1.0744585990905762
49,100.0,0.9818181818181819,0.041105030200759195,1.047412395477295
50,102.0,0.9878787878787879,0.03833063830507125,0.9527878761291504
51,104.0,0.993939393939394,0.01916531915253563,0.8099026679992676
52,106.0,0.9818181818181819,0.041105030200759195,0.6635332107543945
53,108.0,0.9818181818181819,0.04110503020075919,0.649683952331543
54,110.0,0.9757575757575758,0.04285495643554832,0.8515145778656006
55,112.0,0.9757575757575758,0.04285495643554832,0.6994740962982178
56,114.0,0.9878787878787879,0.025712973861328994,0.8289518356323242
57,116.0,0.9757575757575758,0.04285495643554832,0.940460205078125
58,118.0,0.9818181818181819,0.04110503020075919,0.7947793006896973
59,120.0,0.9878787878787879,0.03833063830507125,1.0202853679656982
