,hidden_layer,Accuracy,Std,Time_train
0,2.0,0.5878787878787879,0.24257571025684244,1.193319320678711
1,4.0,0.7818181818181817,0.155935519154771,0.26409077644348145
2,6.0,0.896969696969697,0.10391774666352878,0.20186805725097656
3,8.0,0.9454545454545454,0.05554637206007078,0.15990829467773438
4,10.0,0.9454545454545454,0.06239775843022423,0.17090201377868652
5,12.0,0.9575757575757575,0.09544251968499165,0.14191889762878418
6,14.0,0.9515151515151515,0.07015658728963771,0.15291237831115723
7,16.0,0.9515151515151515,0.06413942572277793,0.1459178924560547
8,18.0,0.9515151515151515,0.07569694543513211,0.14593195915222168
9,20.0,0.9636363636363637,0.0658350332800013,0.14091849327087402
10,22.0,0.9575757575757575,0.06527472493496367,0.15391302108764648
11,24.0,0.9575757575757575,0.05875975584747064,0.16788816452026367
12,26.0,0.9393939393939394,0.07761362712039814,0.15790843963623047
13,28.0,0.9636363636363637,0.07713892158398701,0.15191245079040527
14,30.0,0.9696969696969698,0.05213530464874318,0.16991925239562988
15,32.0,0.9636363636363636,0.06583503328000129,0.16190695762634277
16,34.0,0.9515151515151516,0.08085857008561415,0.18787550926208496
17,36.0,0.9515151515151515,0.06413942572277793,0.19089293479919434
18,38.0,0.9696969696969698,0.04370365182380592,0.17789578437805176
19,40.0,0.9575757575757575,0.058759755847470646,0.18388915061950684
20,42.0,0.9454545454545454,0.07948410332487274,0.1923224925994873
21,44.0,0.9696969696969698,0.04370365182380592,0.18957901000976562
22,46.0,0.9454545454545454,0.07948410332487274,0.20795798301696777
23,48.0,0.9696969696969698,0.05938156952201642,0.1859142780303955
24,50.0,0.9454545454545454,0.06239775843022423,0.20418596267700195
25,52.0,0.9575757575757577,0.08176204583776996,0.19988465309143066
26,54.0,0.9696969696969696,0.05213530464874318,0.21513581275939941
27,56.0,0.9454545454545454,0.05554637206007077,0.23488187789916992
28,58.0,0.9636363636363636,0.05938156952201642,0.22410058975219727
29,60.0,0.9515151515151515,0.04997703788627467,0.22188901901245117
30,62.0,0.9636363636363636,0.05213530464874318,0.22075247764587402
31,64.0,0.9636363636363636,0.05938156952201642,0.23486638069152832
32,66.0,0.9636363636363636,0.05213530464874318,0.22587108612060547
33,68.0,0.9636363636363636,0.07713892158398698,0.22487449645996094
34,70.0,0.9333333333333335,0.09847319278346621,0.23586344718933105
35,72.0,0.9575757575757577,0.08176204583776996,0.2998473644256592
36,74.0,0.9636363636363637,0.07713892158398701,0.2428598403930664
37,76.0,0.9696969696969698,0.05938156952201642,0.24583768844604492
38,78.0,0.9454545454545454,0.06239775843022423,0.2396554946899414
39,80.0,0.9636363636363636,0.05938156952201642,0.24586129188537598
40,82.0,0.9696969696969696,0.05938156952201642,0.2368793487548828
41,84.0,0.9636363636363636,0.06583503328000129,0.2608494758605957
42,86.0,0.9696969696969698,0.05938156952201642,0.2548387050628662
43,88.0,0.9757575757575758,0.04285495643554832,0.26384830474853516
44,90.0,0.9454545454545454,0.06856793029687731,0.24787425994873047
45,92.0,0.9696969696969698,0.05213530464874318,0.25685739517211914
46,94.0,0.9757575757575758,0.058759755847470646,0.2668468952178955
47,96.0,0.9878787878787879,0.025712973861328994,0.24684405326843262
48,98.0,0.9818181818181819,0.04110503020075919,0.2458629608154297
49,100.0,0.9696969696969696,0.05938156952201642,0.26585817337036133
50,102.0,0.9757575757575758,0.058759755847470646,0.2759518623352051
51,104.0,0.9757575757575758,0.04285495643554832,0.2928330898284912
52,106.0,0.9818181818181819,0.041105030200759195,0.26184988021850586
53,108.0,0.9696969696969698,0.05938156952201642,0.26584696769714355
54,110.0,0.9757575757575758,0.04285495643554832,0.2828383445739746
55,112.0,0.9818181818181819,0.029690784761008216,0.28183770179748535
56,114.0,0.9636363636363636,0.04370365182380592,0.28383851051330566
57,116.0,0.9818181818181819,0.02969078476100821,0.2688450813293457
58,118.0,0.9575757575757575,0.07666127661014255,0.30982160568237305
59,120.0,0.9636363636363636,0.07713892158398698,0.34980177879333496
