,hidden_layer,Accuracy,Std,Time_train
49,"(30, 60, 40)",0.9212121212121214,0.11305914003744019,0.5142276287078857
50,"(30, 60, 60)",0.9030303030303031,0.09995407577254936,0.5349974632263184
51,"(30, 60, 80)",0.9090909090909091,0.1311109554714178,0.5786681175231934
52,"(30, 70, 20)",0.896969696969697,0.1282788514455559,0.4827234745025635
53,"(30, 70, 40)",0.9272727272727274,0.11876313904403288,0.5209550857543945
54,"(30, 70, 60)",0.9333333333333335,0.0752101433090355,0.6474485397338867
55,"(30, 70, 80)",0.9090909090909091,0.11467204805105757,0.75864577293396
56,"(30, 80, 20)",0.9030303030303031,0.11845345627692158,0.5396935939788818
57,"(30, 80, 40)",0.9151515151515152,0.08570991287109664,0.515129566192627
58,"(30, 80, 60)",0.9272727272727272,0.0919136417460794,0.6089668273925781
59,"(30, 80, 80)",0.9393939393939394,0.08265564664839914,0.7524068355560303
60,"(30, 90, 20)",0.9272727272727272,0.08265564664839913,0.5177028179168701
61,"(30, 90, 40)",0.9151515151515152,0.09466969304129277,0.557426929473877
62,"(30, 90, 60)",0.9272727272727274,0.09620913858416694,0.7618796825408936
63,"(30, 90, 80)",0.9272727272727272,0.1003208809530112,0.8659870624542236
64,"(40, 20, 20)",0.9151515151515152,0.09884549351697025,0.40976524353027344
65,"(40, 20, 40)",0.9151515151515152,0.10670798097975158,0.38629770278930664
66,"(40, 20, 60)",0.9393939393939394,0.07761362712039814,0.4176185131072998
67,"(40, 20, 80)",0.9090909090909091,0.11109274412014158,0.43384861946105957
68,"(40, 30, 20)",0.9151515151515152,0.11402962255895019,0.37595558166503906
69,"(40, 30, 40)",0.9515151515151515,0.09466969304129279,0.4368143081665039
70,"(40, 30, 60)",0.9515151515151515,0.07015658728963771,0.4373655319213867
71,"(40, 30, 80)",0.9515151515151515,0.07015658728963771,0.48626184463500977
72,"(40, 40, 20)",0.9515151515151515,0.06413942572277793,0.39809155464172363
73,"(40, 40, 40)",0.9515151515151515,0.04997703788627466,0.4806232452392578
74,"(40, 40, 60)",0.9575757575757575,0.06527472493496368,0.47823333740234375
75,"(40, 40, 80)",0.9454545454545454,0.07948410332487274,0.526221752166748
76,"(40, 50, 20)",0.9636363636363636,0.06583503328000129,0.43933749198913574
77,"(40, 50, 40)",0.9272727272727274,0.09620913858416694,0.5132019519805908
78,"(40, 50, 60)",0.9333333333333335,0.1063632046956621,0.5753164291381836
79,"(40, 50, 80)",0.9515151515151515,0.09030099651970509,0.5899851322174072
80,"(40, 60, 20)",0.9696969696969698,0.05938156952201642,0.47763776779174805
81,"(40, 60, 40)",0.9575757575757575,0.06527472493496368,0.5546936988830566
82,"(40, 60, 60)",0.9454545454545454,0.07948410332487274,0.5955491065979004
83,"(40, 60, 80)",0.9636363636363637,0.07713892158398701,0.7532639503479004
84,"(40, 70, 20)",0.9333333333333335,0.06963106238227912,0.537675142288208
85,"(40, 70, 40)",0.9636363636363636,0.07713892158398702,0.5791823863983154
86,"(40, 70, 60)",0.9454545454545454,0.09772433634301272,0.5697650909423828
87,"(40, 70, 80)",0.9575757575757575,0.05142594772265799,0.7364068031311035
88,"(40, 80, 20)",0.9212121212121211,0.10177488256816161,0.49961328506469727
89,"(40, 80, 40)",0.9757575757575758,0.058759755847470646,0.5800437927246094
90,"(40, 80, 60)",0.9393939393939394,0.07761362712039814,0.6450202465057373
91,"(40, 80, 80)",0.9333333333333335,0.08989331499509895,0.7744619846343994
92,"(40, 90, 20)",0.9333333333333335,0.10249414863810766,0.5638608932495117
93,"(40, 90, 40)",0.9454545454545454,0.08441447440717648,0.614577054977417
94,"(40, 90, 60)",0.9454545454545454,0.07948410332487274,0.7733738422393799
95,"(40, 90, 80)",0.9454545454545454,0.08907235428302467,0.7412376403808594
96,"(50, 20, 20)",0.9151515151515152,0.1104294979290218,0.4666268825531006
97,"(50, 20, 40)",0.890909090909091,0.12799219443601745,0.4445374011993408
98,"(50, 20, 60)",0.8666666666666667,0.14213381090374033,0.4300651550292969
99,"(50, 20, 80)",0.890909090909091,0.13713586059375468,0.5181753635406494
100,"(50, 30, 20)",0.9030303030303028,0.10773568990685564,0.4563138484954834
101,"(50, 30, 40)",0.9090909090909091,0.11109274412014158,0.4401581287384033
102,"(50, 30, 60)",0.9515151515151516,0.07015658728963771,0.4666869640350342
103,"(50, 30, 80)",0.9151515151515153,0.09466969304129279,0.548166036605835
104,"(50, 40, 20)",0.9575757575757575,0.07666127661014255,0.4600870609283447
105,"(50, 40, 40)",0.9636363636363637,0.05938156952201643,0.5115821361541748
106,"(50, 40, 60)",0.9636363636363637,0.05938156952201643,0.537362813949585
107,"(50, 40, 80)",0.890909090909091,0.12799219443601745,0.602522611618042
108,"(50, 50, 20)",0.9575757575757577,0.06527472493496367,0.4907350540161133
109,"(50, 50, 40)",0.9393939393939394,0.10807608787955762,0.5562489032745361
110,"(50, 50, 60)",0.9454545454545454,0.07948410332487274,0.5373063087463379
111,"(50, 50, 80)",0.9515151515151515,0.06413942572277793,0.6760165691375732
112,"(50, 60, 20)",0.9454545454545454,0.04772125984249581,0.5420923233032227
113,"(50, 60, 40)",0.9393939393939394,0.07761362712039817,0.5883519649505615
114,"(50, 60, 60)",0.9393939393939394,0.0919136417460794,0.6557567119598389
115,"(50, 60, 80)",0.9696969696969698,0.0331953065154646,0.7499902248382568
116,"(50, 70, 20)",0.9393939393939394,0.08740730364761184,0.5286991596221924
117,"(50, 70, 40)",0.9454545454545454,0.07948410332487274,0.5712511539459229
118,"(50, 70, 60)",0.9333333333333332,0.10249414863810766,0.6971619129180908
119,"(50, 70, 80)",0.9575757575757577,0.05142594772265799,0.7679581642150879
120,"(50, 80, 20)",0.9454545454545454,0.07422696190252052,0.5561723709106445
121,"(50, 80, 40)",0.9636363636363637,0.04370365182380592,0.7325162887573242
122,"(50, 80, 60)",0.9636363636363637,0.052135304648743185,0.7105200290679932
123,"(50, 80, 80)",0.9696969696969698,0.04370365182380592,0.8164565563201904
124,"(50, 90, 20)",0.9636363636363637,0.04370365182380592,0.593707799911499
125,"(50, 90, 40)",0.9272727272727272,0.09620913858416692,0.7289547920227051
126,"(50, 90, 60)",0.9575757575757575,0.06527472493496368,0.7438628673553467
127,"(50, 90, 80)",0.9575757575757577,0.06527472493496367,0.8062605857849121
128,"(60, 20, 20)",0.8848484848484849,0.12741694570684023,0.5092735290527344
129,"(60, 20, 40)",0.9515151515151515,0.07569694543513208,0.465106725692749
130,"(60, 20, 60)",0.8969696969696969,0.09151314466994848,0.4676060676574707
131,"(60, 20, 80)",0.9636363636363637,0.07713892158398701,0.5207071304321289
132,"(60, 30, 20)",0.9333333333333332,0.11720654306553767,0.4849812984466553
133,"(60, 30, 40)",0.9151515151515152,0.11402962255895019,0.4996299743652344
134,"(60, 30, 60)",0.9272727272727274,0.08740730364761186,0.6246392726898193
135,"(60, 30, 80)",0.9272727272727274,0.10032088095301121,0.6843061447143555
136,"(60, 40, 20)",0.9515151515151515,0.06413942572277793,0.45841240882873535
137,"(60, 40, 40)",0.9333333333333335,0.08040302522073695,0.5369048118591309
138,"(60, 40, 60)",0.9454545454545454,0.07948410332487274,0.5956318378448486
139,"(60, 40, 80)",0.9454545454545454,0.07948410332487271,0.6532778739929199
140,"(60, 50, 20)",0.9393939393939394,0.07761362712039814,0.5250892639160156
141,"(60, 50, 40)",0.9333333333333335,0.08040302522073697,0.6075565814971924
142,"(60, 50, 60)",0.9454545454545454,0.09772433634301272,0.616018533706665
143,"(60, 50, 80)",0.9515151515151515,0.07015658728963771,0.7472918033599854
144,"(60, 60, 20)",0.9575757575757575,0.06527472493496368,0.557288408279419
145,"(60, 60, 40)",0.9636363636363636,0.05213530464874318,0.5716707706451416
146,"(60, 60, 60)",0.9575757575757575,0.06527472493496368,0.6977517604827881
147,"(60, 60, 80)",0.9454545454545454,0.06239775843022423,0.7950921058654785
148,"(60, 70, 20)",0.9636363636363636,0.05213530464874318,0.5986638069152832
149,"(60, 70, 40)",0.9575757575757575,0.06527472493496368,0.6963503360748291
150,"(60, 70, 60)",0.9454545454545454,0.06856793029687731,0.7024075984954834
151,"(60, 70, 80)",0.9454545454545454,0.06239775843022423,0.7397170066833496
152,"(60, 80, 20)",0.9454545454545454,0.07948410332487271,0.5894904136657715
153,"(60, 80, 40)",0.9515151515151515,0.08085857008561412,0.6811528205871582
154,"(60, 80, 60)",0.9393939393939394,0.07761362712039817,0.760291337966919
155,"(60, 80, 80)",0.9272727272727274,0.08265564664839914,0.8292856216430664
156,"(60, 90, 20)",0.9333333333333335,0.08040302522073697,0.7109246253967285
157,"(60, 90, 40)",0.9575757575757577,0.042854956435548326,0.7293174266815186
158,"(60, 90, 60)",0.9454545454545454,0.07948410332487274,0.7744371891021729
159,"(60, 90, 80)",0.9636363636363637,0.04370365182380592,0.872722864151001
160,"(70, 20, 20)",0.9090909090909091,0.1073942130101173,0.4221796989440918
161,"(70, 20, 40)",0.9333333333333335,0.1063632046956621,0.4417734146118164
162,"(70, 20, 60)",0.9393939393939394,0.07761362712039814,0.47316646575927734
163,"(70, 20, 80)",0.8909090909090908,0.14005115161565265,0.5027468204498291
164,"(70, 30, 20)",0.9454545454545454,0.08441447440717648,0.48596811294555664
165,"(70, 30, 40)",0.9575757575757575,0.07666127661014255,0.4933035373687744
166,"(70, 30, 60)",0.9575757575757575,0.058759755847470646,0.5496616363525391
167,"(70, 30, 80)",0.9030303030303031,0.11142288673242567,0.603508710861206
168,"(70, 40, 20)",0.9333333333333335,0.11720654306553767,0.514794111251831
169,"(70, 40, 40)",0.9272727272727274,0.09620913858416694,0.5749185085296631
170,"(70, 40, 60)",0.9575757575757575,0.0766612766101425,0.586146354675293
171,"(70, 40, 80)",0.9333333333333335,0.12060453783110545,0.6580452919006348
172,"(70, 50, 20)",0.9393939393939394,0.0663906130309292,0.5465037822723389
173,"(70, 50, 40)",0.9393939393939394,0.07761362712039814,0.6106479167938232
174,"(70, 50, 60)",0.9272727272727274,0.10032088095301121,0.6565735340118408
175,"(70, 50, 80)",0.9454545454545454,0.07948410332487271,0.6827008724212646
